Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1301153,6/22/13,8:57:00 a. m.,6/22/13,8:57:00 a. m.,KIRBY AV W / STATE ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1301155,6/22/13,6:43:00 p. m.,6/22/13,6:43:00 p. m.,NEIL STREET N / TOWN CENTER,ASSIST/K9,ADMIN. CLOSE,0
II1301156,6/22/13,9:43:00 p. m.,6/22/13,9:43:00 p. m.,STADIUM DR / NEIL ST,DRUG EQUIPMENT-POSSESSION,ADMIN. CLOSE,0
II1301165,6/24/13,3:59:00 p. m.,6/24/13,3:00:00 p. m.,ENGINEERING SCIENCES,THEFT UNDER,ADMIN. CLOSE,13
II1301168,6/24/13,7:16:00 p. m.,6/24/13,9:00:00 a. m.,TURNER HALL BIKE RACK,THEFT UNDER,ADMIN. CLOSE,0
II1301174,6/25/13,5:34:00 p. m.,6/25/13,12:18:00 a. m.,SPRINGFIELD / GREGORY,OBSTRUCTING JUSTICE,ARREST,0
II1301171,6/25/13,9:10:00 a. m.,6/25/13,9:10:00 a. m.,DCL,TRESPASS NOTICE,ADMIN. CLOSE,1
II1301178,6/26/13,8:59:00 p. m.,6/26/13,8:59:00 p. m.,JOHN ST E / LOCUST ST,CANNABIS-DELIVERY 30GM &,PENDING,0
CSA-13-16,6/26/13,10:06:00 a. m.,6/22/13,2:45:00 a. m.,GREEN STREET TOWERS,BATTERY,ADMIN. CLOSED,10
II1301195,6/29/13,8:44:00 p. m.,6/29/13,8:44:00 p. m.,BEARDSLEY AV W / ELM ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1301199,6/30/13,7:38:00 a. m.,6/30/13,7:38:00 a. m.,ORCHARD DOWNS,DOMESTIC DISPUTE,PENDING,46
II1301201,6/30/13,9:11:00 p. m.,6/30/13,9:10:00 p. m.,SPRINGFIELD AV W / GOODWIN AV,WARRANT-IN STATE,ARREST,7
II1301202,6/30/13,10:51:00 p. m.,6/30/13,10:51:00 p. m.,100 blk of STERLING CT,WARRANT-IN STATE,ARREST,0
II1301197,6/30/13,1:06:00 a. m.,6/30/13,1:06:00 a. m.,INTERSTATE DRIVE / N PROSPECT,ASSIST/K9,ADMIN. CLOSE,0
II1300795,6/30/13,8:53:00 p. m.,6/30/13,8:53:00 p. m.,200 blk of JOHN E,CANNABIS-DELIVERY OVER 30GM,ARREST,0
II1301206,7/1/13,2:03:00 p. m.,7/1/13,2:03:00 p. m.,CATERPILLAR OFFICE,THEFT FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1301203,7/1/13,12:53:00 a. m.,7/1/13,12:53:00 a. m.,PARKING LOT B-8,CONTROLLED SUBSTANCE-,ARREST,0
II1301205,7/1/13,2:25:00 a. m.,7/1/13,2:25:00 a. m.,NEIL S / WILLIAM ST,POSS OF DRUG PARAPHENALIA,ARREST,0
II1301204,7/1/13,2:32:00 a. m.,7/1/13,2:25:00 a. m.,PHI GAMMA DELTA,RESISTING/OBSTR. OFFICER,ARREST,0
CC1305374,7/2/13,12:00:00 a. m.,6/15/13,12:00:00 p. m.,HABITAT FOR HUMANITY,LARCENY,REPORTED TO OTHER,0
CC1305368,7/2/13,12:00:00 a. m.,6/15/13,7:30:00 a. m.,100 blk of S FOURTH ST,ROBBERY,REPORTED TO OTHER,0
CC1305309,7/2/13,12:00:00 a. m.,6/13/13,6:10:00 a. m.,300 blk of CLARK ST E,BURGLARY,REPORTED TO OTHER,0
CC1305317,7/2/13,12:00:00 a. m.,5/19/13,2:08:00 a. m.,JIMMY JOHNS,DECPT PRACT,REPORTED TO OTHER,0
CC1305321,7/2/13,12:00:00 a. m.,6/13/13,2:00:00 p. m.,WORLD HARVEST,DISORDERLY CONDUCT,REPORTED TO OTHER,0
CC1305131,7/2/13,12:00:00 a. m.,6/6/13,5:00:00 p. m.,400 blk of E SPRINGFIELD,LARCENY,REPORTED TO OTHER,0
CC1305130,7/2/13,12:00:00 a. m.,6/6/13,9:30:00 p. m.,300 blk of E CLARK ST,LARCENY,REPORTED TO OTHER,0
CC1305138,7/2/13,12:00:00 a. m.,6/7/13,11:11:00 p. m.,1000 blk of N CHAMPAIGN,DRUGS,REPORTED TO OTHER,0
CC1305146,7/2/13,12:00:00 a. m.,6/8/13,5:00:00 a. m.,500 blk of E CLARK ST,BATTERY-AGG DOMESTIC,REPORTED TO OTHER,0
CC1305152,7/2/13,12:00:00 a. m.,6/8/13,1:21:00 p. m.,200 blk of E CLARK ST,DOMESTIC BATTERY,REPORTED TO OTHER,0
CC1305187,7/2/13,12:00:00 a. m.,6/9/13,9:00:00 a. m.,100 blk of E DANIEL ST,LARCENY,REPORTED TO OTHER,0
CC1305188,7/2/13,12:00:00 a. m.,6/9/13,1:13:00 p. m.,WALGREENS,LARCENY,REPORTED TO OTHER,0
CC1305219,7/2/13,12:00:00 a. m.,6/8/13,9:00:00 p. m.,1000 blk of LOCUST ST S,LARCENY,REPORTED TO OTHER,0
CC1305097,7/2/13,12:00:00 a. m.,6/6/13,11:09:00 p. m.,LAI LAI,LARCENY,REPORTED TO OTHER,0
CC1305073,7/2/13,12:00:00 a. m.,6/5/13,3:00:00 p. m.,SCOTT PARK,LARCENY,REPORTED TO OTHER,0
II1301210,7/3/13,1:01:00 a. m.,7/3/13,1:01:00 a. m.,NEIL ST S / DEVONSHIRE DR,WARRANT-IN STATE,ARREST,0
II1301220,7/4/13,9:30:00 p. m.,7/4/13,9:30:00 p. m.,STADIUM TERRACE,MIP,ARREST,37
II1301219,7/4/13,8:15:00 p. m.,7/4/13,8:15:00 p. m.,FIRST ST S / KIRBY AV,TRESPASS NOTICE,ADMIN. CLOSE,0
II1301221,7/5/13,1:35:00 a. m.,7/5/13,1:35:00 a. m.,FOURTH ST S / SPRINGFIELD AVE,CONTROLLED SUBSTANCE-,ARREST,0
II1301224,7/5/13,4:28:00 p. m.,7/5/13,4:28:00 p. m.,2000 blk of VAWTER ST,METRO ACTIVATION,ADMIN. CLOSE,0
II1301228,7/6/13,2:05:00 p. m.,7/6/13,2:05:00 p. m.,LOCUST ST S / SPRINGFIELD AV,WARRANT-IN STATE,ARREST,0
II1301230,7/6/13,11:18:00 p. m.,7/6/13,11:18:00 p. m.,GREEN ST E / WRIGHT,CANNABIS-POSSESSION OVER,unk,47
II1301226,7/6/13,12:27:00 a. m.,7/6/13,12:27:00 a. m.,500 blk of DANIEL ST E,TRESPASS NOTICE,unk,22
II1301233,7/7/13,8:22:00 p. m.,7/7/13,6:00:00 p. m.,SPRINGFIELD AV E / NEIL ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1301234,7/8/13,1:03:00 a. m.,7/8/13,1:03:00 a. m.,GREEN ST E / FIFTH ST,DRIVING UNDER THE INFL-,ARREST,0
II1301238,7/8/13,4:10:00 p. m.,7/8/13,1:00:00 p. m.,NCSA,THEFT UNDER,ADMIN. CLOSE,4
II1301242,7/8/13,8:49:00 p. m.,7/8/13,8:49:00 p. m.,PARK PLACE TOWERS,POSSESSION OF CANNABIS,ARREST,0
II1301237,7/8/13,1:13:00 p. m.,1/1/12,8:00:00 a. m.,HARDING BAND BUILDING,THEFT OVER,ARREST,31
II1301248,7/9/13,7:46:00 p. m.,7/9/13,7:46:00 p. m.,WRIGHT ST S / JOHN STREET,THEFT UNDER,ADMIN. CLOSE,47
II1301249,7/10/13,12:46:00 a. m.,7/10/13,12:46:00 a. m.,SPRINGFIELD AV E / THIRD ST,DRIVING UNDER THE INFL-,ARREST,0
II1301253,7/10/13,5:00:00 p. m.,7/10/13,5:00:00 p. m.,FOURTH STREET S / CHALMER ST,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,27
II1301259,7/10/13,6:54:00 p. m.,7/10/13,6:54:00 p. m.,400 blk of THIRD ST S,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1301255,7/11/13,1:59:00 a. m.,7/11/13,1:59:00 a. m.,SIXTH ST S / CHALMERS ST,TRESPASS-STATE SUPPORTED,ARREST,23
II1301264,7/12/13,9:38:00 p. m.,7/12/13,1:00:00 p. m.,SPEECH AND HEARING,THEFT UNDER,ADMIN. CLOSE,0
CC1302655,7/12/13,12:00:00 a. m.,3/30/13,12:19:00 a. m.,blk of S FIFTH ST,LIQUOR,REPORTED TO OTHER,0
II1301266,7/13/13,2:37:00 a. m.,7/13/13,2:37:00 a. m.,FOURTH ST S / DANIEL ST,BATTERY-AGGRAVATED,ARREST,21
II1301275,7/14/13,9:48:00 a. m.,7/14/13,9:48:00 a. m.,GOODWIN AVE N / UNIVERSITY AV,TRESPASS NOTICE,ADMIN. CLOSE,3
II1301240,7/14/13,10:07:00 p. m.,7/14/13,10:07:00 p. m.,100 blk of BUSEY AV N,CANNABIS-DELIVERY OVER 30GM,ARREST,0
II1301276,7/14/13,6:19:00 p. m.,7/14/13,6:19:00 p. m.,FIRST / CHALMERS,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1301277,7/15/13,7:14:00 a. m.,7/15/13,7:14:00 a. m.,ALTGELD HALL,CRIMINAL DAMAGE GOVT,ADMIN. CLOSE,47
II1301279,7/16/13,12:32:00 a. m.,7/16/13,12:32:00 a. m.,100 blk of GREEN STREET E,CANNABIS-DELIVERY 30GM &,ARREST,0
CC1306446,7/16/13,12:00:00 a. m.,7/15/13,12:38:00 p. m.,WALMART,LARCENY,REPORTED TO OTHER,0
II1301283,7/17/13,12:54:00 a. m.,7/17/13,12:54:00 a. m.,HESSEL BL / STATE ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1301299,7/21/13,6:28:00 p. m.,7/21/13,6:28:00 p. m.,SPRINGFIELD AVE E / THIRD ST S,WARRANT-IN STATE,ARREST,0
II1301300,7/21/13,8:57:00 p. m.,7/21/13,8:57:00 p. m.,500 blk of FIRST STREET S,RESIST/OBSTRUCT/DISARM AN,ARREST,0
II1301304,7/22/13,2:40:00 p. m.,7/13/13,2:40:00 p. m.,NEWMARK,THEFT UNDER,ADMIN. CLOSE,0
II1301305,7/22/13,8:27:00 p. m.,7/22/13,8:27:00 p. m.,FOURTH ST S / CLARK ST E,WARRANT-IN STATE,ARREST,0
00323-2012,7/22/13,11:44:00 a. m.,2/4/12,10:30:00 p. m.,Wardall Hall,Battery,Student Discipline Referral,16
01815-001-201,7/22/13,10:41:00 a. m.,8/24/12,1:30:00 a. m.,"Clark St Apt, CH",Battery,Student Discipline Referral,0
02579-001-201,7/22/13,2:08:00 p. m.,11/11/12,10:39:00 p. m.,Oglesby Hall,Battery,Student Discipline Referral,41
02611-001-201,7/22/13,12:43:00 p. m.,11/15/12,1:00:00 a. m.,Forbes Hall,Battery,Student Discipline Referral,0
01906-001-201,7/22/13,11:09:00 a. m.,8/24/12,3:27:00 a. m.,Sigma Nu,Burglary,Student Discipline Referral,41
00975-001-201,7/22/13,9:36:00 a. m.,4/10/12,3:34:00 a. m.,Psi Upsilon,Burglary,Student Discipline Referral,0
01656-001-201,7/22/13,4:05:00 p. m.,8/1/12,12:00:00 a. m.,Private Property,Domestic,Student Discipline Referral,0
01396-001-201,7/22/13,1:26:00 p. m.,1/24/12,4:27:00 p. m.,Delta Chi,Drug,Student Discipline Referral,30
01533-001-201,7/22/13,9:55:00 a. m.,6/23/12,12:33:00 a. m.,Japan House,Drug,Student Discipline Referral,0
00288-001-201,7/22/13,11:14:00 a. m.,2/1/12,12:39:00 a. m.,Parking Lot F-23,Drug,Student Discipline Referral,45
01584-001-201,7/22/13,10:26:00 a. m.,7/18/12,3:26:00 a. m.,Quad,Drug,Student Discipline Referral,0
01730-001-201,7/22/13,1:30:00 p. m.,8/25/12,1:28:00 p. m.,Outdoor Property,Drug,Student Discipline Referral,0
02351-001-201,7/22/13,10:56:00 a. m.,10/15/12,12:41:00 a. m.,Illini Grove,Drug,Student Discipline Referral,32
00426-001-201,7/22/13,9:31:00 a. m.,2/13/12,11:25:00 p. m.,Babcock Hall,Drug,Student Discipline Referral,41
01111-001-201,7/22/13,10:15:00 a. m.,4/24/12,6:45:00 p. m.,Barton Hall,Drug,Student Discipline Referral,34
00310-001-201,7/22/13,12:18:00 p. m.,2/3/12,8:20:00 p. m.,Blaisdell Hall,Drug,Student Discipline Referral,41
01083-001-201,7/22/13,9:44:00 a. m.,4/20/12,12:00:00 a. m.,Hopkins Hall,Drug,Student Discipline Referral,34
00320-001-201,7/22/13,10:07:00 a. m.,2/4/12,4:16:00 p. m.,Lundgren Hall,Drug,Student Discipline Referral,34
00121-001-201,7/22/13,2:14:00 p. m.,1/15/12,8:20:00 p. m.,Nugent Hall,Drug,Student Discipline Referral,34
00299-001-201,7/22/13,10:18:00 a. m.,2/1/12,8:33:00 p. m.,Scott Hall,Drug,Student Discipline Referral,34
00248-001-201,7/22/13,9:50:00 a. m.,1/26/12,7:32:00 p. m.,Snyder Hall,Drug,Student Discipline Referral,34
00149-001-201,7/22/13,8:43:00 a. m.,1/18/12,10:45:00 p. m.,Taft Hall,Drug,Student Discipline Referral,34
00197-001-201,7/22/13,10:53:00 a. m.,1/22/12,7:20:00 p. m.,Townsend Hall,Drug,Student Discipline Referral,16
01784-001-201,7/22/13,10:44:00 a. m.,9/2/12,9:10:00 p. m.,Trelease Hall,Drug,Student Discipline Referral,41
00341-001-201,7/22/13,11:51:00 a. m.,2/6/12,7:05:00 p. m.,Van Doren Hall,Drug,Student Discipline Referral,34
02628-001-201,7/22/13,10:41:00 a. m.,11/16/12,2:24:00 a. m.,Weston Hall,Drug,Student Discipline Referral,34
01532-001-201,7/22/13,9:54:00 a. m.,6/24/12,1:55:00 a. m.,Sixth/Green,Drug,Student Discipline Referral,0
01338-001-201,7/22/13,1:13:00 p. m.,5/15/12,12:00:00 a. m.,"1107 S Second St, CH",Drugs,Student Discipline Referral,0
01471-001-201,7/22/13,9:51:00 a. m.,4/1/12,6:42:00 p. m.,"905 S Second St, CH",Drugs,Student Discipline Referral,0
01543-001-201,7/22/13,10:03:00 a. m.,2/1/12,12:00:00 a. m.,"54 E Chalmers St, CH",Drugs,Student Discipline Referral,0
01747-001-201,7/22/13,2:14:00 p. m.,5/1/12,5:00:00 p. m.,"401 E Daniel St, CH",Drugs,Student Discipline Referral,21
02282-001-201,7/22/13,8:40:00 a. m.,8/18/12,1:07:00 a. m.,"Naperville, IL",DUI,Student Discipline Referral,36
02622-001-201,7/22/13,12:39:00 p. m.,11/14/12,2:00:00 a. m.,Internet,Indecent Exposure,Student Discipline Referral,0
00346-001-201,7/22/13,10:23:00 a. m.,2/4/12,8:56:00 p. m.,State Farm Center,Liquor,Student Discipline Referral,43
01027-001-201,7/22/13,9:59:00 a. m.,4/14/12,1:26:00 a. m.,Parking Lot C-10,Liquor,Student Discipline Referral,17
02163-001-201,7/22/13,9:55:00 a. m.,10/6/12,11:05:00 p. m.,Busey Hall,Liquor,Student Discipline Referral,50
02401-001-201,7/22/13,10:31:00 p. m.,10/28/12,1:15:00 a. m.,Carr Hall,Liquor,Student Discipline Referral,41
00753-001-201,7/22/13,10:58:00 a. m.,3/10/12,10:15:00 p. m.,Saunders Hall,Liquor,Student Discipline Referral,41
00857-001-201,7/22/13,3:58:00 p. m.,3/26/12,11:40:00 p. m.,SDRP - Ikenberry Commons,Liquor,Student Discipline Referral,34
02912-001-201,7/22/13,11:10:00 p. m.,12/12/12,2:30:00 p. m.,PAR Dining,Liquor,Student Discipline Referral,41
00834-001-201,7/22/13,10:15:00 a. m.,3/27/12,2:22:00 a. m.,600 Chalmers,Liquor,Student Discipline Referral,23
00084-001-201,7/22/13,11:03:00 a. m.,1/8/12,12:10:00 a. m.,Red Lion Bar,Liquor,Student Discipline Referral,0
00657-001-201,7/22/13,11:18:00 a. m.,3/2/12,11:30:00 a. m.,"803 S Second St, CH",Liquor,Student Discipline Referral,0
00721-001-201,7/22/13,9:34:00 a. m.,3/9/12,12:01:00 a. m.,Sherman Hall,Liquor,Student Discipline Referral,21
01737-001-201,7/22/13,4:43:00 p. m.,8/25/12,11:31:00 p. m.,Third/John,Liquor,Student Discipline Referral,0
00852-001-201,7/22/13,12:57:00 p. m.,1/5/12,2:00:00 a. m.,Apt on North Lincoln,"Sex Offense, Forcible",Student Discipline Referral,6
01765-001-201,7/22/13,3:15:00 p. m.,8/23/12,1:00:00 p. m.,Europa House,Sexual Harassment,Student Discipline Referral,0
01295-001-201,7/22/13,10:54:00 a. m.,3/30/12,12:00:00 p. m.,Academic Building,Theft,Student Discipline Referral,0
03015-001-201,7/22/13,11:01:00 a. m.,12/14/11,3:10:00 a. m.,Bromley Hall,Theft,Student Discipline Referral,0
01725-001-201,7/22/13,2:42:00 p. m.,6/21/12,12:00:00 a. m.,Univ in Japan,Unauthorized Entry,Student Discipline Referral,36
II1301310,7/23/13,2:41:00 a. m.,7/23/13,2:41:00 a. m.,KIRBY / FIRST,ASSIST/TRAFFIC STOP,ADMIN. CLOSE,0
II1301314,7/23/13,1:32:00 p. m.,7/23/13,12:01:00 a. m.,ILLINOIS STREET RESIDENCE,THEFT UNDER,ADMIN. CLOSE,16
II1301316,7/23/13,11:12:00 p. m.,7/23/13,11:11:00 p. m.,FIFTH ST S / SPRINGFIELD AV,RESIST/OBSTRUCT/DISARM AN,ARREST,0
CC1304669,7/23/13,12:00:00 a. m.,5/12/13,4:00:00 p. m.,900 blk of S THIRD ST,BURGLARY,REPORTED TO OTHER,0
CC1304673,7/23/13,12:00:00 a. m.,5/22/13,2:00:00 p. m.,FOLLETS,LARCENY,REPORTED TO OTHER,0
CC1303493,7/23/13,12:00:00 a. m.,4/22/13,3:00:00 p. m.,S LOCUST ST / JOHN ST,DRUGS,REPORTED TO OTHER,0
CC1305495,7/23/13,12:00:00 a. m.,6/18/13,3:00:00 p. m.,800 blk of OAK ST S,DECEPTIVE PRACTICE,REPORTED TO OTHER,0
CC1305507,7/23/13,12:00:00 a. m.,6/17/13,12:00:00 p. m.,300 blk of E CHALMERS ST,LARCENY,REPORTED TO OTHER,0
CC1305419,7/23/13,12:00:00 a. m.,6/17/13,12:05:00 a. m.,DANIEL E / FOURTH,ARSON,REPORTED TO OTHER,0
CC1305620,7/23/13,12:00:00 a. m.,6/22/13,3:29:00 p. m.,GREEN STREET E / SIXTH STREET,RESIST/OBSTRUCT OFFICER,REPORTED TO OTHER,14
CC1305527,7/23/13,12:00:00 a. m.,6/20/13,2:30:00 a. m.,500 blk of S SIXTH ST,BURGLARY,REPORTED TO OTHER,9
CC1305526,7/23/13,12:00:00 a. m.,6/20/13,3:00:00 a. m.,WASHINGTON ST E / NEIL ST,LIQUOR,REPORTED TO OTHER,0
CC1305647,7/23/13,12:00:00 a. m.,6/23/13,2:15:00 a. m.,500 blk of FIFTH ST S,ROBBERY,REPORTED TO OTHER,0
CC1305652,7/23/13,12:00:00 a. m.,6/23/13,2:15:00 a. m.,DANIEL ST E / THIRD ST,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1305668,7/23/13,12:00:00 a. m.,6/20/13,4:30:00 p. m.,100 blk of E SPRINGFIELD ST,LARCENY,REPORTED TO OTHER,0
CC1305679,7/23/13,12:00:00 a. m.,6/24/13,3:45:00 p. m.,blk of SPRINGFIELD AV E,OBSTRUCTING JUSTICE,REPORTED TO OTHER,0
CC1305680,7/23/13,12:00:00 a. m.,6/24/13,4:18:00 p. m.,300 blk of E DANIEL,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1305692,7/23/13,12:00:00 a. m.,6/24/13,11:12:00 p. m.,WEST SIDE PARK,ROBBERY,REPORTED TO OTHER,0
CC1305733,7/23/13,12:00:00 a. m.,6/25/13,10:00:00 p. m.,600 blk of SPRINGFIELD AV W,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1305820,7/23/13,12:00:00 a. m.,6/28/13,11:29:00 a. m.,YMCS,LARCENY,REPORTED TO OTHER,0
CC1305852,7/23/13,12:00:00 a. m.,6/28/13,10:50:00 p. m.,SPRINGFIELD AV E / SECOND,FIREWORKS,REPORTED TO OTHER,0
CC1305866,7/23/13,12:00:00 a. m.,6/29/13,2:19:00 a. m.,THETA XI,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1305985,7/23/13,12:00:00 a. m.,7/2/13,7:27:00 p. m.,WINGING OUT,DECEPTIVE PRACTICE,REPORTED TO OTHER,0
UU1303790,7/23/13,12:00:00 a. m.,7/15/13,6:13:00 p. m.,400 blk of BURKWOOD CT W,LIQUOR,REPORTED TO OTHER,0
UU1303333,7/23/13,12:00:00 a. m.,6/26/13,7:40:00 a. m.,900 blk of PENNSYLVANIA AV W,ELECTRICAL FIRE,REPORTED TO OTHER,0
II1301322,7/25/13,4:01:00 p. m.,7/22/13,5:15:00 a. m.,MATERIAL RESEARCH LAB,BATTERY,PENDING,13
CC1306464,7/25/13,12:00:00 a. m.,7/15/13,10:30:00 p. m.,400 blk of JOHN ST E,LARCENY,REPORTED TO OTHER,0
CC1306470,7/25/13,12:00:00 a. m.,7/15/13,10:00:00 a. m.,300 blk of CLARK ST W,MOTOR VEHICLE THEFT,REPORTED TO OTHER,0
CC1306363,7/25/13,12:00:00 a. m.,7/13/13,3:51:00 a. m.,S THIRD ST / DANIEL,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1306467,7/25/13,12:00:00 a. m.,7/14/13,3:00:00 a. m.,300 blk of GREEN ST W,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1306340,7/25/13,12:00:00 a. m.,7/12/13,11:00:00 a. m.,PAPA DELS,LARCENY,REPORTED TO OTHER,0
II1301326,7/26/13,8:16:00 p. m.,7/25/13,4:30:00 p. m.,ENTERPRISE WORKS,THEFT UNDER,ADMIN. CLOSE,0
II1301325,7/26/13,4:58:00 p. m.,7/26/13,4:58:00 p. m.,FOURTH ST S / HEALEY ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
UU1303940,7/26/13,12:00:00 a. m.,7/23/13,12:15:00 a. m.,RACE ST S / MONTCLAIR RD,MURDER/NON-NEG. MANSSL.,REPORTED TO OTHER,0
II1301340,7/29/13,8:04:00 p. m.,7/29/13,8:04:00 p. m.,1200 blk of UNIVERSITY AVENUE W,TRESPASS-STATE SUPPORTED,ARREST,0
CC1306100,7/29/13,12:00:00 a. m.,7/5/13,8:30:00 p. m.,900 blk of S LOCUST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1306062,7/29/13,12:00:00 a. m.,7/5/13,9:43:00 a. m.,"THE BEEF STAND,CH",LARCENY,REPORTED TO OTHER,0
CC1306200,7/29/13,12:00:00 a. m.,7/6/13,10:30:00 a. m.,500 blk of E HEALEY ST,LARCENY,REPORTED TO OTHER,0
CC1306197,7/29/13,12:00:00 a. m.,7/8/13,12:00:00 p. m.,HEALEY ST E / FIRST ST,LARCENY,REPORTED TO OTHER,0
CC1306255,7/29/13,12:00:00 a. m.,7/9/13,5:30:00 p. m.,CAR-X,LARCENY,REPORTED TO OTHER,0
CC1306245,7/29/13,12:00:00 a. m.,7/9/13,9:30:00 p. m.,PEOPLE'S PERFORMANCE AUTO,LARCENY,REPORTED TO OTHER,0
CC1306390,7/29/13,12:00:00 a. m.,6/13/13,12:01:00 a. m.,300 blk of E CLARK,LARCENY,REPORTED TO OTHER,0
CC1306435,7/29/13,12:00:00 a. m.,7/14/13,10:30:00 p. m.,SPACE #41,LARCENY,REPORTED TO OTHER,0
CC1306313,7/29/13,12:00:00 a. m.,7/12/13,3:51:00 a. m.,600 blk of S FOURTH,DRUGS,REPORTED TO OTHER,0
CC1306296,7/29/13,12:00:00 a. m.,6/14/13,12:01:00 a. m.,YMCA,LARCENY,REPORTED TO OTHER,0
II1301347,7/30/13,2:17:00 p. m.,7/16/13,4:00:00 p. m.,MEDICAL SCIENCE,THEFT UNDER,PENDING,15
II1301321,7/31/13,10:16:00 p. m.,7/24/13,10:16:00 p. m.,LINCOLN TRAIL SCHOOL,ASSIST K9 SEARCH,ADMIN. CLOSE,0
II1301351,7/31/13,1:58:00 a. m.,7/31/12,1:58:00 a. m.,700 blk of COLORADO AV,ASSIST K9,ADMIN. CLOSE,0
II1301352,7/31/13,11:30:00 a. m.,7/31/13,11:30:00 a. m.,PIATT COSO,TRESPASS NOTICE,ADMIN. CLOSE,0
II1301355,7/31/13,8:35:00 p. m.,7/31/13,8:35:00 p. m.,LOCUST ST S / JOHN ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1301356,8/1/13,12:10:00 a. m.,8/1/13,12:10:00 a. m.,GOODWIN AV S / ILLINOIS ST,DRIVING UNDER INFLUENCE-,ARREST,40
II1301364,8/2/13,7:50:00 p. m.,8/2/13,7:50:00 p. m.,LINCOLN / WINDSOR,ASSIST DOMESTIC,ADMIN. CLOSE,0
II1301372,8/4/13,9:12:00 p. m.,8/4/13,9:12:00 p. m.,FLORIDA AV W / LINCOLN AV,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1301378,8/6/13,9:36:00 a. m.,8/6/13,9:36:00 a. m.,INHS STORAGE BUILDING,THEFT-LOST/MISLAID PROPERTY,ADMIN. CLOSE,0
II1301382,8/6/13,10:52:00 p. m.,8/6/13,10:52:00 p. m.,NEIL ST N / UNIVERSITY AVENUE,WARRANT-IN STATE,ARREST,0
II1301383,8/6/13,11:55:00 p. m.,8/6/13,11:54:00 p. m.,GREEN ST W / GREGORY ST,CANNABIS-POSS 30 GM & UNDER,ARREST,10
II1301388,8/8/13,8:05:00 a. m.,8/8/13,8:00:00 a. m.,ALICE CAMPBELL ALUMNI,CRIMINAL DAMAGE GOVT,ADMIN. CLOSE,0
II1301390,8/8/13,1:28:00 p. m.,8/8/13,1:28:00 p. m.,TFC BANK,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
CC1306359,8/8/13,12:00:00 a. m.,7/13/13,2:25:00 a. m.,S FIRST ST / DANIEL,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1306699,8/8/13,12:00:00 a. m.,7/22/13,7:00:00 p. m.,SIXTH ST S / HEALEY ST,BATTERY-DOMESTIC,REPORTED TO OTHER,10
CC1306603,8/8/13,12:00:00 a. m.,7/20/13,3:24:00 a. m.,blk of CHESTER ST,DISORDERLY CONDUCT,REPORTED TO OTHER,0
CC1306620,8/8/13,12:00:00 a. m.,7/20/13,2:45:00 a. m.,600 blk of E SPRINGFIELD,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1306602,8/8/13,12:00:00 a. m.,7/20/13,2:30:00 a. m.,500 blk of CLARK ST E,LARCENY,REPORTED TO OTHER,0
II1301394,8/9/13,1:49:00 p. m.,8/9/13,1:49:00 p. m.,ALLEN HALL BIKE RACK,THEFT UNDER,ADMIN. CLOSE,0
II1301393,8/9/13,1:44:00 a. m.,8/9/13,1:44:00 a. m.,MATTIS / PIONEER,ASSIST K9,ADMIN. CLOSE,0
II1301395,8/11/13,11:55:00 p. m.,8/10/13,11:55:00 p. m.,SIXTH / BRADLEY,ASSIST K9,ADMIN. CLOSE,0
II1301363,8/11/13,8:17:00 p. m.,8/11/13,8:17:00 p. m.,400 blk of GREEN ST W,CANNABIS-DELIVERY OVER 30GM,ARREST,0
CC1307055,8/12/13,12:00:00 a. m.,8/1/13,10:00:00 p. m.,PIZZA HUT,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1307156,8/12/13,12:00:00 a. m.,8/5/13,2:00:00 p. m.,500 blk of SIXTH ST S,DISORDERLY CONDUCT,REPORTED TO OTHER,9
CC1306999,8/12/13,12:00:00 a. m.,7/31/13,8:00:00 p. m.,CLARK ST E / THIRD STREET,BURGLARY,REPORTED TO OTHER,0
