incidentID,reportedAt,occuredAt,disposition,crimeTypeID
CC1301801,2013-1-3 12:00:00,2013-1-3 4:45:00,REPORTED TO OTHER,451
CC1301638,2013-1-3 12:00:00,2013-1-3 8:30:00,REPORTED TO OTHER,673
CC1301639,2013-1-3 12:00:00,2013-1-3 9:30:00,REPORTED TO OTHER,673
CC1301641,2013-1-3 12:00:00,2013-1-3 6:30:00,REPORTED TO OTHER,673
CC1301640,2013-1-3 12:00:00,2013-1-3 3:30:00,REPORTED TO OTHER,673
587-2013,2013-1-3 9:57:00,2013-28-2 7:15:00,STUDENT DISCIPLINE,729
II1300415,2013-2-3 2:18:00,2013-2-3 2:18:00,UNFOUNDED,335
II1300412,2013-2-3 1:23:00,2013-1-3 7:00:00,ADMIN. CLOSE,461
II1300421,2013-2-3 8:29:00,2013-2-3 8:29:00,ARREST,702
II1300418,2013-2-3 5:12:00,2013-2-3 5:12:00,ADMIN. CLOSE,661
CC1301846,2013-2-3 12:00:00,2013-1-3 3:00:00,REPORTED TO OTHER,622
UU1301002,2013-2-3 12:00:00,2013-1-3 8:30:00,REPORTED TO OTHER,673
II1300432,2013-3-3 11:56:00,2013-3-3 11:55:00,STUDENT DISCIPLINE,702
CC1301611,2013-3-3 12:00:00,2013-24-2 3:10:00,REPORTED TO OTHER,721
CC1301863,2013-3-3 12:00:00,2013-3-3 1:07:00,REPORTED TO OTHER,454
II1300437,2013-4-3 11:29:00,2013-2-3 10:33:00,PENDING,394
CC1301811,2013-4-3 12:00:00,2013-1-3 2:30:00,REPORTED TO OTHER,365
571-2013,2013-4-3 10:24:00,2012-5-12 11:06:00,STUDENT DISCIPLINE,640
608-2013,2013-4-3 10:31:00,2013-1-3 10:00:00,STUDENT DISCIPLINE,729
II1300444,2013-5-3 9:05:00,2013-4-3 6:00:00,ADMIN. CLOSE,394
II1300443,2013-5-3 6:28:00,2013-5-3 6:28:00,PENDING,575
CC1301819,2013-5-3 12:00:00,2013-2-3 12:45:00,REPORTED TO OTHER,721
CC1301840,2013-5-3 12:00:00,2013-1-3 4:00:00,REPORTED TO OTHER,365
CC1301850,2013-5-3 12:00:00,2013-2-3 7:05:00,REPORTED TO OTHER,673
CC1301875,2013-5-3 12:00:00,2013-3-3 1:20:00,REPORTED TO OTHER,451
CC1301815,2013-5-3 12:00:00,2013-1-3 11:50:00,REPORTED TO OTHER,766
CC1301829,2013-5-3 12:00:00,2013-2-3 3:16:00,REPORTED TO OTHER,619
CC1301703,2013-5-3 12:00:00,2013-22-2 4:15:00,REPORTED TO OTHER,394
CC1301758,2013-5-3 12:00:00,2013-28-2 6:45:00,REPORTED TO OTHER,673
II1300452,2013-6-3 1:47:00,2013-6-3 1:47:00,ARREST,685
CC1301828,2013-6-3 12:00:00,2013-2-3 1:00:00,REPORTED TO OTHER,365
II1300453,2013-7-3 1:23:00,2013-6-3 10:30:00,unk,579
II1300455,2013-7-3 11:51:00,2013-1-3 8:00:00,PENDING,566
II1300473,2013-8-3 7:56:00,2013-8-3 7:30:00,ADMIN. CLOSE,730
II1300474,2013-8-3 10:47:00,2013-8-3 10:47:00,ARREST,702
II1300475,2013-8-3 11:53:00,2013-8-3 11:53:00,ADMIN. CLOSE,319
II1300465,2013-8-3 5:50:00,2013-8-3 5:50:00,ADMIN. CLOSE,526
II1300480,2013-9-3 2:22:00,2013-9-3 2:22:00,ARREST,506
II1300481,2013-9-3 2:27:00,2013-9-3 2:27:00,ARREST,833
II1300485,2013-9-3 1:28:00,2013-9-3 1:28:00,ADMIN. CLOSE,661
II1300490,2013-9-3 8:24:00,2013-9-3 8:24:00,ADMIN. CLOSE,661
II1300491,2013-9-3 11:06:00,2013-9-3 11:06:00,ARREST,702
CC1302056,2013-9-3 12:00:00,2013-9-3 2:20:00,REPORTED TO OTHER,665
II1300496,2013-10-3 4:32:00,2013-10-3 3:00:00,UNFOUNDED,579
CC1301898,2013-10-3 12:00:00,2013-1-3 4:00:00,REPORTED TO OTHER,365
CC1301907,2013-10-3 12:00:00,2013-4-3 2:24:00,REPORTED TO OTHER,766
CC1301912,2013-10-3 12:00:00,2013-1-3 11:00:00,REPORTED TO OTHER,766
CC1301827,2013-10-3 12:00:00,2013-2-3 2:30:00,REPORTED TO OTHER,393
CC1301911,2013-10-3 12:00:00,2013-4-3 3:30:00,REPORTED TO OTHER,766
CC1301733,2013-10-3 12:00:00,2013-18-2 9:00:00,REPORTED TO OTHER,766
CC1302005,2013-10-3 12:00:00,2013-7-3 3:20:00,REPORTED TO OTHER,365
CC1301959,2013-10-3 12:00:00,2013-3-3 12:01:00,REPORTED TO OTHER,365
CC1301938,2013-10-3 12:00:00,2013-4-3 8:00:00,REPORTED TO OTHER,365
CC1301858,2013-10-3 12:00:00,2013-2-3 11:17:00,REPORTED TO OTHER,673
UU1300989,2013-10-3 12:00:00,2013-1-3 9:54:00,REPORTED TO OTHER,740
II1300498,2013-11-3 2:49:00,2013-11-3 12:30:00,UNFOUNDED,324
II1300494,2013-11-3 10:00:00,2013-11-3 10:00:00,ADMIN. CLOSE,661
FI130600290,2013-11-3 10:48:00,2013-1-3 12:49:00,STUDENT DISCIPLINE,777
II1300504,2013-12-3 1:51:00,2013-12-3 1:51:00,ARREST,802
II1300506,2013-12-3 1:57:00,2013-11-3 8:00:00,ADMIN. CLOSE,579
CC1302058,2013-12-3 12:00:00,2013-9-3 2:38:00,REPORTED TO OTHER,721
CC1302033,2013-12-3 12:00:00,2013-8-3 5:05:00,REPORTED TO OTHER,766
CC1301903,2013-12-3 12:00:00,2013-3-3 5:50:00,REPORTED TO OTHER,365
UU1301188,2013-12-3 12:00:00,2013-12-3 10:50:00,REPORTED TO OTHER,619
II1300513,2013-13-3 2:49:00,2013-13-3 2:49:00,ADMIN. CLOSE,730
II1300518,2013-13-3 8:16:00,2013-13-3 8:16:00,PENDING,335
II1300517,2013-13-3 5:03:00,2013-13-3 2:55:00,ARREST,335
II1300521,2013-14-3 7:45:00,2013-14-3 7:45:00,ARREST,352
II1300531,2013-15-3 10:48:00,2013-8-3 5:00:00,ADMIN. CLOSE,335
II1300530,2013-15-3 6:30:00,2013-15-3 6:30:00,ADMIN. CLOSE,526
II1300536,2013-15-3 3:34:00,2013-15-3 3:34:00,ADMIN. CLOSE,513
CC1302099,2013-15-3 12:00:00,2013-9-3 7:00:00,REPORTED TO OTHER,365
UU1301061,2013-15-3 12:00:00,2013-5-3 12:12:00,REPORTED TO OTHER,721
II1300538,2013-16-3 1:04:00,2013-16-3 1:04:00,ADMIN. CLOSE,525
II1300540,2013-16-3 12:59:00,2013-16-3 12:30:00,ADMIN. CLOSE,431
II1300541,2013-16-3 3:28:00,2013-16-3 3:28:00,ARREST,790
II1300539,2013-16-3 2:20:00,2013-16-3 2:20:00,ARREST,802
II1300543,2013-17-3 2:25:00,2013-17-3 2:25:00,ADMIN. CLOSE,630
II1300544,2013-17-3 2:51:00,2013-17-3 2:51:00,ARREST,685
II1300550,2013-18-3 8:28:00,2013-18-3 8:28:00,ARREST,702
II1300549,2013-18-3 5:07:00,2013-14-3 12:00:00,ADMIN. CLOSE,335
II1300547,2013-18-3 2:08:00,2013-18-3 2:08:00,ADMIN. CLOSE,319
II1300552,2013-19-3 9:17:00,2013-19-3 9:17:00,ADMIN. CLOSE,661
II1300554,2013-21-3 7:43:00,2013-18-3 5:00:00,PENDING,705
II1300556,2013-21-3 6:01:00,2013-21-3 6:01:00,ARREST,790
II1300565,2013-24-3 3:22:00,2013-11-2 8:00:00,ADMIN. CLOSE,475
II1300569,2013-25-3 10:30:00,2013-24-3 6:00:00,ADMIN. CLOSE,730
II1300572,2013-25-3 9:28:00,2013-25-3 9:28:00,ARREST,790
UU1301301,2013-25-3 12:00:00,2013-18-3 9:00:00,REPORTED TO OTHER,731
II1300574,2013-26-3 11:36:00,2013-15-3 2:00:00,ADMIN. CLOSE,579
II1300580,2013-26-3 6:02:00,2013-26-3 6:02:00,ARREST,790
II1300581,2013-27-3 2:12:00,2013-27-3 2:12:00,CLEARED EXCEPT. PROS.,674
II1300588,2013-28-3 11:20:00,2013-14-3 12:00:00,ADMIN. CLOSE,579
II1300590,2013-28-3 8:32:00,2013-28-3 8:32:00,PENDING,674
UU1300301,2013-28-3 12:00:00,2013-19-1 1:02:00,REPORTED TO OTHER,665
UU1300542,2013-28-3 12:00:00,2013-2-2 9:31:00,REPORTED TO OTHER,827
UU1300543,2013-28-3 12:00:00,2013-2-2 11:00:00,REPORTED TO OTHER,827
UU1300544,2013-28-3 12:00:00,2013-2-2 10:45:00,REPORTED TO OTHER,673
UU1300545,2013-28-3 12:00:00,2013-2-2 11:50:00,REPORTED TO OTHER,827
UU1300769,2013-28-3 12:00:00,2013-17-2 12:13:00,REPORTED TO OTHER,827
UU1300791,2013-28-3 12:00:00,2013-17-2 5:00:00,REPORTED TO OTHER,766
UU1300792,2013-28-3 12:00:00,2013-17-2 8:18:00,REPORTED TO OTHER,827
UU1300793,2013-28-3 12:00:00,2013-17-2 8:39:00,REPORTED TO OTHER,827
UU1300801,2013-28-3 12:00:00,2013-17-2 11:08:00,REPORTED TO OTHER,827
UU1300805,2013-28-3 12:00:00,2013-16-2 10:30:00,REPORTED TO OTHER,766
II1300595,2013-29-3 9:57:00,2013-29-3 9:57:00,ARREST,790
II1300598,2013-30-3 3:50:00,2013-30-3 3:50:00,ARREST,802
II1300601,2013-30-3 6:37:00,2013-30-3 6:37:00,ADMIN. CLOSE,763
II1300596,2013-30-3 12:09:00,2013-30-3 12:09:00,ARREST,685
II1300605,2013-31-3 2:16:00,2013-31-3 2:16:00,ADMIN. CLOSE,302
II1300609,2013-1-4 12:37:00,2013-1-4 12:37:00,ARREST,802
II1300610,2013-1-4 5:18:00,2013-1-4 5:18:00,STUDENT DISCIPLINE,674
II1300111,2013-1-4 7:42:00,2013-1-4 7:42:00,ARREST,352
II1300624,2013-2-4 11:46:00,2013-2-4 11:40:00,ADMIN. CLOSE,854
UU1301474,2013-2-4 12:00:00,2013-30-3 7:44:00,REPORTED TO OTHER,827
CC1302140,2013-2-4 12:00:00,2013-5-3 11:30:00,REPORTED TO OTHER,766
CC1302089,2013-2-4 12:00:00,2013-10-3 1:15:00,REPORTED TO OTHER,338
CC1302153,2013-2-4 12:00:00,2013-31-1 11:30:00,REPORTED TO OTHER,406
CC1302159,2013-2-4 12:00:00,2012-24-11 12:00:00,REPORTED TO OTHER,406
CC1302149,2013-2-4 12:00:00,2013-12-3 2:31:00,REPORTED TO OTHER,405
CC1302183,2013-2-4 12:00:00,2013-13-3 3:15:00,REPORTED TO OTHER,766
CC1302043,2013-2-4 12:00:00,2013-8-3 8:00:00,REPORTED TO OTHER,394
CC1302023,2013-2-4 12:00:00,2012-1-10 12:00:00,REPORTED TO OTHER,766
CC1302232,2013-2-4 12:00:00,2013-14-3 5:45:00,REPORTED TO OTHER,766
CC1302223,2013-2-4 12:00:00,2013-21-2 12:01:00,REPORTED TO OTHER,766
CC1302041,2013-2-4 12:00:00,2013-8-3 9:15:00,REPORTED TO OTHER,673
CC1302262,2013-2-4 12:00:00,2013-15-3 4:59:00,REPORTED TO OTHER,766
CC1302259,2013-2-4 12:00:00,2013-14-3 10:30:00,REPORTED TO OTHER,766
CC1302367,2013-2-4 12:00:00,2013-19-3 9:48:00,REPORTED TO OTHER,665
CC1302395,2013-2-4 12:00:00,2013-21-3 7:00:00,REPORTED TO OTHER,721
II1300614,2013-3-4 2:34:00,2013-3-4 2:34:00,ADMIN. CLOSE,395
II1300633,2013-4-4 8:52:00,2013-4-4 8:52:00,PENDING,702
II1300637,2013-5-4 6:58:00,2013-5-4 2:00:00,ADMIN. CLOSE,461
II1300639,2013-5-4 11:44:00,2013-5-4 11:44:00,CLEARED EXCEPT.,393
II1300643,2013-5-4 5:31:00,2013-5-4 5:31:00,ARREST,790
II1300645,2013-5-4 11:44:00,2013-5-4 11:44:00,ARREST,802
II1300644,2013-5-4 8:31:00,2013-5-4 8:00:00,ADMIN. CLOSE,335
II1300648,2013-6-4 2:45:00,2013-6-4 2:42:00,PENDING,387
II1300647,2013-6-4 2:54:00,2013-6-4 2:54:00,ARREST,674
II1300651,2013-6-4 5:34:00,2013-6-4 5:34:00,ARREST,790
II1300654,2013-6-4 9:36:00,2013-6-4 9:36:00,PENDING,674
II1300653,2013-6-4 9:27:00,2013-6-4 9:27:00,ARREST,474
II1300656,2013-7-4 3:24:00,2013-7-4 3:24:00,ADMIN. CLOSE,803
II1300655,2013-7-4 1:02:00,2013-7-4 1:02:00,ARREST,802
CC1302931,2013-7-4 12:00:00,2013-7-4 1:48:00,REPORTED TO OTHER,721
II1300662,2013-8-4 9:44:00,2013-5-4 4:00:00,ADMIN. CLOSE,762
II1300663,2013-8-4 2:08:00,2013-8-4 2:08:00,ARREST,790
879-2013,2013-8-4 4:39:00,2013-29-3 1:15:00,STUDENT DISCIPLINE,729
II1300664,2013-9-4 3:18:00,2013-9-4 3:18:00,ARREST,477
II1300672,2013-9-4 5:33:00,2013-9-4 12:30:00,ADMIN. CLOSE,335
II1300674,2013-10-4 12:29:00,2013-10-4 12:29:00,ADMIN. CLOSE,335
II1300673,2013-10-4 2:28:00,2013-10-4 2:28:00,ARREST,674
CC1302705,2013-10-4 12:00:00,2013-31-3 3:45:00,REPORTED TO OTHER,665
CC1302662,2013-10-4 12:00:00,2013-30-3 2:10:00,REPORTED TO OTHER,721
CC1302619,2013-10-4 12:00:00,2013-29-3 1:00:00,REPORTED TO OTHER,766
CC1302528,2013-10-4 12:00:00,2013-23-3 7:30:00,REPORTED TO OTHER,766
II1300678,2013-11-4 1:08:00,2013-11-4 1:08:00,ARREST,802
II1300682,2013-11-4 4:39:00,2013-11-4 4:39:00,ARREST,790
896-2013,2013-11-4 10:45:00,2013-6-4 2:30:00,STUDENT DISCIPLINE,758
II1300689,2013-12-4 8:05:00,2013-11-4 5:00:00,ADMIN. CLOSE,762
II1300695,2013-12-4 7:07:00,2013-12-4 7:07:00,ADMIN. CLOSE,544
II1300697,2013-13-4 2:36:00,2013-13-4 2:36:00,ARREST,674
II1300705,2013-14-4 4:12:00,2013-14-4 4:12:00,ARREST,790
II1300704,2013-14-4 10:56:00,2013-14-4 2:00:00,PENDING,461
II1300708,2013-15-4 4:14:00,2013-15-4 4:14:00,ARREST,762
II1300706,2013-15-4 1:11:00,2013-15-4 1:11:00,ADMIN. CLOSE,661
II1300707,2013-15-4 3:15:00,2013-15-4 3:15:00,PENDING,658
II1300725,2013-15-4 3:30:00,2013-15-4 3:30:00,PENDING,335
UU1301519,2013-15-4 12:00:00,2013-1-4 9:45:00,REPORTED TO OTHER,827
891-2013,2013-15-4 10:20:00,2013-21-3 4:54:00,STUDENT DISCIPLINE,827
908-2013,2013-15-4 10:27:00,2013-3-4 4:30:00,STUDENT DISCIPLINE,777
II1300724,2013-16-4 12:55:00,2013-16-4 12:55:00,PENDING,730
II1300719,2013-16-4 12:25:00,2013-16-4 12:25:00,PENDING,674
II1300728,2013-16-4 6:51:00,2013-16-4 12:30:00,PENDING,753
II1300727,2013-16-4 3:16:00,2013-16-4 3:00:00,PENDING,421
II1300730,2013-17-4 8:21:00,2013-17-4 8:21:00,ARREST,790
II1300732,2013-17-4 1:49:00,2012-12-5 8:00:00,PENDING,579
II1300736,2013-17-4 7:41:00,2013-17-4 7:41:00,ADMIN. CLOSE,395
CC1302906,2013-17-4 12:00:00,2013-6-4 12:44:00,REPORTED TO OTHER,758
CC1302894,2013-17-4 12:00:00,2013-6-4 2:53:00,REPORTED TO OTHER,665
CC1302960,2013-17-4 12:00:00,2013-8-4 3:00:00,REPORTED TO OTHER,365
CC1302823,2013-17-4 12:00:00,2013-2-4 2:00:00,REPORTED TO OTHER,758
CC1302872,2013-17-4 12:00:00,2013-4-4 11:00:00,REPORTED TO OTHER,365
CC1302869,2013-17-4 12:00:00,2013-2-4 6:30:00,REPORTED TO OTHER,365
CC1302885,2013-17-4 12:00:00,2013-5-4 8:54:00,REPORTED TO OTHER,824
CC1302883,2013-17-4 12:00:00,2013-5-4 8:27:00,REPORTED TO OTHER,365
CC1302861,2013-17-4 12:00:00,2013-5-4 7:30:00,REPORTED TO OTHER,766
CC1302805,2013-17-4 12:00:00,2013-3-4 2:00:00,REPORTED TO OTHER,766
II1300742,2013-19-4 3:53:00,2013-19-4 3:53:00,PENDING,335
II1300740,2013-19-4 2:55:00,2013-19-4 2:55:00,PENDING,335
II1300743,2013-20-4 12:58:00,2013-20-4 12:58:00,ARREST,850
II1300746,2013-20-4 2:50:00,2012-20-4 2:50:00,ARREST,619
II1300752,2013-20-4 7:53:00,2013-20-4 7:53:00,ADMIN. CLOSE,755
II1300749,2013-20-4 3:15:00,2013-20-4 3:15:00,ARREST,674
II1300744,2013-20-4 1:27:00,2013-20-4 1:26:00,ARREST,506
II1300758,2013-22-4 11:12:00,2013-21-4 11:12:00,ARREST,619
II1300764,2013-22-4 3:31:00,2013-22-4 12:00:00,PENDING,461
II1300760,2013-22-4 9:13:00,2013-19-4 5:00:00,PENDING,461
II1300765,2013-22-4 5:19:00,2013-22-4 5:19:00,ARREST,790
II1300762,2013-22-4 10:37:00,2013-22-4 10:37:00,PENDING,575
II1300761,2013-22-4 10:37:00,2013-22-4 10:20:00,ADMIN. CLOSE,335
II1300773,2013-23-4 10:22:00,2013-31-3 3:45:00,PENDING,579
UU1301615,2013-23-4 12:00:00,2013-6-4 2:00:00,REPORTED TO OTHER,394
UU1301594,2013-23-4 12:00:00,2013-4-4 11:01:00,REPORTED TO OTHER,827
UU1301595,2013-23-4 12:00:00,2013-5-4 12:10:00,REPORTED TO OTHER,673
UU1301354,2013-23-4 12:00:00,2013-17-3 5:00:00,REPORTED TO OTHER,394
CC1303003,2013-23-4 12:00:00,2013-26-3 11:00:00,REPORTED TO OTHER,385
CC1303004,2013-23-4 12:00:00,2013-7-3 11:30:00,REPORTED TO OTHER,385
CC1302651,2013-23-4 12:00:00,2013-29-3 11:00:00,REPORTED TO OTHER,673
CC1303095,2013-23-4 12:00:00,2013-11-4 4:00:00,REPORTED TO OTHER,721
CC1303073,2013-23-4 12:00:00,2013-11-4 12:45:00,REPORTED TO OTHER,619
CC1303019,2013-23-4 12:00:00,2013-9-4 3:05:00,REPORTED TO OTHER,665
CC1303001,2013-23-4 12:00:00,2013-1-2 2:46:00,REPORTED TO OTHER,388
CC1302953,2013-23-4 12:00:00,2013-7-4 5:00:00,REPORTED TO OTHER,766
CC1303219,2013-23-4 12:00:00,2013-14-4 6:41:00,REPORTED TO OTHER,619
CC1303169,2013-23-4 12:00:00,2013-13-4 1:00:00,REPORTED TO OTHER,766
CC1303132,2013-23-4 12:00:00,2013-12-4 5:25:00,REPORTED TO OTHER,766
CC1303106,2013-23-4 12:00:00,2013-12-4 12:01:00,REPORTED TO OTHER,365
CC1303108,2013-23-4 12:00:00,2013-12-4 12:01:00,REPORTED TO OTHER,365
II1300790,2013-25-4 3:25:00,2013-25-4 12:00:00,PENDING,461
II1300787,2013-25-4 9:10:00,2013-25-4 9:10:00,ADMIN. CLOSE,661
II1300909,2013-25-4 2:25:00,2013-25-4 1:00:00,PENDING,692
II1300802,2013-26-4 10:55:00,2013-26-4 10:55:00,ARREST,387
II1300801,2013-26-4 8:42:00,2013-26-4 8:00:00,ARREST,658
II1300803,2013-27-4 1:26:00,2013-27-4 1:26:00,ARREST,575
II1300804,2013-27-4 2:27:00,2013-26-4 10:30:00,ADMIN. CLOSE,461
II1300806,2013-27-4 6:53:00,2013-27-4 6:53:00,ARREST,790
II1300808,2013-28-4 6:40:00,2013-27-4 9:00:00,PENDING,335
II1300817,2013-29-4 8:01:00,2013-27-4 6:00:00,UNFOUNDED,363
II1300819,2013-29-4 10:07:00,2013-29-4 5:00:00,PENDING,579
II1300820,2013-29-4 9:22:00,2013-29-4 9:22:00,PENDING,387
1016-2013,2013-29-4 10:35:00,2013-1-4 9:50:00,STUDENT DISCIPLINE,777
II1300822,2013-30-4 6:32:00,2013-29-4 5:00:00,ADMIN. CLOSE,461
II1300828,2013-30-4 5:15:00,2013-30-4 5:15:00,ARREST,790
II1300824,2013-30-4 11:11:00,2013-30-4 11:11:00,ADMIN. CLOSE,661
CC1303264,2013-30-4 12:00:00,2013-16-4 2:20:00,REPORTED TO OTHER,365
CC1303148,2013-30-4 12:00:00,2013-12-4 11:22:00,REPORTED TO OTHER,365
CC1303200,2013-30-4 12:00:00,2013-13-4 1:00:00,REPORTED TO OTHER,394
CC1303285,2013-30-4 12:00:00,2012-22-2 12:00:00,REPORTED TO OTHER,530
CC1303189,2013-30-4 12:00:00,2013-13-4 10:55:00,REPORTED TO OTHER,673
CC1303188,2013-30-4 12:00:00,2013-13-4 11:20:00,REPORTED TO OTHER,673
II1300833,2013-1-5 9:16:00,2013-30-4 6:30:00,ADMIN. CLOSE,762
II1300837,2013-1-5 3:14:00,2013-1-5 3:00:00,ADMIN. CLOSE,661
II1300840,2013-2-5 12:29:00,2013-2-5 12:29:00,ARREST,702
II1300853,2013-3-5 3:24:00,2013-3-5 3:24:00,ARREST,702
II1300862,2013-3-5 4:28:00,2013-3-5 4:28:00,ADMIN. CLOSE,661
II1300857,2013-3-5 1:07:00,2013-3-5 1:07:00,ADMIN. CLOSE,461
II1300864,2013-3-5 11:08:00,2013-3-5 11:08:00,ARREST,674
II1300868,2013-4-5 12:51:00,2013-4-5 12:51:00,ARREST,790
II1300869,2013-4-5 1:11:00,2013-3-5 5:00:00,ADMIN. CLOSE,575
II1300870,2013-4-5 6:04:00,2013-2-5 10:30:00,ADMIN. CLOSE,579
II1300880,2013-6-5 11:57:00,2013-1-1 8:00:00,ADMIN. CLOSE,335
II1300877,2013-6-5 2:58:00,2013-5-5 10:12:00,ADMIN. CLOSE,661
II1300884,2013-7-5 10:17:00,2013-7-5 10:17:00,ADMIN. CLOSE,335
II1300903,2013-8-5 2:15:00,2013-8-5 2:15:00,PENDING,335
II1300901,2013-8-5 1:32:00,2013-7-5 7:00:00,PENDING,335
II1300907,2013-8-5 6:39:00,2013-8-5 6:39:00,PENDING,579
II1300892,2013-8-5 1:01:00,2013-7-5 10:30:00,PENDING,730
CC1303678,2013-8-5 12:00:00,2013-26-4 11:57:00,REPORTED TO OTHER,393
CC1303753,2013-8-5 12:00:00,2013-29-4 12:45:00,REPORTED TO OTHER,365
CC1303676,2013-8-5 12:00:00,2013-26-4 10:55:00,REPORTED TO OTHER,665
CC1303570,2013-8-5 12:00:00,2013-23-4 8:00:00,REPORTED TO OTHER,365
CC1303471,2013-8-5 12:00:00,2013-21-4 10:05:00,REPORTED TO OTHER,665
CC1303585,2013-8-5 12:00:00,2013-25-4 1:30:00,REPORTED TO OTHER,665
CC1303714,2013-8-5 12:00:00,2013-28-4 1:54:00,REPORTED TO OTHER,721
II1300910,2013-9-5 10:17:00,2013-4-5 1:47:00,ADMIN. CLOSE,533
II1300918,2013-10-5 5:58:00,2013-10-5 5:58:00,ADMIN. CLOSE,526
II1300928,2013-10-5 9:09:00,2013-10-5 9:09:00,ADMIN. CLOSE,395
II1300751,2013-10-5 10:01:00,2013-10-5 8:15:00,PENDING,585
1197-2013,2013-10-5 10:17:00,2013-26-4 10:30:00,STUDENT DISCIPLINE,557
II1300929,2013-11-5 1:59:00,2013-11-5 1:59:00,ARREST,369
II1300950,2013-13-5 1:28:00,2013-13-5 1:28:00,ADMIN. CLOSE,335
CC1303563,2013-13-5 12:00:00,2013-23-4 10:00:00,REPORTED TO OTHER,394
CC1303500,2013-13-5 12:00:00,2013-19-4 3:00:00,REPORTED TO OTHER,365
CC1303530,2013-13-5 12:00:00,2013-23-4 12:10:00,REPORTED TO OTHER,300
CC1303401,2013-13-5 12:00:00,2013-20-4 12:40:00,REPORTED TO OTHER,365
CC1303449,2013-13-5 12:00:00,2013-21-4 2:40:00,REPORTED TO OTHER,766
CC1303498,2013-13-5 12:00:00,2013-22-4 5:00:00,REPORTED TO OTHER,766
CC1303268,2013-13-5 12:00:00,2013-15-2 10:30:00,REPORTED TO OTHER,454
CC1303391,2013-13-5 12:00:00,2013-19-4 4:15:00,REPORTED TO OTHER,758
CC1303855,2013-13-5 12:00:00,2013-1-5 11:07:00,REPORTED TO OTHER,673
CC1303853,2013-13-5 12:00:00,2013-1-5 10:10:00,REPORTED TO OTHER,673
CC1303520,2013-13-5 12:00:00,2013-23-4 12:40:00,REPORTED TO OTHER,721
CC1303911,2013-13-5 12:00:00,2013-3-5 3:02:00,REPORTED TO OTHER,827
CC1303724,2013-13-5 12:00:00,2013-23-4 4:00:00,REPORTED TO OTHER,665
CC1303774,2013-13-5 12:00:00,2013-30-4 1:15:00,REPORTED TO OTHER,721
CC1303787,2013-13-5 12:00:00,2013-30-4 11:44:00,REPORTED TO OTHER,766
CC1303795,2013-13-5 12:00:00,2013-30-4 3:33:00,REPORTED TO OTHER,365
CC1303858,2013-13-5 12:00:00,2013-1-5 11:05:00,REPORTED TO OTHER,623
UU1302136,2013-13-5 12:00:00,2013-3-5 3:42:00,REPORTED TO OTHER,511
II1300953,2013-14-5 4:43:00,2013-14-5 4:42:00,ARREST,790
II1300952,2013-14-5 8:23:00,2013-13-5 2:00:00,PENDING,335
CC1303666,2013-14-5 12:00:00,2013-26-4 5:25:00,REPORTED TO OTHER,766
CC1303689,2013-14-5 12:00:00,2013-27-4 5:26:00,REPORTED TO OTHER,365
CC1303627,2013-14-5 12:00:00,2013-25-4 4:00:00,REPORTED TO OTHER,365
II1300959,2013-15-5 7:59:00,2013-15-5 7:59:00,ARREST,790
CC1303382,2013-15-5 12:00:00,2013-19-4 1:33:00,REPORTED TO OTHER,357
FI131290062,2013-15-5 9:31:00,2013-9-5 2:45:00,STUDENT DISCIPLINE,713
II1300961,2013-16-5 11:43:00,2013-15-5 12:00:00,ADMIN. CLOSE,730
II1300970,2013-19-5 1:19:00,2013-19-5 1:19:00,ARREST,537
II1300972,2013-19-5 10:13:00,2013-17-5 7:30:00,PENDING,461
II1300971,2013-19-5 3:23:00,2013-19-5 3:23:00,ADMIN. CLOSE,335
II1300978,2013-20-5 1:35:00,2013-20-5 1:35:00,ARREST,790
II1300977,2013-20-5 1:35:00,2013-20-5 1:35:00,ADMIN. CLOSE,730
II1300979,2013-20-5 9:43:00,2013-20-5 9:43:00,ADMIN. CLOSE,661
II1300988,2013-21-5 11:51:00,2013-21-5 11:51:00,ARREST,472
CC1304177,2013-21-5 12:00:00,2013-9-5 2:05:00,REPORTED TO OTHER,365
CC1304250,2013-21-5 12:00:00,2013-11-5 4:07:00,REPORTED TO OTHER,721
CC1304313,2013-21-5 12:00:00,2013-13-5 2:54:00,REPORTED TO OTHER,365
CC1304157,2013-21-5 12:00:00,2013-3-5 1:20:00,REPORTED TO OTHER,766
CC1304181,2013-21-5 12:00:00,2013-6-5 1:00:00,REPORTED TO OTHER,365
CC1304221,2013-21-5 12:00:00,2013-9-5 7:00:00,REPORTED TO OTHER,365
CC1304151,2013-21-5 12:00:00,2013-8-5 12:01:00,REPORTED TO OTHER,365
CC1304248,2013-21-5 12:00:00,2013-11-5 2:49:00,REPORTED TO OTHER,365
CC1304301,2013-21-5 12:00:00,2013-13-5 2:36:00,REPORTED TO OTHER,732
CC1304346,2013-21-5 12:00:00,2013-14-5 12:00:00,REPORTED TO OTHER,766
CC1304237,2013-21-5 12:00:00,2013-10-5 11:34:00,REPORTED TO OTHER,673
CC1304208,2013-21-5 12:00:00,2013-2-3 12:01:00,REPORTED TO OTHER,454
II1300994,2013-22-5 11:07:00,2013-22-5 11:07:00,ADMIN. CLOSE,661
II1300999,2013-23-5 10:57:00,2013-22-5 6:00:00,ADMIN. CLOSE,335
II1301004,2013-23-5 6:25:00,2013-23-5 6:08:00,ARREST,790
