Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1401663,9/20/14,12:32:00 a. m.,9/20/14,12:32:00 a. m.,WRIGHT ST / DANIEL ST,MIP,ARREST,31
FI142630007,9/20/14,12:09:00 a. m.,9/20/14,12:09:00 a. m.,FLB,PUBLIC URINATION,ADMIN. CLOSED,11
FI142630401,9/20/14,6:15:00 p. m.,9/20/14,6:15:00 p. m.,FIRST/PEABODY,DOMESTIC,ADMIN. CLOSED,0
FI142630100,9/20/14,2:20:00 a. m.,9/20/14,2:50:00 a. m.,308 E GREEN,TRESPASS,ADMIN. CLOSED,0
II1401671,9/21/14,12:49:00 a. m.,9/21/14,12:49:00 a. m.,FOURTH ST S / E JOHN ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401672,9/21/14,4:23:00 a. m.,9/21/14,4:23:00 a. m.,STOUGHTON ST / 3RD STREET,RESIST/OBSTRUCT/DISARM AN,ARREST,0
II1401674,9/21/14,3:11:00 p. m.,9/8/14,8:00:00 a. m.,LINCOLN ALLEN RESIDENCE,THEFT UNDER,ADMIN. CLOSE,14
FI142640113,9/21/14,5:06:00 a. m.,9/21/14,5:06:00 a. m.,609 S RANDOLPH,DRUGS,ADMIN. CLOSED,22
FI142640022,9/21/14,12:39:00 a. m.,9/21/14,12:39:00 a. m.,309 E DANIEL,DOMESTIC,ADMIN. CLOSED,38
II1401681,9/22/14,1:44:00 a. m.,9/22/14,1:44:00 a. m.,STOUGHTON ST / HARVEY,TRESPASS NOTICE,ADMIN. CLOSE,46
II1401698,9/23/14,11:44:00 p. m.,9/23/14,11:44:00 p. m.,FIRST S / HEALEY,TRESPASS NOTICE,ADMIN. CLOSE,0
II1401692,9/23/14,2:44:00 p. m.,9/23/14,1:00:00 p. m.,KRANNERT,THEFT OVER,PENDING,0
CC1408117,9/23/14,12:00:00 a. m.,9/11/14,2:50:00 a. m.,LOCUST ST / S CHALMERS,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1408546,9/23/14,12:00:00 a. m.,9/23/14,12:01:00 a. m.,1000 blk of SECOND ST S,EXCITED DELIRIUM,REPORTED TO OTHER,37
FI142660556,9/23/14,11:57:00 p. m.,9/23/14,11:57:00 p. m.,1100-BLK NEVADA,LIQUOR,STUDENT DISCIPLINE,0
AI142660043,9/23/14,2:40:00 a. m.,9/23/14,2:40:00 a. m.,200 E GREGORY,LIQUOR,STUDENT DISCIPLINE,0
II1401699,9/24/14,1:46:00 a. m.,9/24/14,1:46:00 a. m.,OREGON ST / GOODWIN AVE,CONTROLLED SUBSTANCE-,ARREST,40
II1401700,9/24/14,7:43:00 a. m.,9/24/14,7:43:00 a. m.,ROUND BARN 856,BURGLARY,ADMIN. CLOSE,0
UU1405792,9/24/14,12:00:00 a. m.,9/20/14,12:40:00 a. m.,BUSEY / ILLINOIS,LIQUOR,REPORTED TO OTHER,0
UU1405790,9/24/14,12:00:00 a. m.,9/19/14,12:18:00 a. m.,700 blk of W HIGH ST,NOISE & VIBRATIONS,REPORTED TO OTHER,35
UU1405610,9/24/14,12:00:00 a. m.,9/13/14,12:45:00 a. m.,700 blk of W NEVADA ST,NOISE & VIBRATIONS,REPORTED TO OTHER,0
UU1405302,9/24/14,12:00:00 a. m.,8/31/14,2:41:00 a. m.,800 blk of GREEN,LIQUOR,REPORTED TO OTHER,47
UU1405316,9/24/14,12:00:00 a. m.,9/1/14,12:06:00 a. m.,GREGORY / PEABODY,LIQUOR,REPORTED TO OTHER,0
UU1405319,9/24/14,12:00:00 a. m.,9/1/14,2:08:00 a. m.,900 blk of OREGON ST W,NOISE & VIBRATIONS,REPORTED TO OTHER,0
UU1405246,9/24/14,12:00:00 a. m.,8/29/14,12:02:00 a. m.,OHIO ST / BUSEY,LIQUOR,REPORTED TO OTHER,0
UU1405111,9/24/14,12:00:00 a. m.,8/24/14,12:01:00 a. m.,CHAMPAIGN,LIQUOR,REPORTED TO OTHER,0
CC1407978,9/24/14,12:00:00 a. m.,9/6/14,11:14:00 p. m.,ILLINI INN BAR,LIQUOR,REPORTED TO OTHER,0
II1401715,9/25/14,11:56:00 p. m.,9/25/14,11:56:00 p. m.,FIRST ST S / HAZELWOOD DR,THEFT UNDER,ARREST,0
II1401706,9/25/14,9:42:00 a. m.,9/24/14,2:30:00 p. m.,YAHOO BUILDING,THEFT UNDER,PENDING,47
II1401714,9/25/14,5:18:00 p. m.,9/25/14,2:45:00 p. m.,MATERIAL SCIENCE AND ENG,THEFT OVER,ADMIN. CLOSE,17
CC1407976,9/25/14,12:00:00 a. m.,9/6/14,10:30:00 p. m.,CHESTER ST / WATER,LIQUOR,REPORTED TO OTHER,0
CC1407650,9/25/14,12:00:00 a. m.,8/29/14,12:27:00 a. m.,SILVER MINE SUBS,LIQUOR,REPORTED TO OTHER,0
CC1407732,9/25/14,12:00:00 a. m.,8/31/14,12:01:00 a. m.,DANIEL / SIXTH,LIQUOR,REPORTED TO OTHER,0
CC1408374,9/26/14,12:00:00 a. m.,9/2/14,4:30:00 p. m.,BLINK MOBILE,LARCENY,REPORTED TO OTHER,10
CC1408501,9/26/14,12:00:00 a. m.,9/21/14,2:35:00 p. m.,E WHITE ST / FOURTH,BURGLARY,REPORTED TO OTHER,0
CC1408495,9/26/14,12:00:00 a. m.,9/20/14,10:30:00 p. m.,500 blk of E STOUGHTON,BURGLARY,REPORTED TO OTHER,0
CC1408491,9/26/14,12:00:00 a. m.,9/21/14,4:33:00 a. m.,300 blk of E SPRINGFIELD,RESIST/OBSTRUCT/DISARM OFFICER,REPORTED TO OTHER,0
FI142690450,9/26/14,6:54:00 p. m.,9/26/14,6:54:00 p. m.,2219 S FIRST,DOMESTIC,ADMIN. CLOSED,0
II1401731,9/27/14,1:34:00 p. m.,9/25/14,8:21:00 p. m.,FLIGHTSTAR,THEFT UNDER,PENDING,0
II1401728,9/27/14,2:13:00 a. m.,9/27/14,2:06:00 a. m.,CHALMERS ST / SIXTH,CRIMINAL DAMAGE TO PROPERTY,ARREST,0
II1401737,9/27/14,11:25:00 p. m.,9/27/14,11:25:00 p. m.,WRIGHT ST E / UNIVERSITY ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1401741,9/28/14,2:02:00 a. m.,9/28/14,2:02:00 a. m.,MATHEWS AVE / OREGON ST.,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401740,9/28/14,2:44:00 a. m.,9/28/14,2:44:00 a. m.,FOURTH ST / DANIEL,RESIST/OBSTRUCT/DISARM AN,PENDING,0
II1401742,9/28/14,4:04:00 a. m.,9/28/14,4:04:00 a. m.,STADIUM DR / FIRST ST S,CANNABIS-POSS 30 GM & UNDER,STUDENT DISCIPLINE,0
II1401750,9/29/14,9:58:00 a. m.,9/29/14,9:57:00 a. m.,SIXTH ST / PEABODY DR,WARRANT-IN STATE,ARREST,0
II1401757,9/29/14,7:10:00 p. m.,9/29/14,7:10:00 p. m.,ENG STUDENT PROJECT LAB,THEFT OVER,ARREST,0
II1401752,9/29/14,11:10:00 a. m.,9/29/14,11:10:00 a. m.,LATINO STUDIES,THEFT UNDER,ADMIN. CLOSE,47
FI142720048,9/29/14,2:03:00 a. m.,9/29/14,2:03:00 a. m.,500-BLK DANIEL,LIQUOR,STUDENT DISCIPLINE,27
II1401763,9/30/14,2:42:00 a. m.,9/30/14,2:42:00 a. m.,GREGORY DR / FOURTH ST,PUBLIC URINATION (C),ARREST,34
II1401764,9/30/14,12:57:00 p. m.,8/15/14,12:00:00 p. m.,HORTFIELD LAB,THEFT UNDER,ADMIN. CLOSE,11
II1401762,9/30/14,12:14:00 a. m.,9/30/14,12:14:00 a. m.,WHITE ST E / THIRD,POSS OF DRUG PARAPHENALIA,ARREST,0
II1401778,10/1/14,9:58:00 p. m.,10/1/14,9:58:00 p. m.,SNYDEDR RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,34
CC1408480,10/1/14,12:00:00 a. m.,9/20/14,11:53:00 p. m.,SECOND ST / E DANIEL ST,LIQUOR,REPORTED TO OTHER,0
CC1407989,10/1/14,12:00:00 a. m.,9/7/14,4:00:00 a. m.,SECOND ST / GREEN ST,FORCIBLE SEX OFFENSE,REPORTED TO OTHER,0
CC1408459,10/1/14,12:00:00 a. m.,9/20/14,6:30:00 a. m.,600 blk of E ARMORY AVE,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
II1401787,10/3/14,2:28:00 a. m.,10/3/14,2:28:00 a. m.,GOODWIN N / MAIN,TRESPASS NOTICE,ADMIN. CLOSE,0
II1401797,10/4/14,9:13:00 a. m.,9/20/14,9:30:00 a. m.,PARKING LOT 31,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1401800,10/4/14,4:18:00 p. m.,10/4/14,4:17:00 p. m.,FOURTH / DANIEL,CONTROLLED SUBSTANCE-,ARREST,0
CC1408975,10/4/14,12:00:00 a. m.,10/4/14,2:10:00 a. m.,SIXTH ST / E GREEN ST,AGGRAVATED ASSAULT,REPORTED TO OTHER,47
FI142770094,10/4/14,3:06:00 a. m.,10/4/14,3:06:00 a. m.,GREEN/MATHEWS,THEFT,STUDENT DISCIPLINE,36
FI142770349,10/4/14,5:12:00 p. m.,10/4/14,5:12:00 p. m.,LOT 31,LIQUOR,ADMIN. CLOSED,50
II1401806,10/5/14,3:21:00 p. m.,10/5/14,3:05:00 p. m.,VERIZON STORE,ASSIST CPD W/ROBBERY,ADMIN. CLOSE,15
FI142780453,10/5/14,11:02:00 p. m.,10/5/14,11:02:00 p. m.,FOURTH/PEABODY,DRUGS,STUDENT DISCIPLINE,18
CC1408676,10/6/14,12:00:00 a. m.,9/25/14,10:00:00 a. m.,200 blk of WALNUT ST S,BURGLARY,REPORTED TO OTHER,0
UU1405880,10/7/14,12:00:00 a. m.,9/23/14,10:56:00 a. m.,S LINCOLN AV/W / NEVADA,BIKE VIOLATION,REPORTED TO OTHER,26
UU1405964,10/7/14,12:00:00 a. m.,9/26/14,3:00:00 a. m.,300 blk of GOODWIN AV S,LIQUOR,REPORTED TO OTHER,14
UU1406020,10/7/14,12:00:00 a. m.,9/28/14,12:32:00 a. m.,HIGH ST W / BUSEY S,LIQUOR,REPORTED TO OTHER,17
II1401825,10/8/14,10:42:00 p. m.,10/8/14,10:00:00 p. m.,MULTIPLEX PLAY FIELD,THEFT OVER,PENDING,0
CC1408622,10/8/14,12:00:00 a. m.,9/25/14,1:51:00 a. m.,FIFTH ST / E DANIEL ST,DRUGS,REPORTED TO OTHER,34
CC1408630,10/8/14,12:00:00 a. m.,9/24/14,2:00:00 p. m.,300 blk of CHALMERS ST E,LARCENY,REPORTED TO OTHER,0
FI142810034,10/8/14,1:58:00 a. m.,10/8/14,1:58:00 a. m.,300-BLK E GREEN ST,LIQUOR,STUDENT DISCIPLINE,30
AR142810022,10/8/14,1:15:00 a. m.,10/8/14,1:15:00 a. m.,1400 W FLORIDA AVE,LIQUOR,STUDENT DISCIPLINE,0
II1401829,10/9/14,2:39:00 a. m.,10/9/14,2:39:00 a. m.,TEMPLE HOYNE BUELL,BATTERY-DOMESTIC,ARREST,0
II1401830,10/9/14,8:05:00 a. m.,10/8/14,3:00:00 p. m.,MERRIAM LAB,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1401835,10/9/14,7:41:00 p. m.,10/9/14,7:41:00 p. m.,GREGORY ST N / STOUGHTON,THEFT UNDER,ARREST,44
II1401842,10/10/14,2:30:00 a. m.,10/10/14,2:30:00 a. m.,NEVADA W / LINCOLN,WARRANT-IN STATE,ARREST,0
II1401846,10/10/14,3:58:00 p. m.,10/10/14,12:00:00 p. m.,NEWMARK,THEFT UNDER,ADMIN. CLOSE,0
CC1409043,10/10/14,12:00:00 a. m.,10/6/14,10:53:00 a. m.,700 blk of LOCUST ST,LARCENY,REPORTED TO OTHER,48
CC1408919,10/10/14,12:00:00 a. m.,10/3/14,1:28:00 a. m.,GREEN ST E / 5TH STREET,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1408875,10/10/14,12:00:00 a. m.,10/1/14,7:50:00 p. m.,FIFTH STREET / DANIEL,DRUGS,REPORTED TO OTHER,0
II1401851,10/11/14,4:13:00 a. m.,10/11/14,4:13:00 a. m.,OREGON ST W / GREGORY,BATTERY-DOMESTIC,ARREST,11
II1401850,10/11/14,3:13:00 a. m.,10/11/14,3:10:00 a. m.,GREGORY DR / FIRST STREET,TRESPASS-STATE SUPPORTED LAND,ARREST,0
II1401854,10/11/14,12:47:00 p. m.,10/11/14,12:47:00 p. m.,1200 blk of SIXTH ST S,TRESPASS NOTICE,ADMIN. CLOSE,34
II1401855,10/11/14,6:20:00 p. m.,10/11/14,6:20:00 p. m.,UNIVERSITY AVENUE W / MATHEWS,WARRANT-IN STATE,ARREST,0
II1401857,10/11/14,11:03:00 p. m.,10/10/14,5:00:00 p. m.,STADIUM / FIRST ST,BURGLARY FROM MOTOR VEHICLE,PENDING,0
AI142840363,10/11/14,4:25:00 p. m.,10/11/14,4:25:00 p. m.,ALPHA GAMMA DELTA,LIQUOR,STUDENT DISCIPLINE,0
II1401865,10/12/14,11:52:00 p. m.,10/12/14,11:52:00 p. m.,CIRCLE K LOT,DRUG EQUIPMENT-POSSESSION,ARREST,0
FI142850039,10/12/14,1:13:00 a. m.,10/12/14,1:13:00 a. m.,1006 S THIRD,LIQUOR,STUDENT DISCIPLINE,0
FI142850077,10/12/14,2:40:00 a. m.,10/12/14,2:40:00 a. m.,SECOND/CHALMERS,LIQUOR,STUDENT DISCIPLINE,0
AI142850092,10/12/14,3:28:00 a. m.,10/12/14,3:28:00 a. m.,1800 S LINCOLN AVE,LIQUOR,STUDENT DISCIPLINE,0
II1401867,10/13/14,1:54:00 a. m.,10/13/14,1:40:00 a. m.,SPRINGFIELD AV / LINCOLN AVE.,TRESPASS-RESIDENCE,ARREST,0
II1401889,10/15/14,7:40:00 p. m.,10/15/14,1:30:00 p. m.,500 blk of PEABODY DR,BURGLARY FROM MOTOR VEHICLE,PENDING,0
II1401888,10/15/14,2:16:00 p. m.,10/14/14,10:35:00 p. m.,ILLINI UNION HOTEL,THEFT UNDER,PENDING,0
CC1409273,10/15/14,12:00:00 a. m.,10/12/14,9:00:00 p. m.,200 blk of S FOURTH ST,NOISE PROHIBITION,REPORTED TO OTHER,0
CC1408915,10/15/14,12:00:00 a. m.,10/3/14,2:38:00 a. m.,THETA CHAPTER SORORITY,BURGLARY,REPORTED TO OTHER,15
CC1408708,10/15/14,12:00:00 a. m.,9/27/14,6:15:00 a. m.,SECOND ST / STOUGHTON,ROBBERY,REPORTED TO OTHER,11
II1401894,10/16/14,3:27:00 p. m.,10/15/14,11:40:00 a. m.,ENGLISH BLDG,THEFT UNDER,ADMIN. CLOSE,50
CC1409425,10/17/14,12:00:00 a. m.,10/17/14,2:21:00 a. m.,FIRST ST / DANIEL ST,ROBBERY,REPORTED TO OTHER,0
FI142900031,10/17/14,1:36:00 a. m.,10/17/14,1:36:00 a. m.,900-BLK S WRIGHT,LIQUOR,STUDENT DISCIPLINE,0
II1401919,10/18/14,3:02:00 a. m.,10/18/14,2:30:00 a. m.,PHI KAPPA THETA,BURGLARY,ARREST,0
II1401921,10/18/14,7:01:00 a. m.,10/17/14,10:00:00 a. m.,CAMPUS PARKING,CRIMINAL DAMAGE GOVT SUPPORT,UNFOUNDED,0
FI142920051,10/19/14,1:20:00 a. m.,10/19/14,1:20:00 a. m.,THIRD/JOHN,LIQUOR,STUDENT DISCIPLINE,0
FI142920108,10/19/14,3:17:00 a. m.,10/19/14,3:17:00 a. m.,PARKING LOT B-11,DRUGS,STUDENT DISCIPLINE,34
II1401934,10/20/14,9:10:00 a. m.,10/17/14,5:00:00 p. m.,ILLINI HALL,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1401941,10/20/14,8:55:00 p. m.,10/20/14,8:55:00 p. m.,UNIVERSITY AVE E / FIFTH ST N,WARRANT-IN STATE,ARREST,1
II1401943,10/20/14,11:21:00 p. m.,10/20/14,11:21:00 p. m.,1100 blk of UNIVERSITY W,TRESPASS NOTICE,ADMIN. CLOSE,0
CC1408740,10/21/14,12:00:00 a. m.,9/28/14,3:06:00 a. m.,600 blk of ARMORY AV E,FORCIBLE SEX OFFENSE,REPORTED TO OTHER,0
FI142940535,10/21/14,11:26:00 p. m.,10/21/14,11:26:00 p. m.,903 S FIRST ST,LIQUOR,STUDENT DISCIPLINE,27
II1401956,10/22/14,9:20:00 p. m.,10/22/14,9:10:00 p. m.,ARMORY AV E / FIFTH ST,TRESPASS NOTICE,ADMIN. CLOSE,0
CC1409430,10/22/14,12:00:00 a. m.,10/16/14,5:00:00 p. m.,700 blk of WRIGHT ST S,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1409413,10/22/14,12:00:00 a. m.,10/9/14,2:00:00 p. m.,WOORI JIB,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1409407,10/22/14,12:00:00 a. m.,10/13/14,10:00:00 p. m.,TAU KAPPA EPSILON,BURGLARY,REPORTED TO OTHER,17
CC1409319,10/22/14,12:00:00 a. m.,8/26/14,10:00:00 a. m.,600 blk of SIXTH STREET S,DEC PRACTICE,REPORTED TO OTHER,0
CC1409375,10/22/14,12:00:00 a. m.,10/15/14,9:00:00 a. m.,200 blk of W SPRINGFIELD AVE,BURGLARY,REPORTED TO OTHER,32
CC1409223,10/22/14,12:00:00 a. m.,10/11/14,12:45:00 a. m.,STOUGHTON ST / SIXTH STREET,BURGLARY,REPORTED TO OTHER,36
CC1409323,10/22/14,12:00:00 a. m.,10/12/14,1:30:00 a. m.,BETA THETA PI,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1409331,10/22/14,12:00:00 a. m.,10/14/14,4:06:00 p. m.,CHESTER STREET BAR,LARCENY,REPORTED TO OTHER,17
CC1409151,10/22/14,12:00:00 a. m.,9/5/14,12:30:00 a. m.,IT'S BROTHERS BR,UNLAW USE ID,REPORTED TO OTHER,0
II1401960,10/23/14,1:51:00 a. m.,10/23/14,1:51:00 a. m.,CHALMERS ST E / FIFTH ST,WARRANT-IN STATE,ARREST,22
II1401962,10/23/14,10:29:00 a. m.,9/20/14,8:00:00 a. m.,500 blk of PENNSYLVANIA AV W,HARRASMENT BY ELECTRONIC,CLEARED EXCEPT. REFUSAL,30
FI142960035,10/23/14,2:09:00 a. m.,10/23/14,2:09:00 a. m.,ORCHARD DOWNS APTS,LIQUOR,STUDENT DISCIPLINE,0
AI142960035,10/23/14,2:09:00 a. m.,10/23/14,2:09:00 a. m.,ORCHARD/GEORGE HUFF,LIQUOR,STUDENT DISCIPLINE,0
II1401967,10/24/14,11:59:00 a. m.,10/15/14,6:34:00 p. m.,200 blk of CHALMERS E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,14
II1401970,10/24/14,10:31:00 p. m.,10/24/14,10:15:00 p. m.,PARKING LOT D-9,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,14
II1401979,10/25/14,5:06:00 a. m.,10/25/14,5:06:00 a. m.,STADIUM DR E / NEIL ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401976,10/25/14,2:08:00 a. m.,10/25/14,1:50:00 a. m.,SPRINGFIELD AV E / FIRST,BURGLARY RESIDENTIAL,ADMIN. CLOSE,0
II1401980,10/25/14,10:19:00 a. m.,10/25/14,10:18:00 a. m.,SPRINGFIELD / WATER,ASSIST/CPD WITH ACCIDENT,ADMIN. CLOSE,0
II1401982,10/25/14,3:13:00 p. m.,10/25/14,2:50:00 p. m.,KIRBY AVE / FOURTH ST,BATTERY,ARREST,0
II1401975,10/25/14,3:44:00 a. m.,10/25/14,3:44:00 a. m.,ISR BIKE RACKS,THEFT UNDER,ARREST,0
II1401985,10/25/14,6:11:00 p. m.,10/25/14,6:11:00 p. m.,1100 blk of SPRINGFIELD AVENUE,TRESPASS NOTICE,ADMIN. CLOSE,10
II1401987,10/25/14,5:45:00 p. m.,10/25/14,5:45:00 p. m.,ART AND DESIGN,THEFT UNDER,PENDING,17
CC1409768,10/25/14,12:00:00 a. m.,10/25/14,9:40:00 p. m.,SECOND ST / ARMORY AVE,SIMPLE ASSAULT,REPORTED TO OTHER,0
FI142980152,10/25/14,5:20:00 a. m.,10/25/14,5:20:00 a. m.,COLLEGE/LINCOLN,LIQUOR,ADMIN. CLOSED,29
II1401927,10/26/14,3:25:00 a. m.,10/19/14,3:25:00 a. m.,500 blk of RIDGE ROAD N,ASSIST/ARMED SUBJ,ADMIN. CLOSE,0
II1401994,10/26/14,11:00:00 p. m.,10/26/14,11:00:00 p. m.,600 blk of UNIVERSITY AVENUE E,WARRANT-IN STATE,ARREST,0
II1401992,10/26/14,5:13:00 a. m.,10/26/14,4:40:00 a. m.,VALLEY RD / KIRBY,BATTERY-DOMESTIC,CLEARED EXCEPT. REFUSAL,48
II1401990,10/26/14,3:56:00 a. m.,10/26/14,3:56:00 a. m.,blk of E SPRINGFIELD,MIP,ARREST,46
II1401991,10/26/14,4:25:00 a. m.,10/26/14,4:25:00 a. m.,WRIGHT / SPRINGFIELD,TRESPASS NOTICE,ADMIN. CLOSE,0
II1402005,10/27/14,5:56:00 p. m.,10/27/14,5:56:00 p. m.,400 blk of GREEN STREET E,WARRANT-IN STATE,ARREST,0
II1402004,10/27/14,4:05:00 p. m.,10/27/14,4:05:00 p. m.,ILLINI UNION CIRCLE DR,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1401996,10/27/14,9:47:00 a. m.,10/27/14,9:47:00 a. m.,PARKING LOT F-8,THEFT-LABOR OR SERVICES,ARREST,0
II1402009,10/28/14,12:37:00 a. m.,10/28/14,12:00:00 a. m.,SECOND ST E / UNIVERSITY AVE,POSS OF DRUG PARAPHENALIA,ARREST,21
II1402010,10/28/14,2:09:00 a. m.,10/28/14,2:00:00 a. m.,ALLEN HALL BIKE RACK,THEFT UNDER,ARREST,0
CC1409735,10/28/14,12:00:00 a. m.,10/25/14,1:50:00 a. m.,200 blk of JOHN ST W,NOISE PROHIBITED,REPORTED TO OTHER,0
CC1409759,10/28/14,12:00:00 a. m.,10/25/14,5:43:00 p. m.,MCDONALDS,LARCENY,REPORTED TO OTHER,17
CC1409688,10/28/14,12:00:00 a. m.,10/22/14,6:00:00 p. m.,"PANERA BREAD, CH",LARCENY,REPORTED TO OTHER,0
CC1409592,10/28/14,12:00:00 a. m.,10/20/14,10:30:00 p. m.,ALPHA XI DELTA,LARCENY,REPORTED TO OTHER,34
CC1409485,10/28/14,12:00:00 a. m.,10/18/14,10:15:00 a. m.,OAK ST S / DANIEL,DESTR/DAMAG/VAND,REPORTED TO OTHER,34
CC1409484,10/28/14,12:00:00 a. m.,10/17/14,9:00:00 p. m.,E DANIEL ST / OAK ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1409482,10/28/14,12:00:00 a. m.,10/17/14,10:45:00 p. m.,E DANIEL ST / LOCUST,DESTR/DAMAG/VAND,REPORTED TO OTHER,14
II1402017,10/29/14,12:03:00 a. m.,10/28/14,11:53:00 p. m.,1400 blk of GREEN ST W,WARRANT-IN STATE,ARREST,0
II1402020,10/29/14,2:14:00 a. m.,10/29/14,2:14:00 a. m.,GREEN W / RACE,TRESPASS NOTICE,ADMIN. CLOSE,0
II1402018,10/29/14,12:27:00 a. m.,10/29/14,12:27:00 a. m.,UNIVERSITY N / LINCOLN,CANNABIS-DELIVERY 30GM & UNDER,ARREST,0
II1401920,10/29/14,2:41:00 a. m.,10/18/14,4:05:00 a. m.,400 blk of PROSPECT N,METRO ACTIVATION,ADMIN. CLOSE,0
II1402021,10/29/14,3:26:00 a. m.,10/29/14,3:26:00 a. m.,GREEN ST / FOURTH ST S,TRESPASS NOTICE,ADMIN. CLOSE,0
II1402036,10/30/14,3:28:00 p. m.,9/14/14,4:59:00 p. m.,TEMPLE BUELL HALL,THEFT UNDER,ADMIN. CLOSE,0
FI143020025,10/30/14,1:56:00 a. m.,10/30/14,1:56:00 a. m.,300 E JOHN,LIQUOR,STUDENT DISCIPLINE,0
II1402038,10/31/14,12:37:00 a. m.,10/31/14,12:37:00 a. m.,S LINCOLN AV / ILLINOIS ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1402044,10/31/14,11:54:00 a. m.,10/31/14,3:04:00 a. m.,PENNSYLVANIA AVENUE RES,THEFT OVER,PENDING,25
II1402042,10/31/14,9:35:00 a. m.,10/31/14,9:35:00 a. m.,UNION QUAD SHOP,THEFT-RETAIL,ADMIN. CLOSE,0
II1402050,10/31/14,10:49:00 p. m.,10/31/14,10:49:00 p. m.,FOURTH ST / CHALMERS ST S,CONTROLLED SUBSTANCE-,ARREST,0
II1402041,10/31/14,3:32:00 a. m.,10/31/14,1:45:00 a. m.,GREGORY DR / ARBOR ST,BATTERY -CITY,ARREST,14
II1402052,11/1/14,1:23:00 a. m.,11/1/14,1:23:00 a. m.,WRIGHT S / HEALEY,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1402061,11/1/14,10:07:00 p. m.,11/1/14,10:07:00 p. m.,FOURTH ST S / PENNSYLVANIA,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1402054,11/1/14,3:10:00 a. m.,11/1/14,2:30:00 a. m.,LENARD RESIDENCE HALL,THEFT UNDER,ADMIN. CLOSE,29
CC1409776,11/1/14,12:00:00 a. m.,10/26/14,12:05:00 a. m.,GREEN ST E / FIFTH ST S,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1409734,11/1/14,12:00:00 a. m.,10/25/14,2:40:00 a. m.,GREEN ST W / NEIL ST.,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1409721,11/1/14,12:00:00 a. m.,10/25/14,12:22:00 a. m.,S SECOND ST / E DANIEL,LIQUOR,REPORTED TO OTHER,0
CC1409719,11/1/14,12:00:00 a. m.,10/24/14,11:30:00 p. m.,PAPA DELS,THROW DANGEROUS MATERIALS,REPORTED TO OTHER,0
CC1409694,11/1/14,12:00:00 a. m.,10/23/14,10:45:00 p. m.,PAPA D'S BAR & GRILL,LIQUOR,REPORTED TO OTHER,0
CC1409511,11/1/14,12:00:00 a. m.,10/18/14,11:50:00 p. m.,UNDERGROUND BAR,LIQUOR,REPORTED TO OTHER,16
CC1409651,11/1/14,12:00:00 a. m.,10/22/14,11:24:00 p. m.,SIXTH ST / JOHN,DRUGS,REPORTED TO OTHER,0
CC1409450,11/1/14,12:00:00 a. m.,10/17/14,2:00:00 a. m.,ZBT,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
II1402062,11/2/14,1:19:00 a. m.,11/2/14,1:00:00 a. m.,OMEGA DELTA,THEFT OVER,ADMIN. CLOSE,0
AR143060132,11/2/14,5:04:00 a. m.,11/2/14,5:04:00 a. m.,UNDERGRAD LIB,LIQUOR,STUDENT DISCIPLINE,0
II1402069,11/3/14,11:27:00 a. m.,11/3/14,11:26:00 a. m.,SIXTH / LORADO TAFT DR,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1402075,11/4/14,2:01:00 a. m.,11/4/14,2:01:00 a. m.,GOODWIN AV S / NEVADA ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,10
II1402077,11/4/14,4:28:00 p. m.,11/4/14,4:28:00 p. m.,600 blk of GOODWIN AVE N,ASSIST UPD/SHOOTING,ADMIN. CLOSE,0
CC1409920,11/4/14,12:00:00 a. m.,10/29/14,10:30:00 p. m.,DANIEL ST / S SIXTH ST,MOTOR VEHICLE THEFT,REPORTED TO OTHER,36
