incidentID,reportedAt,occuredAt,disposition,crimeTypeID
CC1301801,2013-3-1 0:00:00,2013-3-1 16:45:00,REPORTED TO OTHER,657
CC1301638,2013-3-1 0:00:00,2013-3-1 8:30:00,REPORTED TO OTHER,689
CC1301639,2013-3-1 0:00:00,2013-3-1 9:30:00,REPORTED TO OTHER,689
CC1301641,2013-3-1 0:00:00,2013-3-1 18:30:00,REPORTED TO OTHER,689
CC1301640,2013-3-1 0:00:00,2013-3-1 15:30:00,REPORTED TO OTHER,689
587-2013,2013-3-1 9:57:00,2013-2-28 19:15:00,STUDENT DISCIPLINE,617
II1300415,2013-3-2 14:18:00,2013-3-2 14:18:00,UNFOUNDED,751
II1300412,2013-3-2 13:23:00,2013-3-1 19:00:00,ADMIN. CLOSE,462
II1300421,2013-3-2 20:29:00,2013-3-2 20:29:00,ARREST,816
II1300418,2013-3-2 17:12:00,2013-3-2 17:12:00,ADMIN. CLOSE,329
CC1301846,2013-3-2 0:00:00,2013-3-1 15:00:00,REPORTED TO OTHER,554
UU1301002,2013-3-2 0:00:00,2013-3-1 20:30:00,REPORTED TO OTHER,689
II1300432,2013-3-3 23:56:00,2013-3-3 23:55:00,STUDENT DISCIPLINE,816
CC1301611,2013-3-3 0:00:00,2013-2-24 3:10:00,REPORTED TO OTHER,556
CC1301863,2013-3-3 0:00:00,2013-3-3 1:07:00,REPORTED TO OTHER,773
II1300437,2013-3-4 11:29:00,2013-3-2 22:33:00,PENDING,364
CC1301811,2013-3-4 0:00:00,2013-3-1 14:30:00,REPORTED TO OTHER,302
571-2013,2013-3-4 10:24:00,2012-12-5 23:06:00,STUDENT DISCIPLINE,308
608-2013,2013-3-4 10:31:00,2013-3-1 22:00:00,STUDENT DISCIPLINE,617
II1300444,2013-3-5 9:05:00,2013-3-4 18:00:00,ADMIN. CLOSE,364
II1300443,2013-3-5 6:28:00,2013-3-5 6:28:00,PENDING,382
CC1301819,2013-3-5 0:00:00,2013-3-2 0:45:00,REPORTED TO OTHER,556
CC1301840,2013-3-5 0:00:00,2013-3-1 16:00:00,REPORTED TO OTHER,302
CC1301850,2013-3-5 0:00:00,2013-3-2 19:05:00,REPORTED TO OTHER,689
CC1301875,2013-3-5 0:00:00,2013-3-3 13:20:00,REPORTED TO OTHER,657
CC1301815,2013-3-5 0:00:00,2013-3-1 23:50:00,REPORTED TO OTHER,604
CC1301829,2013-3-5 0:00:00,2013-3-2 3:16:00,REPORTED TO OTHER,745
CC1301703,2013-3-5 0:00:00,2013-2-22 16:15:00,REPORTED TO OTHER,364
CC1301758,2013-3-5 0:00:00,2013-2-28 18:45:00,REPORTED TO OTHER,689
II1300452,2013-3-6 1:47:00,2013-3-6 1:47:00,ARREST,393
CC1301828,2013-3-6 0:00:00,2013-3-2 1:00:00,REPORTED TO OTHER,302
II1300453,2013-3-7 1:23:00,2013-3-6 22:30:00,unk,343
II1300455,2013-3-7 11:51:00,2013-3-1 8:00:00,PENDING,832
II1300473,2013-3-8 19:56:00,2013-3-8 7:30:00,ADMIN. CLOSE,828
II1300474,2013-3-8 22:47:00,2013-3-8 22:47:00,ARREST,816
II1300475,2013-3-8 23:53:00,2013-3-8 23:53:00,ADMIN. CLOSE,496
II1300465,2013-3-8 5:50:00,2013-3-8 5:50:00,ADMIN. CLOSE,447
II1300480,2013-3-9 2:22:00,2013-3-9 2:22:00,ARREST,643
II1300481,2013-3-9 2:27:00,2013-3-9 2:27:00,ARREST,490
II1300485,2013-3-9 13:28:00,2013-3-9 13:28:00,ADMIN. CLOSE,329
II1300490,2013-3-9 20:24:00,2013-3-9 20:24:00,ADMIN. CLOSE,329
II1300491,2013-3-9 23:06:00,2013-3-9 23:06:00,ARREST,816
CC1302056,2013-3-9 0:00:00,2013-3-9 2:20:00,REPORTED TO OTHER,483
II1300496,2013-3-10 16:32:00,2013-3-10 15:00:00,UNFOUNDED,343
CC1301898,2013-3-10 0:00:00,2013-3-1 16:00:00,REPORTED TO OTHER,302
CC1301907,2013-3-10 0:00:00,2013-3-4 14:24:00,REPORTED TO OTHER,604
CC1301912,2013-3-10 0:00:00,2013-3-1 23:00:00,REPORTED TO OTHER,604
CC1301827,2013-3-10 0:00:00,2013-3-2 2:30:00,REPORTED TO OTHER,717
CC1301911,2013-3-10 0:00:00,2013-3-4 3:30:00,REPORTED TO OTHER,604
CC1301733,2013-3-10 0:00:00,2013-2-18 9:00:00,REPORTED TO OTHER,604
CC1302005,2013-3-10 0:00:00,2013-3-7 15:20:00,REPORTED TO OTHER,302
CC1301959,2013-3-10 0:00:00,2013-3-3 0:01:00,REPORTED TO OTHER,302
CC1301938,2013-3-10 0:00:00,2013-3-4 20:00:00,REPORTED TO OTHER,302
CC1301858,2013-3-10 0:00:00,2013-3-2 23:17:00,REPORTED TO OTHER,689
UU1300989,2013-3-10 0:00:00,2013-3-1 9:54:00,REPORTED TO OTHER,821
II1300498,2013-3-11 14:49:00,2013-3-11 0:30:00,UNFOUNDED,792
II1300494,2013-3-11 10:00:00,2013-3-11 10:00:00,ADMIN. CLOSE,329
FI130600290,2013-3-11 10:48:00,2013-3-1 0:49:00,STUDENT DISCIPLINE,401
II1300504,2013-3-12 1:51:00,2013-3-12 1:51:00,ARREST,695
II1300506,2013-3-12 13:57:00,2013-3-11 8:00:00,ADMIN. CLOSE,343
CC1302058,2013-3-12 0:00:00,2013-3-9 2:38:00,REPORTED TO OTHER,556
CC1302033,2013-3-12 0:00:00,2013-3-8 17:05:00,REPORTED TO OTHER,604
CC1301903,2013-3-12 0:00:00,2013-3-3 5:50:00,REPORTED TO OTHER,302
UU1301188,2013-3-12 0:00:00,2013-3-12 10:50:00,REPORTED TO OTHER,745
II1300513,2013-3-13 14:49:00,2013-3-13 14:49:00,ADMIN. CLOSE,828
II1300518,2013-3-13 20:16:00,2013-3-13 20:16:00,PENDING,751
II1300517,2013-3-13 17:03:00,2013-3-13 14:55:00,ARREST,751
II1300521,2013-3-14 19:45:00,2013-3-14 19:45:00,ARREST,746
II1300531,2013-3-15 10:48:00,2013-3-8 17:00:00,ADMIN. CLOSE,751
II1300530,2013-3-15 6:30:00,2013-3-15 6:30:00,ADMIN. CLOSE,447
II1300536,2013-3-15 15:34:00,2013-3-15 15:34:00,ADMIN. CLOSE,477
CC1302099,2013-3-15 0:00:00,2013-3-9 19:00:00,REPORTED TO OTHER,302
UU1301061,2013-3-15 0:00:00,2013-3-5 0:12:00,REPORTED TO OTHER,556
II1300538,2013-3-16 1:04:00,2013-3-16 1:04:00,ADMIN. CLOSE,672
II1300540,2013-3-16 0:59:00,2013-3-16 0:30:00,ADMIN. CLOSE,783
II1300541,2013-3-16 3:28:00,2013-3-16 3:28:00,ARREST,306
II1300539,2013-3-16 2:20:00,2013-3-16 2:20:00,ARREST,695
II1300543,2013-3-17 2:25:00,2013-3-17 2:25:00,ADMIN. CLOSE,381
II1300544,2013-3-17 2:51:00,2013-3-17 2:51:00,ARREST,393
II1300550,2013-3-18 20:28:00,2013-3-18 20:28:00,ARREST,816
II1300549,2013-3-18 17:07:00,2013-3-14 0:00:00,ADMIN. CLOSE,751
II1300547,2013-3-18 2:08:00,2013-3-18 2:08:00,ADMIN. CLOSE,496
II1300552,2013-3-19 9:17:00,2013-3-19 9:17:00,ADMIN. CLOSE,329
II1300554,2013-3-21 7:43:00,2013-3-18 17:00:00,PENDING,362
II1300556,2013-3-21 18:01:00,2013-3-21 18:01:00,ARREST,306
II1300565,2013-3-24 15:22:00,2013-2-11 20:00:00,ADMIN. CLOSE,436
II1300569,2013-3-25 10:30:00,2013-3-24 18:00:00,ADMIN. CLOSE,828
II1300572,2013-3-25 21:28:00,2013-3-25 21:28:00,ARREST,306
UU1301301,2013-3-25 0:00:00,2013-3-18 21:00:00,REPORTED TO OTHER,504
II1300574,2013-3-26 11:36:00,2013-3-15 14:00:00,ADMIN. CLOSE,343
II1300580,2013-3-26 18:02:00,2013-3-26 18:02:00,ARREST,306
II1300581,2013-3-27 2:12:00,2013-3-27 2:12:00,CLEARED EXCEPT. PROS.,350
II1300588,2013-3-28 11:20:00,2013-3-14 0:00:00,ADMIN. CLOSE,343
II1300590,2013-3-28 20:32:00,2013-3-28 20:32:00,PENDING,350
UU1300301,2013-3-28 0:00:00,2013-1-19 13:02:00,REPORTED TO OTHER,483
UU1300542,2013-3-28 0:00:00,2013-2-2 21:31:00,REPORTED TO OTHER,698
UU1300543,2013-3-28 0:00:00,2013-2-2 23:00:00,REPORTED TO OTHER,698
UU1300544,2013-3-28 0:00:00,2013-2-2 22:45:00,REPORTED TO OTHER,689
UU1300545,2013-3-28 0:00:00,2013-2-2 23:50:00,REPORTED TO OTHER,698
UU1300769,2013-3-28 0:00:00,2013-2-17 0:13:00,REPORTED TO OTHER,698
UU1300791,2013-3-28 0:00:00,2013-2-17 17:00:00,REPORTED TO OTHER,604
UU1300792,2013-3-28 0:00:00,2013-2-17 20:18:00,REPORTED TO OTHER,698
UU1300793,2013-3-28 0:00:00,2013-2-17 20:39:00,REPORTED TO OTHER,698
UU1300801,2013-3-28 0:00:00,2013-2-17 23:08:00,REPORTED TO OTHER,698
UU1300805,2013-3-28 0:00:00,2013-2-16 22:30:00,REPORTED TO OTHER,604
II1300595,2013-3-29 21:57:00,2013-3-29 21:57:00,ARREST,306
II1300598,2013-3-30 3:50:00,2013-3-30 3:50:00,ARREST,695
II1300601,2013-3-30 18:37:00,2013-3-30 18:37:00,ADMIN. CLOSE,514
II1300596,2013-3-30 0:09:00,2013-3-30 0:09:00,ARREST,393
II1300605,2013-3-31 2:16:00,2013-3-31 2:16:00,ADMIN. CLOSE,749
II1300609,2013-4-1 0:37:00,2013-4-1 0:37:00,ARREST,695
II1300610,2013-4-1 17:18:00,2013-4-1 17:18:00,STUDENT DISCIPLINE,350
II1300111,2013-4-1 19:42:00,2013-4-1 19:42:00,ARREST,746
II1300624,2013-4-2 23:46:00,2013-4-2 23:40:00,ADMIN. CLOSE,630
UU1301474,2013-4-2 0:00:00,2013-3-30 7:44:00,REPORTED TO OTHER,698
CC1302140,2013-4-2 0:00:00,2013-3-5 11:30:00,REPORTED TO OTHER,604
CC1302089,2013-4-2 0:00:00,2013-3-10 1:15:00,REPORTED TO OTHER,506
CC1302153,2013-4-2 0:00:00,2013-1-31 23:30:00,REPORTED TO OTHER,572
CC1302159,2013-4-2 0:00:00,2012-11-24 0:00:00,REPORTED TO OTHER,572
CC1302149,2013-4-2 0:00:00,2013-3-12 2:31:00,REPORTED TO OTHER,633
CC1302183,2013-4-2 0:00:00,2013-3-13 3:15:00,REPORTED TO OTHER,604
CC1302043,2013-4-2 0:00:00,2013-3-8 20:00:00,REPORTED TO OTHER,364
CC1302023,2013-4-2 0:00:00,2012-10-1 0:00:00,REPORTED TO OTHER,604
CC1302232,2013-4-2 0:00:00,2013-3-14 17:45:00,REPORTED TO OTHER,604
CC1302223,2013-4-2 0:00:00,2013-2-21 0:01:00,REPORTED TO OTHER,604
CC1302041,2013-4-2 0:00:00,2013-3-8 21:15:00,REPORTED TO OTHER,689
CC1302262,2013-4-2 0:00:00,2013-3-15 16:59:00,REPORTED TO OTHER,604
CC1302259,2013-4-2 0:00:00,2013-3-14 22:30:00,REPORTED TO OTHER,604
CC1302367,2013-4-2 0:00:00,2013-3-19 21:48:00,REPORTED TO OTHER,483
CC1302395,2013-4-2 0:00:00,2013-3-21 7:00:00,REPORTED TO OTHER,556
II1300614,2013-4-3 2:34:00,2013-4-3 2:34:00,ADMIN. CLOSE,377
II1300633,2013-4-4 20:52:00,2013-4-4 20:52:00,PENDING,816
II1300637,2013-4-5 6:58:00,2013-4-5 2:00:00,ADMIN. CLOSE,462
II1300639,2013-4-5 11:44:00,2013-4-5 11:44:00,CLEARED EXCEPT.,717
II1300643,2013-4-5 17:31:00,2013-4-5 17:31:00,ARREST,306
II1300645,2013-4-5 23:44:00,2013-4-5 23:44:00,ARREST,695
II1300644,2013-4-5 20:31:00,2013-4-5 8:00:00,ADMIN. CLOSE,751
II1300648,2013-4-6 2:45:00,2013-4-6 2:42:00,PENDING,786
II1300647,2013-4-6 2:54:00,2013-4-6 2:54:00,ARREST,350
II1300651,2013-4-6 17:34:00,2013-4-6 17:34:00,ARREST,306
II1300654,2013-4-6 21:36:00,2013-4-6 21:36:00,PENDING,350
II1300653,2013-4-6 21:27:00,2013-4-6 21:27:00,ARREST,579
II1300656,2013-4-7 3:24:00,2013-4-7 3:24:00,ADMIN. CLOSE,499
II1300655,2013-4-7 1:02:00,2013-4-7 1:02:00,ARREST,695
CC1302931,2013-4-7 0:00:00,2013-4-7 1:48:00,REPORTED TO OTHER,556
II1300662,2013-4-8 9:44:00,2013-4-5 16:00:00,ADMIN. CLOSE,831
II1300663,2013-4-8 14:08:00,2013-4-8 14:08:00,ARREST,306
879-2013,2013-4-8 16:39:00,2013-3-29 1:15:00,STUDENT DISCIPLINE,617
II1300664,2013-4-9 3:18:00,2013-4-9 3:18:00,ARREST,574
II1300672,2013-4-9 17:33:00,2013-4-9 0:30:00,ADMIN. CLOSE,751
II1300674,2013-4-10 0:29:00,2013-4-10 0:29:00,ADMIN. CLOSE,751
II1300673,2013-4-10 2:28:00,2013-4-10 2:28:00,ARREST,350
CC1302705,2013-4-10 0:00:00,2013-3-31 15:45:00,REPORTED TO OTHER,483
CC1302662,2013-4-10 0:00:00,2013-3-30 2:10:00,REPORTED TO OTHER,556
CC1302619,2013-4-10 0:00:00,2013-3-29 1:00:00,REPORTED TO OTHER,604
CC1302528,2013-4-10 0:00:00,2013-3-23 19:30:00,REPORTED TO OTHER,604
II1300678,2013-4-11 1:08:00,2013-4-11 1:08:00,ARREST,695
II1300682,2013-4-11 16:39:00,2013-4-11 16:39:00,ARREST,306
896-2013,2013-4-11 10:45:00,2013-4-6 2:30:00,STUDENT DISCIPLINE,642
II1300689,2013-4-12 8:05:00,2013-4-11 17:00:00,ADMIN. CLOSE,831
II1300695,2013-4-12 19:07:00,2013-4-12 19:07:00,ADMIN. CLOSE,331
II1300697,2013-4-13 2:36:00,2013-4-13 2:36:00,ARREST,350
II1300705,2013-4-14 16:12:00,2013-4-14 16:12:00,ARREST,306
II1300704,2013-4-14 10:56:00,2013-4-14 2:00:00,PENDING,462
II1300708,2013-4-15 4:14:00,2013-4-15 4:14:00,ARREST,831
II1300706,2013-4-15 1:11:00,2013-4-15 1:11:00,ADMIN. CLOSE,329
II1300707,2013-4-15 3:15:00,2013-4-15 3:15:00,PENDING,585
II1300725,2013-4-15 15:30:00,2013-4-15 15:30:00,PENDING,751
UU1301519,2013-4-15 0:00:00,2013-4-1 21:45:00,REPORTED TO OTHER,698
891-2013,2013-4-15 10:20:00,2013-3-21 16:54:00,STUDENT DISCIPLINE,698
908-2013,2013-4-15 10:27:00,2013-4-3 16:30:00,STUDENT DISCIPLINE,401
II1300724,2013-4-16 0:55:00,2013-4-16 0:55:00,PENDING,828
II1300719,2013-4-16 0:25:00,2013-4-16 0:25:00,PENDING,350
II1300728,2013-4-16 18:51:00,2013-4-16 0:30:00,PENDING,591
II1300727,2013-4-16 15:16:00,2013-4-16 15:00:00,PENDING,703
II1300730,2013-4-17 8:21:00,2013-4-17 8:21:00,ARREST,306
II1300732,2013-4-17 13:49:00,2012-5-12 8:00:00,PENDING,343
II1300736,2013-4-17 19:41:00,2013-4-17 19:41:00,ADMIN. CLOSE,377
CC1302906,2013-4-17 0:00:00,2013-4-6 0:44:00,REPORTED TO OTHER,642
CC1302894,2013-4-17 0:00:00,2013-4-6 2:53:00,REPORTED TO OTHER,483
CC1302960,2013-4-17 0:00:00,2013-4-8 3:00:00,REPORTED TO OTHER,302
CC1302823,2013-4-17 0:00:00,2013-4-2 14:00:00,REPORTED TO OTHER,642
CC1302872,2013-4-17 0:00:00,2013-4-4 23:00:00,REPORTED TO OTHER,302
CC1302869,2013-4-17 0:00:00,2013-4-2 18:30:00,REPORTED TO OTHER,302
CC1302885,2013-4-17 0:00:00,2013-4-5 20:54:00,REPORTED TO OTHER,794
CC1302883,2013-4-17 0:00:00,2013-4-5 20:27:00,REPORTED TO OTHER,302
CC1302861,2013-4-17 0:00:00,2013-4-5 7:30:00,REPORTED TO OTHER,604
CC1302805,2013-4-17 0:00:00,2013-4-3 14:00:00,REPORTED TO OTHER,604
II1300742,2013-4-19 15:53:00,2013-4-19 15:53:00,PENDING,751
II1300740,2013-4-19 14:55:00,2013-4-19 14:55:00,PENDING,751
II1300743,2013-4-20 0:58:00,2013-4-20 0:58:00,ARREST,688
II1300746,2013-4-20 2:50:00,2012-4-20 2:50:00,ARREST,745
II1300752,2013-4-20 19:53:00,2013-4-20 19:53:00,ADMIN. CLOSE,428
II1300749,2013-4-20 15:15:00,2013-4-20 15:15:00,ARREST,350
II1300744,2013-4-20 1:27:00,2013-4-20 1:26:00,ARREST,643
II1300758,2013-4-22 23:12:00,2013-4-21 23:12:00,ARREST,745
II1300764,2013-4-22 15:31:00,2013-4-22 0:00:00,PENDING,462
II1300760,2013-4-22 9:13:00,2013-4-19 17:00:00,PENDING,462
II1300765,2013-4-22 17:19:00,2013-4-22 17:19:00,ARREST,306
II1300762,2013-4-22 10:37:00,2013-4-22 10:37:00,PENDING,382
II1300761,2013-4-22 10:37:00,2013-4-22 10:20:00,ADMIN. CLOSE,751
II1300773,2013-4-23 10:22:00,2013-3-31 15:45:00,PENDING,343
UU1301615,2013-4-23 0:00:00,2013-4-6 2:00:00,REPORTED TO OTHER,364
UU1301594,2013-4-23 0:00:00,2013-4-4 23:01:00,REPORTED TO OTHER,698
UU1301595,2013-4-23 0:00:00,2013-4-5 0:10:00,REPORTED TO OTHER,689
UU1301354,2013-4-23 0:00:00,2013-3-17 17:00:00,REPORTED TO OTHER,364
CC1303003,2013-4-23 0:00:00,2013-3-26 23:00:00,REPORTED TO OTHER,623
CC1303004,2013-4-23 0:00:00,2013-3-7 23:30:00,REPORTED TO OTHER,623
CC1302651,2013-4-23 0:00:00,2013-3-29 23:00:00,REPORTED TO OTHER,689
CC1303095,2013-4-23 0:00:00,2013-4-11 16:00:00,REPORTED TO OTHER,556
CC1303073,2013-4-23 0:00:00,2013-4-11 0:45:00,REPORTED TO OTHER,745
CC1303019,2013-4-23 0:00:00,2013-4-9 15:05:00,REPORTED TO OTHER,483
CC1303001,2013-4-23 0:00:00,2013-2-1 14:46:00,REPORTED TO OTHER,677
CC1302953,2013-4-23 0:00:00,2013-4-7 17:00:00,REPORTED TO OTHER,604
CC1303219,2013-4-23 0:00:00,2013-4-14 18:41:00,REPORTED TO OTHER,745
CC1303169,2013-4-23 0:00:00,2013-4-13 1:00:00,REPORTED TO OTHER,604
CC1303132,2013-4-23 0:00:00,2013-4-12 17:25:00,REPORTED TO OTHER,604
CC1303106,2013-4-23 0:00:00,2013-4-12 0:01:00,REPORTED TO OTHER,302
CC1303108,2013-4-23 0:00:00,2013-4-12 0:01:00,REPORTED TO OTHER,302
II1300790,2013-4-25 15:25:00,2013-4-25 0:00:00,PENDING,462
II1300787,2013-4-25 9:10:00,2013-4-25 9:10:00,ADMIN. CLOSE,329
II1300909,2013-4-25 14:25:00,2013-4-25 13:00:00,PENDING,548
II1300802,2013-4-26 22:55:00,2013-4-26 22:55:00,ARREST,786
II1300801,2013-4-26 20:42:00,2013-4-26 20:00:00,ARREST,585
II1300803,2013-4-27 1:26:00,2013-4-27 1:26:00,ARREST,382
II1300804,2013-4-27 2:27:00,2013-4-26 22:30:00,ADMIN. CLOSE,462
II1300806,2013-4-27 18:53:00,2013-4-27 18:53:00,ARREST,306
II1300808,2013-4-28 18:40:00,2013-4-27 21:00:00,PENDING,751
II1300817,2013-4-29 20:01:00,2013-4-27 18:00:00,UNFOUNDED,606
II1300819,2013-4-29 22:07:00,2013-4-29 17:00:00,PENDING,343
II1300820,2013-4-29 21:22:00,2013-4-29 21:22:00,PENDING,786
1016-2013,2013-4-29 10:35:00,2013-4-1 9:50:00,STUDENT DISCIPLINE,401
II1300822,2013-4-30 6:32:00,2013-4-29 17:00:00,ADMIN. CLOSE,462
II1300828,2013-4-30 17:15:00,2013-4-30 17:15:00,ARREST,306
II1300824,2013-4-30 11:11:00,2013-4-30 11:11:00,ADMIN. CLOSE,329
CC1303264,2013-4-30 0:00:00,2013-4-16 2:20:00,REPORTED TO OTHER,302
CC1303148,2013-4-30 0:00:00,2013-4-12 23:22:00,REPORTED TO OTHER,302
CC1303200,2013-4-30 0:00:00,2013-4-13 1:00:00,REPORTED TO OTHER,364
CC1303285,2013-4-30 0:00:00,2012-2-22 0:00:00,REPORTED TO OTHER,748
CC1303189,2013-4-30 0:00:00,2013-4-13 22:55:00,REPORTED TO OTHER,689
CC1303188,2013-4-30 0:00:00,2013-4-13 23:20:00,REPORTED TO OTHER,689
II1300833,2013-5-1 9:16:00,2013-4-30 18:30:00,ADMIN. CLOSE,831
II1300837,2013-5-1 15:14:00,2013-5-1 15:00:00,ADMIN. CLOSE,329
II1300840,2013-5-2 0:29:00,2013-5-2 0:29:00,ARREST,816
II1300853,2013-5-3 3:24:00,2013-5-3 3:24:00,ARREST,816
II1300862,2013-5-3 16:28:00,2013-5-3 16:28:00,ADMIN. CLOSE,329
II1300857,2013-5-3 13:07:00,2013-5-3 13:07:00,ADMIN. CLOSE,462
II1300864,2013-5-3 23:08:00,2013-5-3 23:08:00,ARREST,350
II1300868,2013-5-4 0:51:00,2013-5-4 0:51:00,ARREST,306
II1300869,2013-5-4 13:11:00,2013-5-3 17:00:00,ADMIN. CLOSE,382
II1300870,2013-5-4 18:04:00,2013-5-2 10:30:00,ADMIN. CLOSE,343
II1300880,2013-5-6 11:57:00,2013-1-1 8:00:00,ADMIN. CLOSE,751
II1300877,2013-5-6 2:58:00,2013-5-5 22:12:00,ADMIN. CLOSE,329
II1300884,2013-5-7 10:17:00,2013-5-7 10:17:00,ADMIN. CLOSE,751
II1300903,2013-5-8 14:15:00,2013-5-8 14:15:00,PENDING,751
II1300901,2013-5-8 13:32:00,2013-5-7 19:00:00,PENDING,751
II1300907,2013-5-8 18:39:00,2013-5-8 18:39:00,PENDING,343
II1300892,2013-5-8 1:01:00,2013-5-7 22:30:00,PENDING,828
CC1303678,2013-5-8 0:00:00,2013-4-26 23:57:00,REPORTED TO OTHER,717
CC1303753,2013-5-8 0:00:00,2013-4-29 0:45:00,REPORTED TO OTHER,302
CC1303676,2013-5-8 0:00:00,2013-4-26 22:55:00,REPORTED TO OTHER,483
CC1303570,2013-5-8 0:00:00,2013-4-23 20:00:00,REPORTED TO OTHER,302
CC1303471,2013-5-8 0:00:00,2013-4-21 22:05:00,REPORTED TO OTHER,483
CC1303585,2013-5-8 0:00:00,2013-4-25 1:30:00,REPORTED TO OTHER,483
CC1303714,2013-5-8 0:00:00,2013-4-28 1:54:00,REPORTED TO OTHER,556
II1300910,2013-5-9 10:17:00,2013-5-4 1:47:00,ADMIN. CLOSE,354
II1300918,2013-5-10 5:58:00,2013-5-10 5:58:00,ADMIN. CLOSE,447
II1300928,2013-5-10 21:09:00,2013-5-10 21:09:00,ADMIN. CLOSE,377
II1300751,2013-5-10 22:01:00,2013-5-10 20:15:00,PENDING,507
1197-2013,2013-5-10 10:17:00,2013-4-26 22:30:00,STUDENT DISCIPLINE,764
II1300929,2013-5-11 1:59:00,2013-5-11 1:59:00,ARREST,355
II1300950,2013-5-13 1:28:00,2013-5-13 1:28:00,ADMIN. CLOSE,751
CC1303563,2013-5-13 0:00:00,2013-4-23 22:00:00,REPORTED TO OTHER,364
CC1303500,2013-5-13 0:00:00,2013-4-19 3:00:00,REPORTED TO OTHER,302
CC1303530,2013-5-13 0:00:00,2013-4-23 0:10:00,REPORTED TO OTHER,801
CC1303401,2013-5-13 0:00:00,2013-4-20 0:40:00,REPORTED TO OTHER,302
CC1303449,2013-5-13 0:00:00,2013-4-21 2:40:00,REPORTED TO OTHER,604
CC1303498,2013-5-13 0:00:00,2013-4-22 17:00:00,REPORTED TO OTHER,604
CC1303268,2013-5-13 0:00:00,2013-2-15 22:30:00,REPORTED TO OTHER,773
CC1303391,2013-5-13 0:00:00,2013-4-19 16:15:00,REPORTED TO OTHER,642
CC1303855,2013-5-13 0:00:00,2013-5-1 23:07:00,REPORTED TO OTHER,689
CC1303853,2013-5-13 0:00:00,2013-5-1 22:10:00,REPORTED TO OTHER,689
CC1303520,2013-5-13 0:00:00,2013-4-23 0:40:00,REPORTED TO OTHER,556
CC1303911,2013-5-13 0:00:00,2013-5-3 3:02:00,REPORTED TO OTHER,698
CC1303724,2013-5-13 0:00:00,2013-4-23 16:00:00,REPORTED TO OTHER,483
CC1303774,2013-5-13 0:00:00,2013-4-30 1:15:00,REPORTED TO OTHER,556
CC1303787,2013-5-13 0:00:00,2013-4-30 11:44:00,REPORTED TO OTHER,604
CC1303795,2013-5-13 0:00:00,2013-4-30 15:33:00,REPORTED TO OTHER,302
CC1303858,2013-5-13 0:00:00,2013-5-1 23:05:00,REPORTED TO OTHER,369
UU1302136,2013-5-13 0:00:00,2013-5-3 3:42:00,REPORTED TO OTHER,529
II1300953,2013-5-14 16:43:00,2013-5-14 16:42:00,ARREST,306
II1300952,2013-5-14 8:23:00,2013-5-13 14:00:00,PENDING,751
CC1303666,2013-5-14 0:00:00,2013-4-26 17:25:00,REPORTED TO OTHER,604
CC1303689,2013-5-14 0:00:00,2013-4-27 5:26:00,REPORTED TO OTHER,302
CC1303627,2013-5-14 0:00:00,2013-4-25 16:00:00,REPORTED TO OTHER,302
II1300959,2013-5-15 19:59:00,2013-5-15 19:59:00,ARREST,306
CC1303382,2013-5-15 0:00:00,2013-4-19 13:33:00,REPORTED TO OTHER,313
FI131290062,2013-5-15 9:31:00,2013-5-9 2:45:00,STUDENT DISCIPLINE,680
II1300961,2013-5-16 11:43:00,2013-5-15 0:00:00,ADMIN. CLOSE,828
II1300970,2013-5-19 1:19:00,2013-5-19 1:19:00,ARREST,850
II1300972,2013-5-19 10:13:00,2013-5-17 19:30:00,PENDING,462
II1300971,2013-5-19 3:23:00,2013-5-19 3:23:00,ADMIN. CLOSE,751
II1300978,2013-5-20 13:35:00,2013-5-20 13:35:00,ARREST,306
II1300977,2013-5-20 13:35:00,2013-5-20 13:35:00,ADMIN. CLOSE,828
II1300979,2013-5-20 21:43:00,2013-5-20 21:43:00,ADMIN. CLOSE,329
II1300988,2013-5-21 23:51:00,2013-5-21 23:51:00,ARREST,682
CC1304177,2013-5-21 0:00:00,2013-5-9 2:05:00,REPORTED TO OTHER,302
CC1304250,2013-5-21 0:00:00,2013-5-11 4:07:00,REPORTED TO OTHER,556
CC1304313,2013-5-21 0:00:00,2013-5-13 2:54:00,REPORTED TO OTHER,302
CC1304157,2013-5-21 0:00:00,2013-5-3 13:20:00,REPORTED TO OTHER,604
CC1304181,2013-5-21 0:00:00,2013-5-6 13:00:00,REPORTED TO OTHER,302
CC1304221,2013-5-21 0:00:00,2013-5-9 19:00:00,REPORTED TO OTHER,302
CC1304151,2013-5-21 0:00:00,2013-5-8 0:01:00,REPORTED TO OTHER,302
CC1304248,2013-5-21 0:00:00,2013-5-11 2:49:00,REPORTED TO OTHER,302
CC1304301,2013-5-21 0:00:00,2013-5-13 2:36:00,REPORTED TO OTHER,423
CC1304346,2013-5-21 0:00:00,2013-5-14 0:00:00,REPORTED TO OTHER,604
CC1304237,2013-5-21 0:00:00,2013-5-10 23:34:00,REPORTED TO OTHER,689
CC1304208,2013-5-21 0:00:00,2013-3-2 0:01:00,REPORTED TO OTHER,773
II1300994,2013-5-22 23:07:00,2013-5-22 23:07:00,ADMIN. CLOSE,329
II1300999,2013-5-23 10:57:00,2013-5-22 18:00:00,ADMIN. CLOSE,751
II1301004,2013-5-23 18:25:00,2013-5-23 18:08:00,ARREST,306
