Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
CC1907990,10/16/19,0:00,7/12/19,16:10,FOURTH ST / GREEN ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1908194,10/16/19,7:00,10/15/19,17:10,"111 E HEALEY ST, CHAMPAIGN",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1908196,10/16/19,0:00,10/16/19,18:10,THIRD ST / JOHN ST,RESIST/OBS CORRECT/POLICE/FIRE,REPORTED TO OTHER AGENCY,0
II1901249,10/16/19,12:28,10/7/19,19:10,CLARK HALL,THEFT $500 AND UNDER,PENDING,34
IF1901285,10/17/19,8:30,10/17/19,20:10,OGELSBY RESIDENCE HALL,DISORDERLY CONDUCT,ADMIN CLOSED,41
II1901254,10/17/19,11:01,10/4/19,21:10,BRUCE NESBIT AFRICAN AMER,THEFT OVER $500,PENDING,24
II1901257,10/17/19,14:46,10/15/19,22:10,PSYCHOLOGY BUILDING,THEFT $500 AND UNDER,ADMIN. CLOSE,23
II1901258,10/17/19,15:21,10/3/19,23:10,ILLINOIS FIRE SERVICE INS,THEFT $500 AND UNDER,UNFOUNDED,0
IF1901290,10/18/19,1:45,10/17/19,0:10,THIRD ST/DANIEL ST,LIQUOR-UNDERAGE,ADMIN CLOSED,0
IF1901411,10/18/19,12:41,10/18/18,1:10,"1701 S OAK ST, CHAMPAIGN",THEFT-MOTOR VEHICLE,UNFOUNDED,42
II1901260,10/18/19,0:01,10/18/19,2:10,1100 blk of FALCON DR,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
IF1901310,10/19/19,17:29,10/19/19,3:10,112 DANIEL ST,LIQUOR-UNDERAGE,ADMIN CLOSED,0
II1901270,10/19/19,10:42,10/15/19,4:10,PARKING LOT F-13,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1901273,10/19/19,15:56,10/19/19,5:10,LOT 31,BATTERY-AGGRAVATED,ARREST,0
II1901275,10/19/19,17:50,10/19/19,6:10,PI KAPPA ALPHA SENIOR HOU,BATTERY-AGGRAVATED,ARREST,0
IF1901309,10/20/19,1:52,10/20/19,7:10,SIXTH/GREGORY,LIQUOR-UNDERAGE,ADMIN CLOSED,48
IF1901316,10/20/19,3:53,10/20/19,8:10,FOURTH/CHALMERS,LIQUOR-UNDERAGE; DISORDERLY CONDUCT,ADMIN CLOSED,21
II1901279,10/20/19,14:55,10/19/19,9:10,1000 blk of PENNSYLVANIA AVE W,THEFT $500 AND UNDER,ADMIN. CLOSE,36
CC1908346,10/21/19,7:00,10/21/19,10:10,"618 E DANIEL ST, CHAMPAIGN",THEFT OVER $500,REPORTED TO OTHER AGENCY,18
CSA19-177,10/21/19,21:50,10/20/19,11:10,220S MTD BUS,FONDLING,ADMIN CLOSED,0
IF1901318,10/21/19,22:17,10/21/19,12:10,500 GOODWIN AVE,DRUGS,ADMIN CLOSED,19
IF1901328,10/21/19,0:51,10/21/19,13:10,214 W VERMONT ST,THEFT,ADMIN CLOSED,0
IF1901330,10/21/19,2:06,10/21/19,14:10,SIXTH ST / DANIEL ST,DISORDERLY CONDUCT,ADMIN CLOSED,18
II1901286,10/21/19,9:00,9/29/19,15:10,MATERIALS SCIENCE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,11
II1901287,10/21/19,14:03,10/18/19,16:10,SMITH MUSIC BUILDING,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,47
II1901291,10/21/19,19:10,10/21/19,17:10,TURNER HALL,BATTERY-DOMESTIC,ARREST,36
II1901292,10/21/19,20:51,10/21/19,18:10,HENDRICK HOUSE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
UU1905322,10/21/19,7:00,10/20/19,19:10,"711 W ELM ST, URBANA",DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,0
CC1908353,10/22/19,7:00,10/21/19,20:10,"608 CHALMERS ST, CHAMPAIGN",BURGLARY,REPORTED TO OTHER AGENCY,23
UU1905343,10/22/19,7:00,10/21/19,21:10,"901 STOUGHTON ST, URBANA",SEXUAL ASSAULT,REPORTED TO OTHER AGENCY,0
CC1907130,10/23/19,0:00,9/5/19,22:10,500 blk of S SIXTH ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,9
CC1907542,10/23/19,0:00,9/21/19,23:10,SIXTH ST / GREEN,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,18
CC1907708,10/23/19,0:00,9/26/19,0:10,GOLDEN WOK,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1907791,10/23/19,0:00,9/30/19,1:10,300 blk of S FIFTH ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,0
IF1901337,10/23/19,8:13,10/23/19,2:10,FIRST ST/STADIUM DR,BURGLARY FROM MOTOR VEHICLE,ADMIN CLOSED,34
II1901300,10/23/19,12:28,10/23/19,3:10,ARMORY / WRIGHT,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,48
II1901304,10/23/19,19:00,10/23/19,4:10,ELECTRICAL AND COMPUTER,THEFT OVER $500,ADMIN. CLOSE,1
UU1904773,10/23/19,0:00,9/21/19,5:10,600 blk of MATTHEWS S,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,15
UU1904776,10/23/19,0:00,9/21/19,6:10,1100 blk of UNIVERSITY AV W,DRIVING UNDER THE INFL-ALCOHOL,REPORTED TO OTHER AGENCY,0
CC1908455,10/24/19,7:00,10/24/19,7:10,WINDSOR RD/FIRST ST,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
II1901307,10/24/19,17:29,10/20/19,8:10,SCOTT HALL BIKE RACK,THEFT $500 AND UNDER,ADMIN. CLOSE,34
IF1901357,10/25/19,18:56,10/25/19,9:10,FOREGIN LANGUAGES BUILDING,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,47
II1901312,10/25/19,9:10,10/18/19,10:10,BECKMAN INSTITUTE,CRIMINAL DAMAGE GOVT SUPPORT PROP,PENDING,1
II1901318,10/25/19,20:41,10/25/19,11:10,SIXTH ST S / GREEN ST E,WARRANT-IN STATE,ARREST,14
IF1901354,10/26/19,1:47,10/26/19,12:10,1005 LINCOLN AVE,LIQUOR-UNDERAGE,ADMIN CLOSED,32
IF1901355,10/26/19,2:19,10/26/19,13:10,902 COLLEGE CT,LIQUOR-UNDERAGE,ADMIN CLOSED,34
IF1901364,10/26/19,1:49,10/26/19,14:10,"307 E JOHN ST, CHAMPAIGN",LIQUOR-UNDERAGE,ADMIN CLOSED,0
UU1905463,10/26/19,7:00,10/26/19,15:10,"305 N LINCOLN AVE, URBANA",ASSAULT,REPORTED TO OTHER AGENCY,0
II1901324,10/27/19,2:54,10/27/19,16:10,1300 blk of LINCOLN AV N,BREATH ALCOHOL OVER LIMIT,ARREST,0
CC1908253,10/29/19,0:00,10/18/19,17:10,LOCUST / JOHN,AGG FLEE/ATTEMPT ELUDE OFFICER,REPORTED TO OTHER AGENCY,0
CSA19-186,10/29/19,15:24,9/23/19,18:10,"900 BLK THIRD ST, CHAMPAIGN",RAPE,ADMIN CLOSED,0
II1901341,10/29/19,18:39,10/15/19,19:10,MAYWOOD APARTMENTS,DECEPTIVE PRACTICES,PENDING,0
II1901383,10/29/19,14:54,10/29/19,20:10,JOHN ST E / SIXTH ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,18
UU1905513,10/29/19,7:00,10/28/19,21:10,"809 W NEVADA ST, URBANA",DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,0
CC1908151,10/30/19,0:00,10/13/19,22:10,CHALMERS ST / LOCUST ST,THEFT GENERALLY,REPORTED TO OTHER AGENCY,0
II1901345,10/30/19,17:21,9/25/19,23:10,GREGORY PLACE 2,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,0
II1901349,10/31/19,9:53,10/31/19,0:10,MANOLO'S PIZZA & EMPANADA,TRESPASS-STATE SUPPORTED LAND,PENDING,25
UU1905561,10/31/19,7:00,10/31/19,1:10,"805 W GREEN ST, URBANA",PEEPING TOM,REPORTED TO OTHER AGENCY,0
CC1908479,11/1/19,0:00,10/24/19,2:10,800 blk of LOCUST ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1908605,11/1/19,0:00,10/29/19,3:10,blk of E LOCUST,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
IF1901409,11/1/19,1:05,11/1/19,4:10,FIFTH/GREEN,RESIST/OBS CORRECT/POLICE/FIRE,ADMIN CLOSED,0
IF1901410,11/2/19,0:19,11/2/19,5:10,THIRD/CHALMERS,PUBLIC URINATION,ADMIN CLOSED,0
II1901353,11/2/19,19:57,11/2/19,6:10,GERTY DR / FOURTH ST S,BREATH ALCOHOL OVER LIMIT,ARREST,0
CC1908736,11/3/19,7:00,11/2/19,7:10,"35 CHALMERS ST, CHAMPAIGN",BATTERY,REPORTED TO OTHER AGENCY,0
CC1908754,11/3/19,7:00,11/3/19,8:10,"55 E GREEN ST, CHAMPAIGN",BATTERY,REPORTED TO OTHER AGENCY,0
UU1905613,11/3/19,7:00,11/2/19,9:10,"810 W GREEN ST, URBANA",BATTERY,REPORTED TO OTHER AGENCY,0
II1901361,11/4/19,18:29,11/4/19,10:10,ASHTON WOODS APARTMENTS,BATTERY-DOMESTIC,PENDING,0
CC1907818,11/5/19,0:00,9/20/19,11:10,500 blk of W WHITE ST,SEXUAL ABUSE-CRIMINAL,REPORTED TO OTHER AGENCY,0
CC1908801,11/5/19,0:00,11/4/19,12:10,blk of GREEN ST E,HARASSMENT BY ELECTRONIC COMMUNICAT,REPORTED TO OTHER AGENCY,10
II1901363,11/5/19,3:59,11/5/19,13:10,OAK ST / STADIUM DR,THEFT $500 AND UNDER,ARREST,37
II1901370,11/5/19,10:19,9/10/19,14:10,LAW BUILDING,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,38
II1901372,11/6/19,9:26,11/4/19,15:10,HENRY ADMINSTRATION BLDG,CRIMINAL DAMAGE TO PROPERTY,PENDING,47
II1901382,11/7/19,0:47,11/7/19,16:10,500 blk of GREGORY DR E,MOB ACTION,PENDING,31
II1901384,11/7/19,12:23,11/6/19,17:10,WASSAJA HALL BIKE RACK,THEFT $500 AND UNDER,PENDING,34
II1901394,11/8/19,9:00,9/3/19,18:10,700 blk of GREEN ST W,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,0
II1901396,11/8/19,13:26,11/8/19,19:10,GREEN W / LINCOLN,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1901400,11/8/19,18:16,11/8/19,20:10,PARKING LOT- ASHTON WOODS,CONTRIBUTING CRIM DELINQUENCY JUV,ARREST,0
II1901403,11/9/19,16:18,11/9/19,21:10,GREGORY PLACE,BURGLARY,PENDING,25
CC1908964,11/10/19,7:00,11/10/19,22:10,"905 S FIRST ST, CHAMPAIGN",DISORDERLY SUBJECT,REPORTED TO OTHER AGENCY,0
CC1908966,11/10/19,0:00,11/10/19,23:10,THIRD ST / E GREEN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,10
IF1901470,11/10/19,1:27,11/10/19,0:10,FIRST/GREGORY,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,34
II1901408,11/10/19,2:25,11/10/19,1:10,1000 blk of GREGORY DR,DISORDERLY CONDUCT-ALL OTHER,STUDENT DISCIPLINE REFERRAL,50
II1901413,11/10/19,15:33,11/10/19,2:10,SPRINGFIELD AVE E / SIXTH ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,9
II1901414,11/10/19,15:34,11/10/19,3:10,PARKING LOT F-32,CRIMINAL DAMAGE TO PROPERTY,PENDING,0
II1901434,11/10/19,2:08,11/10/19,4:10,GREEN E / THIRD,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
UU1905732,11/10/19,7:00,11/9/19,5:10,"1105 W OREGON ST, URBANA",DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,25
CC1908320,11/11/19,0:00,10/19/19,6:10,S FIFTH ST / JOHN STREET,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
IF1901475,11/12/19,1:11,11/12/19,7:10,THIRD/JOHN,BATTERY,ADMIN CLOSED,0
IF1901476,11/12/19,7:59,11/12/19,8:10,1010 S SECOND ST,THREATS,ADMIN CLOSED,0
IF1901478,11/12/19,9:10,11/12/19,9:10,2015 W CLARK ST,THREATS,ADMIN CLOSED,0
II1901431,11/12/19,15:14,11/12/19,10:10,ILLINI UNION - WENDY'S,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,47
CC1909056,11/14/19,7:00,11/13/19,11:10,"202 E WHITE ST, CHAMPAIGN",THREATS,REPORTED TO OTHER AGENCY,0
CC1909060,11/14/19,7:00,11/13/19,12:10,"901 S FOURTH ST, CHAMPAIGN",MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,0
CC1909074,11/14/19,7:00,11/14/19,13:10,"808 S OAK ST, CHAMPAIGN",DOMESTIC,REPORTED TO OTHER AGENCY,0
IF1901488,11/14/19,16:56,11/14/19,14:10,IUB ADMINISTRATIVE SUITES,THREATS,ADMIN CLOSED,36
II1901441,11/14/19,16:52,11/14/19,15:10,500 blk of ELM ST S,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1901442,11/14/19,20:10,11/14/19,16:10,ARCHITECTURE BUILDING,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,36
UU1905819,11/14/19,7:00,11/13/19,17:10,"102 N GREGORY ST, URBANA",BURGLARY,REPORTED TO OTHER AGENCY,0
