Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
C180260195,1/27/2018,6:00,1/26/2018,11:55,800 BLK FOURTH ST,THREATS,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800080,1/27/2018,0:05,1/27/2018,0:05,1200 PENNSYLVANIA,DOMESTIC DISPUTE,ADMIN CLOSED,
,,,,,,,,
IF1800084,1/27/2018,1:35,1/27/2018,1:35,200 BLK GREGORY,DRUGS,ADMIN CLOSED,
,,,,,,,,
IF1800085,1/27/2018,4:35,1/27/2018,4:35,WASSAJA RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800088,1/27/2018,23:02,1/27/2018,23:02,TRELEASE RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800090,1/27/2018,17:34,1/27/2018,17:34,OGLESBY RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
II1800096,1/27/2018,3:59,1/27/2018,3:57,ECE BUILDING,THEFT $500 AND UNDER,ARREST,
,,,,,,,,
C180270100,1/28/2018,6:00,1/27/2018,7:22,JOE'S BREWERY,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
C180270460,1/28/2018,6:00,1/27/2018,21:55,911 LOCUST ST,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
C180280019,1/28/2018,6:00,1/28/2018,0:50,57 CHALMERS ST,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-018,1/28/2018,9:38,1/29/2018,21:00,PRIVATE RESIDENCE,RAPE,ADMIN CLOSED,
,,,,,,,,
II1800103,1/28/2018,16:34,1/19/2018,18:00,POST I,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
U180270406,1/28/2018,6:00,1/27/2018,19:53,705 W CALIFORNIA,THREATS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA17-261,1/29/2018,13:55,2017,UNKNOWN,UNKNOWN LOCATION,RAPE,ADMIN CLOSED,
,,,,,,,,
CSA18-019,1/29/2018,9:54,1/24/2018,15:49,ON CAMPUS,DOMESTIC DISPUTE,ADMIN CLOSED,
,,,,,,,,
CSA18-020,1/29/2018,15:46,2017-2018,UNKNOWN,ON CAMPUS,HARASSMENT,ADMIN CLOSED,
,,,,,,,,
IF1800094,1/29/2018,16:07,1/26/2018,21:00,TRELEASE RESIDENCE HALL,HARASSMENT,ADMIN CLOSED,
,,,,,,,,
II1800108,1/29/2018,16:46,1/29/2018,16:46,FOUNTAIN VALLEY TP / RT 45,METRO ACTIVATION,ADMIN. CLOSE,
,,,,,,,,
00261-2018,1/30/2018,8:38,1/26/2018,21:20,HOPKINS RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00264-2018,1/30/2018,8:46,1/27/2018,2:42,WARDALL RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00270-2018,1/30/2018,8:49,1/27/2018,1:48,BLAISDELL RESIDENCE HALL,DRUGS,ADMIN CLOSED,
,,,,,,,,
00271-2018,1/30/2018,8:51,1/27/2018,2:39,SAUNDERS RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00274-2018,1/30/2018,8:56,1/27/2018,20:45,ALLEN RESIDENCE HALL,DRUGS,ADMIN CLOSED,
,,,,,,,,
00279-2018,1/30/2018,8:58,1/28/2018,1:57,TOWNSEND RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
C180300035,1/30/2018,6:00,1/30/2018,2:01,KAMS,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA17-262,1/30/2018,9:24,10/26/2017,UNKNOWN,HENDRICK HOUSE,STALKING,ADMIN CLOSED,
,,,,,,,,
CSA18-021,1/30/2018,11:48,9/1/2017,UNKNOWN,RESIDENCE HALL,DOMESTIC VIOLENCE,ADMIN CLOSED,
,,,,,,,,
CSA18-022,1/30/2018,11:49,2018,UNKNOWN,ON CAMPUS,DOMESTIC VIOLENCE,ADMIN CLOSED,
,,,,,,,,
CSA18-023,1/30/2018,12:57,1/24/2018,0:01,PRIVATE APARTMENT,RAPE,ADMIN CLOSED,
,,,,,,,,
II1800109,1/30/2018,15:52,1/22/2018,14:00,ELECTRICAL COMPUTER ENG,THEFT OVER $500,ARREST,
,,,,,,,,
II1800111,1/30/2018,20:24,1/30/2018,18:00,ECE,THEFT OF LOST/MISLAID PROPERTY,UNFOUNDED,
,,,,,,,,
CSA18-024,1/31/2018,13:04,1/21/2018,0:30,RESIDENCE HALL,RAPE,ADMIN CLOSED,
,,,,,,,,
II1800114,1/31/2018,2:12,1/31/2018,2:12,IKENBERRY DINING,BURGLARY,ARREST,
,,,,,,,,
II1800118,1/31/2018,23:58,1/24/2018,0:01,900 blk of COLLEGE CT,SEXUAL-ASSAULT-CRIMINAL,ADMIN. CLOSE,
,,,,,,,,
00297-2018,2/1/2018,12:20,1/30/2018,23:30,TOWNSEND RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
CC1710444,2/1/2018,0:00,9/27/2017,17:05,blk of E HEALEY ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800038,2/1/2018,0:00,12/30/2017,23:45,blk of MAIN ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800348,2/1/2018,0:00,1/4/2018,21:43,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800551,2/1/2018,0:00,11/15/2017,0:01,700 blk of COREY LN,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800557,2/1/2018,0:00,12/2/2017,17:00,blk of E JOHN ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800557,2/1/2018,0:00,12/2/2017,17:00,blk of E JOHN ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800563,2/1/2018,0:00,1/22/2018,19:45,WI-FI LIQUOR,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800567,2/1/2018,0:00,1/20/2018,20:00,RED LION,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800573,2/1/2018,0:00,1/23/2018,0:01,blk of CHAMPAIGN AREA,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800581,2/1/2018,0:00,1/23/2018,11:35,EDISON MS,SRO - YAC REFERRAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800581,2/1/2018,0:00,1/23/2018,11:35,EDISON MS,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800581,2/1/2018,0:00,1/23/2018,11:35,EDISON MS,USE OF FORCE BY OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800581,2/1/2018,0:00,1/23/2018,11:35,EDISON MS,RESISTING/OBSTR. OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800582,2/1/2018,0:00,1/22/2018,4:00,300 blk of W WHITE ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800596,2/1/2018,0:00,1/21/2018,3:00,FAT SANDWICH,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800600,2/1/2018,0:00,1/23/2018,22:40,STARBUCKS,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800600,2/1/2018,0:00,1/23/2018,22:40,STARBUCKS,FORGERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800601,2/1/2018,0:00,1/23/2018,20:30,300 blk of E STOUGHTON ST,FORGERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800601,2/1/2018,0:00,1/23/2018,20:30,300 blk of E STOUGHTON ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800605,2/1/2018,0:00,1/20/2018,20:00,300 blk of W GREEN ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800605,2/1/2018,0:00,1/20/2018,20:00,300 blk of W GREEN ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800613,2/1/2018,0:00,9/12/2017,12:00,1400 blk of W SPRINGFIELD AV,HARASSMENT BY ELECTRONIC,REPORTED TO OTHER AGENCY,
,,,,,,COMMUNICAT,,
,,,,,,,,
CC1800613,2/1/2018,0:00,9/12/2017,12:00,1400 blk of W SPRINGFIELD AV,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800614,2/1/2018,0:00,1/24/2018,18:13,CIRCLE K,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800624,2/1/2018,0:00,9/16/2017,23:30,CLYBOURNE,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800627,2/1/2018,0:00,10/13/2017,23:00,JOES BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800631,2/1/2018,0:00,1/18/2018,23:00,BROTHERS BAR AND GRILL,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800647,2/1/2018,0:00,1/25/2018,20:00,S FIFTH ST / STOUGHTON,ROBBERY-ARMED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800679,2/1/2018,0:00,1/26/2018,22:16,400 blk of S SIXTH ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800697,2/1/2018,0:00,1/27/2018,12:25,W WINDSOR / MELROSE,NO DRIVERS LICENSE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800697,2/1/2018,0:00,1/27/2018,12:25,W WINDSOR / MELROSE,EXPIRED REGISTRATION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800697,2/1/2018,0:00,1/27/2018,12:25,W WINDSOR / MELROSE,IMPOUNDED VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800697,2/1/2018,0:00,1/27/2018,12:25,W WINDSOR / MELROSE,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800697,2/1/2018,0:00,1/27/2018,12:25,W WINDSOR / MELROSE,SPEEDING (RADAR),REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800697,2/1/2018,0:00,1/27/2018,12:25,W WINDSOR / MELROSE,OPERATE UNINSURED MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800725,2/1/2018,0:00,1/26/2018,21:00,CLYBOURNE BAR,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800726,2/1/2018,0:00,1/28/2018,14:16,COUNTY MARKET,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800777,2/1/2018,0:00,1/30/2018,0:05,200 blk of E GREEN ST,ASSAULT-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800777,2/1/2018,0:00,1/30/2018,0:05,200 blk of E GREEN ST,UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800778,2/1/2018,0:00,1/30/2018,1:31,900 blk of S THIRD ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-026,2/1/2018,12:10,1995,UNKNOWN,ON CAMPUS,FONDLING,ADMIN CLOSED,
,,,,,,,,
CSA18-028,2/1/2018,19:23,1/29/2018,UNKNOWN,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
C180320273,2/2/2018,6:00,2/1/2018,14:58,310 E SPRINGFIELD,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800867,2/2/2018,0:00,2/2/2018,1:58,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-029,2/2/2018,14:25,2017,UNKNOWN,UNKNOWN LOCATION,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1800108,2/2/2018,0:24,2/2/2018,0:24,OAK/DANIEL,VERBAL DISPUTE,ADMIN CLOSED,
,,,,,,,,
IF1800113,2/2/2018,19:16,2/2/2018,19:16,TOWNSEND RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
II1800121,2/2/2018,4:17,2/1/2018,22:30,ARCADE BUILDING,CRIMINAL DEFACEMENT OF PROPERTY,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1800122,2/2/2018,7:01,2/1/2018,9:00,UNDERGRADUATE LIBRARY,CRIMINAL DEFACEMENT OF PROPERTY,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1800123,2/2/2018,11:27,2/1/2018,15:30,ILLINI UNION,CRIMINAL DAMAGE GOVT SUPPORT,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,PROP,,
,,,,,,,,
II1800124,2/2/2018,13:34,12/15/2017,0:01,3000 blk of SAYRE AVE N,HARASSMENT BY ELECTRONIC,ADMIN. CLOSE,
,,,,,,COMMUNICAT,,
,,,,,,,,
,,,,,,,,
II1800124,2/2/2018,13:34,12/15/2017,0:01,3000 blk of SAYRE AVE N,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,
,,,,,,,,
II1800124,2/2/2018,13:34,12/15/2017,0:01,3000 blk of SAYRE AVE N,INTIMIDATION,ADMIN. CLOSE,
,,,,,,,,
II1800125,2/2/2018,14:04,2/2/2018,13:00,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1800127,2/2/2018,16:42,2/2/2018,12:22,WASSAJA RESIDENCE HALL,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
IF1800125,2/3/2018,23:10,2/3/2018,23:10,OAK/ARMORY,AGGRAVATED BATTERY,ADMIN CLOSED,
,,,,,,,,
C180340445,2/4/2018,6:00,2/3/2018,23:54,RED LION,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800127,2/4/2018,1:43,2/4/2018,1:43,SIXTH/ARMORY,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800128,2/4/2018,1:26,2/4/2018,1:26,1200 BLK FIRST ST,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800129,2/4/2018,23:58,2/4/2018,23:58,BLAISDELL RESIDENCE HALL,DRUGS,ADMIN CLOSED,
,,,,,,,,
IF1800131,2/4/2018,23:54,2/4/2018,23:54,ORCHARD DOWNS,THEFT OF SERVICES,ADMIN CLOSED,
,,,,,,,,
II1800130,2/4/2018,13:24,2/3/2018,0:30,CARR RESIDENCE HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
CSA18-030,2/5/2018,11:09,2/3/2018,1:45,200 BLK ARMORY,HARASSMENT,ADMIN CLOSED,
,,,,,,,,
CSA18-031,2/5/2018,13:54,11/5/2016,3:00,RESIDENCE HALL,RAPE,ADMIN CLOSED,
,,,,,,,,
CSA18-032,2/5/2018,15:03,2014,UNKNOWN,PRIVATE APARTMENT,RAPE,ADMIN CLOSED,
,,,,,,,,
II1800132,2/5/2018,13:02,2/3/2018,11:00,ORCHARD DOWNS,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
II1800133,2/5/2018,20:54,2/5/2018,14:00,200 blk of GREEN ST E,BATTERY-DOMESTIC,ARREST,
,,,,,,,,
00326-2018,2/6/2018,14:23,2/1/2018,18:17,BOUSFIELD RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00329-2018,2/6/2018,14:24,2/1/2018,22:00,WESTON RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00334-2018,2/6/2018,14:27,2/2/2018,22:00,TAFT RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00338-2018,2/6/2018,14:30,2/2/2018,21:30,BARTON RESIDENCE HALL,CRIMINAL DAMAGE,ADMIN CLOSED,
,,,,,,,,
00339-2018,2/6/2018,14:32,2/3/2018,13:52,BABCOCK RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00342-2018,2/6/2018,14:35,2/3/2018,23:10,HOPKINS RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00343-2018,2/6/2018,14:36,2/4/2018,1:33,ALLEN RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00344-2018,2/6/2018,14:39,2/4/2018,3:00,WESTON RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
00346-2018,2/6/2018,14:40,2/4/2018,3:16,TAFT RESIDENCE HALL,CRIMINAL DAMAGE,ADMIN CLOSED,
,,,,,,,,
00349-2018,2/6/2018,14:42,2/4/2018,21:00,CARR RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
C180370025,2/6/2018,6:00,2/6/2018,4:24,101 E GREEN ST,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800701,2/6/2018,0:00,1/27/2018,15:20,RED LION,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800850,2/6/2018,0:00,2/1/2018,9:52,900 blk of S FIRST ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800136,2/6/2018,23:30,2/6/2018,23:30,VAN DOREN RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
II1800134,2/6/2018,0:37,2/5/2018,21:20,HOPKINS RESIDENCE HALL,DISORDERLY CONDUCT-ALL OTHER,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1800137,2/6/2018,16:16,2/6/2018,15:33,ILLINI UNION BOOKSTORE,THEFT-RETAIL,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1800905,2/7/2018,0:00,2/3/2018,17:19,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-034,2/7/2018,8:27,2/4/2018,UNKNOWN,PRIVATE APARTMENT,RAPE,ADMIN CLOSED,
,,,,,,,,
CSA18-035,2/7/2018,16:53,2/2/2018,UNKNOWN,PRIVATE CERTIFIED HOUSING,FONDLING,ADMIN CLOSED,
,,,,,,,,
CSA18-036,2/7/2018,18:12,2/7/2018,17:32,UNKNOWN LOCATION,SEXUAL HARASSMENT,ADMIN CLOSED,
,,,,,,,,
CSA18-037,2/7/2018,21:22,2/6/2018,23:30,RESIDENCE HALL,ARSON,ADMIN CLOSED,
,,,,,,,,
IF1800137,2/7/2018,20:17,2/7/2018,20:17,TOWNSEND RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800138,2/7/2018,20:47,2/7/2018,20:47,VAN DOREN RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800139,2/7/2018,20:54,2/7/2018,20:54,WASSAJA RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
II1800139,2/7/2018,5:41,2/7/2018,5:41,700 blk of WILLOW POND ROAD,METRO ACTIVATION,ADMIN. CLOSE,
,,,,,,,,
II1800141,2/7/2018,12:15,12/1/2017,7:00,COBLE HALL,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1800142,2/7/2018,17:01,2/7/2018,15:47,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
CSA18-038,2/8/2018,14:40,11/1/2016,UNKNOWN,UNKNOWN LOCATION,RAPE,ADMIN CLOSED,
,,,,,,,,
CSA18-039,2/8/2018,14:42,2016-2018,UNKNOWN,UNKNOWN LOCATION,DATING VIOLENCE,ADMIN CLOSED,
,,,,,,,,
IF1800141,2/8/2018,3:40,2/8/2018,3:40,TOWNSEND RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800143,2/8/2018,2:24,2/8/2018,2:24,400 BLK GREEN ST,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800144,2/9/2018,0:33,2/9/2018,0:33,NUGENT RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800145,2/9/2018,0:15,2/9/2018,0:15,WASSAJA RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800146,2/9/2018,0:56,2/9/2018,0:56,FOURTH/GREEN,SIMPLE ASSAULT,ADMIN CLOSED,
,,,,,,,,
IF1800148,2/9/2018,2:48,2/9/2018,2:48,304 E DANIEL ST,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800149,2/9/2018,0:55,2/9/2018,0:55,FOURTH/GREEN,SIMPLE ASSAULT,ADMIN CLOSED,
,,,,,,,,
II1800148,2/9/2018,20:34,12/15/2017,19:00,300 blk of DANIEL ST E,BATTERY-DOMESTIC,ADMIN. CLOSE,
,,,,,,,,
II1800149,2/9/2018,22:18,2/9/2018,22:18,1100 blk of SPRINGFIELD AVE W,DISORDERLY CONDUCT-ALL OTHER,REFERRED TO OTHER JURISDICTION,
,,,,,,,,
IF1800156,2/10/2018,22:27,2/10/2018,22:27,SIXTH/DANIEL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800153,2/10/2018,18:09,2/9/2018,14:30,BOUSFIELD RESIDENCE HALL,THEFT OF LOST/MISLAID PROPERTY,ADMIN. CLOSE,
,,,,,,,,
IF1800157,2/11/2018,21:11,2/11/2018,21:11,NUGENT RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
CC1800717,2/13/2018,0:00,1/28/2018,0:33,400 blk of E JOHN ST,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800717,2/13/2018,0:00,1/28/2018,0:33,400 blk of E JOHN ST,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800730,2/13/2018,0:00,1/28/2018,1:00,900 blk of S FIRST ST,ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800911,2/13/2018,0:00,2/3/2018,23:00,FIRST ST / ARMORY,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800940,2/13/2018,0:00,9/1/2017,22:00,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800946,2/13/2018,0:00,9/1/2017,21:00,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800948,2/13/2018,0:00,2/3/2018,12:37,600 blk of E GREEN ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800949,2/13/2018,0:00,9/3/2017,22:30,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800977,2/13/2018,0:00,2/6/2018,13:00,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800977,2/13/2018,0:00,2/6/2018,13:00,COUNTY MARKET,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1800977,2/13/2018,0:00,2/6/2018,13:00,COUNTY MARKET,POSS OF DRUG PARAPHERNALIA -ORD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-040,2/13/2018,15:05,4/3/2017,15:26,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
II1800160,2/13/2018,12:10,10/15/2017,0:01,TOWNSEND RESIDENCE HALL,HARASSMENT BY ELECTRONIC,ADMIN. CLOSE,
,,,,,,COMMUNICAT,,
,,,,,,,,
,,,,,,,,
II1800160,2/13/2018,12:10,10/15/2017,0:01,TOWNSEND RESIDENCE HALL,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,
,,,,,,,,
II1800160,2/13/2018,12:10,10/15/2017,0:01,TOWNSEND RESIDENCE HALL,HARASSMENT BY TELEPHONE,ADMIN. CLOSE,
,,,,,,,,
II1800164,2/14/2018,17:49,2/14/2018,9:33,UNDERGRAD LIBRARY,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1800165,2/14/2018,22:09,2/14/2018,22:09,ILLINI UNION,DISORDERLY CONDUCT-ALL OTHER,UNFOUNDED,
,,,,,,,,
CC1800964,2/15/2018,0:00,2/3/2018,23:00,300 blk of CHALMERS ST,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1801077,2/15/2018,0:00,12/17/2017,23:15,COUNTY MARKET,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1801077,2/15/2018,0:00,12/17/2017,23:15,COUNTY MARKET,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1801099,2/15/2018,0:00,2/10/2018,3:30,blk of E JOHN ST,MISSING PERSON ADULT/FEMALE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1801124,2/15/2018,0:00,2/11/2018,1:56,600 blk of S FIRST ST,TRESPASSING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-041,2/15/2018,15:04,12/1/2017,UNKNOWN,UNKNOWN LOCATION,DATING VIOLENCE,ADMIN CLOSED,
,,,,,,,,
CSA18-042,2/15/2018,15:05,1/1/2018,UNKNOWN,UNKNOWN LOCATION,DATING VIOLENCE,ADMIN CLOSED,
,,,,,,,,
CSA18-043,2/15/2018,15:43,2017,UNKNOWN,CALIFORNIA,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1800178,2/15/2018,23:45,2/15/2018,23:45,SCOTT RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
II1800166,2/15/2018,11:36,2/8/2018,0:01,BURRILL HALL,HARASSMENT BY TELEPHONE,ADMIN. CLOSE,
,,,,,,,,
II1800169,2/15/2018,14:29,2/15/2018,14:09,POST I,THEFT-IDENTITY,UNFOUNDED,
,,,,,,,,
II1800170,2/15/2018,15:49,2/13/2018,12:00,GREGORY HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1800173,2/15/2018,20:18,2/15/2018,11:24,ILLINI UNION BOOKSTORE,THEFT-RETAIL,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1800175,2/15/2018,23:38,7/1/2017,12:00,500 blk of HEALEY ST E,BATTERY-DOMESTIC,PENDING,
,,,,,,,,
UU1702952,2/15/2018,0:00,6/17/2017,14:25,600 blk of OREGON ST W,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,
,,,,,,,,
00378-2018,2/16/2018,7:42,2/3/2018,1:30,WASSAJA RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
00397-2018,2/16/2018,7:46,2/7/2018,23:40,WESTON RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
