Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
FI160340047,2/3/2016,3:41,2/3/2016,3:41,HOPKINS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1600196,2/4/2016,16:25,2/4/2016,16:25,WINDSOR RD E / MYRA RIDGE,UNLAWFUL POSS FIREARM & AMMUNITION,PENDING,
,,,,,,,,
II1600196,2/4/2016,16:25,2/4/2016,16:25,WINDSOR RD E / MYRA RIDGE,NO FOID CARD,PENDING,
,,,,,,,,
II1600197,2/4/2016,19:16,2/4/2016,19:16,CARR RESIDENCE HALL,STALKING,ADMIN. CLOSE,
,,,,,,,,
II1600197,2/4/2016,19:16,2/4/2016,19:16,CARR RESIDENCE HALL,STALKING,ADMIN. CLOSE,
,,,,,,,,
II1600196,2/4/2016,16:25,2/4/2016,16:25,WINDSOR RD E / MYRA RIDGE,RESIST/OBSTRUCT/DISARM AN OFFICER,PENDING,
,,,,,,,,
II1600198,2/5/2016,0:01,2/4/2016,22:30,ORCHARD DOWNS RESIDENCE,TRESPASS-STATE SUPPORTED LAND,PENDING,
,,,,,,,,
II1600202,2/5/2016,12:27,2/5/2016,7:23,ARC,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1600204,2/5/2016,14:45,2/5/2016,14:45,NOYES LAB,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1600199,2/5/2016,0:51,2/5/2016,0:51,SIXTH ST / DANIEL ST E,ADULT RESPONSIBILITY,ARREST,
,,,,,,,,
II1600199,2/5/2016,0:51,2/5/2016,0:51,SIXTH ST / DANIEL ST E,MIP ALCOHOL/LIQUOR,ARREST,
,,,,,,,,
II1600198,2/5/2016,0:01,2/4/2016,22:30,ORCHARD DOWNS RESIDENCE,BATTERY-AGG DOMESTIC,ARREST,
,,,,,,,,
II1600205,2/5/2016,17:44,2/5/2016,17:44,FIFTH ST S / GREEN ST,WARRANT ARREST,ARREST,
,,,,,,,,
II1600200,2/5/2016,1:37,2/5/2016,1:37,SHERMAN RESIDENCE HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ARREST,
,,,,,,,,
FI160360066,2/5/2016,4:30,2/5/2016,4:30,NUGENT RESD HALL,DOMESTIC DISPUTE,ADMIN. CLOSED,
,,,,,,,,
CSA16-003,2/5/2016,10:29,1/29/2016,UNKNOWN,UNKNOWN LOCATION,SEX OFFENSE,ADMIN CLOSED,
,,,,,,,,
II1600208,2/6/2016,22:52,2/6/2016,22:52,THIRD ST S / DANIEL ST,DRUG EQUIPMENT-POSSESSION,ADMIN. CLOSE,
,,,,,,,,
II1600207,2/6/2016,12:45,2/5/2016,15:57,ROSATI'S PIZZA - GREGORY,DECEPTIVE PRACTICE,PENDING,
,,,,,,,,
II1600206,2/6/2016,10:38,2/5/2016,22:00,GREEN ST E / FOURTH ST S,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
II1600208,2/6/2016,22:52,2/6/2016,22:52,THIRD ST S / DANIEL ST,CANNABIS POSS 30 G AND UNDER - OLD,ADMIN. CLOSE,
,,,,,,,,
FI160370068,2/6/2016,3:42,2/6/2016,3:42,CLARK/THIRD,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
AI160370054,2/6/2016,2:36,2/6/2016,2:36,300 GREEN ST E,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
AI160370026,2/6/2016,1:17,2/6/2016,1:17,FAR LOBBY,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI160370271,2/6/2016,17:30,2/6/2016,17:30,205 E GREEN,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
,,,,,,,,
,,,,,,,,
II1600419,2/7/2016,19:06,2/7/2016,0:00,ALPHA KAMDA LAMBDA,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1600209,2/7/2016,2:13,2/7/2016,2:13,GREEN ST W / ELM,DUI,ARREST,
,,,,,,,,
II1600419,2/7/2016,19:06,2/7/2016,0:00,400 blk of DANIEL ST E,SEXUAL-ASSAULT-CRIMINAL,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1600209,2/7/2016,2:13,2/7/2016,2:13,GREEN ST W / ELM,DUI,ARREST,
,,,,,,,,
II1600212,2/7/2016,13:26,2/7/2016,1:15,CHABAD CENTER FOR JEWISH,CRIMINAL DAMAGE TO PROPERTY,ARREST,
,,,,,,,,
II1600210,2/7/2016,3:10,2/7/2016,3:09,GREEN / WRIGHTR ST,DUI,ARREST,
,,,,,,,,
II1600210,2/7/2016,3:10,2/7/2016,3:09,GREEN / WRIGHTR ST,DUI,ARREST,
,,,,,,,,
FI160380090,2/7/2016,5:14,2/7/2016,5:14,SAUNDERS RESD HALL,DOMESTIC DISPUTE,ADMIN. CLOSED,
,,,,,,,,
AR160380048,2/7/2016,1:42,2/7/2016,1:42,OGLESBY RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CSA16-004,2/7/2016,11:36,2/7/2016,UNKNOWN,ALPHA KAPPA LAMBDA,SEX OFFENSE,ADMIN CLOSED,
,,,,,,,,
II1600211,2/8/2016,8:03,2/6/2016,14:30,CHEMISTRY ANNEX,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1600211,2/8/2016,8:03,2/6/2016,14:30,CHEMISTRY ANNEX,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1600213,2/8/2016,15:43,2/5/2016,17:30,UNIVERSITY ACCOUNTING OFF,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1600215,2/8/2016,20:24,2/8/2016,7:30,PSYCHOLOGY LABORATORY,BATTERY,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI160390383,2/8/2016,19:55,2/8/2016,19:55,SHELDON RESD HALL,DRUGS,ADMIN. CLOSED,
,,,,,,,,
CC1600106,2/9/2016,0:00,1/2/2016,19:00,300 blk of E GREEN ST,CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600342,2/9/2016,0:00,1/13/2016,17:30,600 blk of S SIXTH ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600073,2/9/2016,0:00,1/4/2016,1:30,BRASS RAIL,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600352,2/9/2016,0:00,10/9/2015,22:00,RED LION BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600993,2/9/2016,0:00,2/2/2016,21:17,FIREHAUS,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600172,2/9/2016,0:00,10/24/2015,22:00,CLYBOURNE BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600361,2/9/2016,0:00,11/14/2015,11:00,RED LION BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1601022,2/9/2016,0:00,2/3/2016,11:30,WHITE / WRIGHT,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600462,2/9/2016,0:00,1/17/2016,19:00,RED LION,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600688,2/9/2016,0:00,1/24/2016,16:00,600 blk of E GREEN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600068,2/9/2016,0:00,1/3/2016,22:25,500 blk of S FIFTH ST,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600983,2/9/2016,0:00,2/1/2016,22:00,200 blk of CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600028,2/9/2016,0:00,1/2/2016,3:18,CIRCLE K,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600771,2/9/2016,0:00,1/27/2016,23:30,FIRE HAUS BAR,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600221,2/9/2016,22:24,2/9/2016,22:24,KRANNERT CENTER,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
CC1600171,2/9/2016,0:00,10/24/2015,21:00,CLYBOURNE,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600170,2/9/2016,0:00,11/14/2015,22:30,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600474,2/9/2016,0:00,1/17/2016,23:00,RED LION,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600755,2/9/2016,0:00,1/19/2016,1:59,MCDONALDS,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600666,2/9/2016,0:00,12/18/2015,0:01,500 blk of S THIRD ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600700,2/9/2016,0:00,12/31/2015,12:00,200 blk of GREEN ST E,CREDIT CARD FRAUD/FORGERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600747,2/9/2016,0:00,1/26/2016,22:00,800 blk of S FIRST ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600508,2/9/2016,0:00,1/18/2016,15:00,300 blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600354,2/9/2016,0:00,11/9/2015,23:00,RED LION BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600218,2/9/2016,15:30,2/9/2016,15:30,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
CC1600063,2/9/2016,0:00,1/1/2016,0:01,500 blk of S SIXTH ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600469,2/9/2016,0:00,1/18/2016,2:30,200 blk of E CHALMERS,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600754,2/9/2016,0:00,1/27/2016,3:56,MCDONALDS,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600329,2/9/2016,0:00,10/11/2015,12:00,301 MONGOLIA,FORGERY/CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600995,2/9/2016,0:00,2/2/2016,8:00,500 blk of S THIRD ST,CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600590,2/9/2016,0:00,1/22/2016,1:54,MCDONALDS,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600769,2/9/2016,0:00,1/27/2016,22:20,200 blk of S FOURTH ST,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600110,2/9/2016,0:00,12/25/2015,17:00,200 blk of LOCUST ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600358,2/9/2016,0:00,11/2/2015,0:01,RED LION BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600004,2/9/2016,0:00,1/1/2016,2:10,200 blk of E GREEN ST,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600497,2/9/2016,0:00,1/13/2016,15:00,U OF I CREDIT UNION,FRAUD/DECEPTION,REPORTED TO OTHER AGENCY,
,,,,,,,,
,,,,,,,,
CC1600780,2/9/2016,0:00,1/28/2016,6:50,ILLINOIS TERMINAL,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600975,2/9/2016,0:00,2/2/2016,3:54,COUNTY MARKET,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600987,2/9/2016,0:00,12/18/2015,13:00,1000 blk of S OAK ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500462,2/9/2016,0:00,1/19/2015,10:00,2600 blk of W SPRINGFIELD,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600012,2/9/2016,0:00,1/1/2016,4:00,blk of E DANIEL ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600230,2/9/2016,0:00,1/9/2016,8:00,COUNTY MARKET,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1506512,2/9/2016,0:00,11/28/2015,5:48,CANOPY CLUB,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600539,2/9/2016,0:00,1/19/2016,23:30,ALLEY,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600768,2/9/2016,0:00,1/26/2016,19:30,200 blk of CHALMERS ST,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600351,2/9/2016,0:00,10/31/2015,0:01,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600175,2/9/2016,0:00,11/8/2015,0:30,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600217,2/9/2016,15:17,2/3/2016,17:00,PAR LOUNGE,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
CC1600464,2/9/2016,0:00,1/17/2016,22:47,300 blk of E SPRINGFIELD AV,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600600,2/9/2016,0:00,12/26/2015,0:01,CHALMERS ST / SIXTH STREET,CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600411,2/9/2016,0:00,1/16/2016,2:00,200 blk of E JOHN ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600219,2/9/2016,18:31,2/9/2016,18:30,POST I,WARRANT ARREST,ARREST,
,,,,,,,,
CC1600346,2/9/2016,0:00,1/13/2016,19:46,WALGREENS,DRUGS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600359,2/9/2016,0:00,10/17/2015,10:30,RED LION BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600165,2/9/2016,0:00,10/31/2015,23:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600867,2/10/2016,0:00,1/30/2016,8:10,TALECRIS,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600846,2/10/2016,0:00,1/28/2016,20:00,300 blk of E CLARK ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600222,2/10/2016,1:11,2/10/2016,1:10,GREEN ST / GOODWIN AVE W,DUI,ARREST,
,,,,,,,,
CC1600709,2/10/2016,0:00,1/22/2016,12:30,KAMS BAR,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600921,2/10/2016,0:00,1/30/2016,21:00,blk of GREGORY DR,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600886,2/10/2016,0:00,11/20/2015,1:00,700 blk of S FIRST ST,STALKING/ELECTRONIC HARRASMENT,REPORTED TO OTHER AGENCY,
,,,,,,,,
,,,,,,,,
CC1600885,2/10/2016,0:00,1/30/2016,12:00,blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600949,2/10/2016,0:00,2/1/2016,8:00,blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600227,2/10/2016,7:22,2/10/2016,6:42,WESTON RESIDENCE HALL,LIQUOR-ILLEGAL CONSUMPTION BY MINOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1600939,2/10/2016,0:00,1/31/2016,23:30,S THIRD ST / CLARK ST,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600868,2/10/2016,0:00,1/29/2016,22:42,CIRCLE K,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600229,2/10/2016,16:05,1/19/2016,0:01,NUGENT RESIDENCE HALL,DECEPTIVE PRACTICES,PENDING,
,,,,,,,,
CC1600839,2/10/2016,0:00,1/28/2016,22:30,200 blk of E GREEN ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600874,2/10/2016,0:00,1/30/2016,8:00,200 blk of E JOHN ST,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600911,2/10/2016,0:00,1/31/2016,3:55,300 blk of E CLARK ST,NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600973,2/10/2016,0:00,2/2/2016,1:33,500 blk of S THIRD ST,RESISTING PEACE OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600817,2/10/2016,0:00,1/29/2016,0:37,100 blk of E GREEN ST,DRUGS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600847,2/10/2016,0:00,12/23/2015,12:00,300 blk of E ARMORY AV,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600940,2/10/2016,0:00,1/31/2016,23:29,CIRCLE K,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600225,2/10/2016,11:23,11/20/2015,1:00,700 blk of FIRST ST S,COUNTED STALKING UNDER C16-0886,ADMIN. CLOSE,
,,,,,,,,
CC1600935,2/10/2016,0:00,1/31/2016,20:55,300 blk of E UNIVERSITY AV,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600599,2/10/2016,0:00,1/21/2016,22:00,blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600226,2/10/2016,11:29,2/10/2016,10:55,NEWMARK CIVIL ENGINEERING,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1600227,2/10/2016,7:22,2/10/2016,6:42,WESTON RESIDENCE HALL,TRESPASS-STATE SUPPORTED LAND,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1600542,2/10/2016,0:00,1/20/2016,17:51,blk of E JOHN ST,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1600909,2/10/2016,0:00,1/31/2016,1:35,RED LION,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI160410007,2/10/2016,0:29,2/10/2016,0:29,FIREHAUS BAR,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
FI160410473,2/10/2016,23:36,2/10/2016,23:36,WARDALL RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI160410016,2/10/2016,0:44,2/10/2016,0:44,FIFTH/JOHN,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CSA16-005,2/10/2016,14:27,2/9/2016,UNKNOWN,MUSIC BUILDING,THEFT,ADMIN CLOSED,
,,,,,,,,
II1502234,2/11/2016,18:13,2/11/2016,18:13,700 blk of WASHINGTON ST W,DRUG EQUIPMENT-POSSESSION,PENDING,
,,,,,,,,
II1600236,2/11/2016,8:41,2/10/2016,13:20,1400 blk of GREGORY,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
II1502234,2/11/2016,18:13,2/11/2016,18:13,700 blk of WASHINGTON ST W,CANNABIS POSS 30 G AND UNDER - OLD,PENDING,
,,,,,,,,
II1600240,2/11/2016,22:08,2/11/2016,22:08,EVANS RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1600239,2/11/2016,21:20,2/11/2016,21:10,ARC,BATTERY,ADMIN. CLOSE,
,,,,,,,,
II1502234,2/11/2016,18:13,2/11/2016,18:13,700 blk of WASHINGTON ST W,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1600233,2/11/2016,1:38,2/11/2016,1:38,300 blk of DANIEL ST E,DUI,ARREST,
,,,,,,,,
II1600240,2/11/2016,22:08,2/11/2016,22:08,EVANS RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1600233,2/11/2016,1:38,2/11/2016,1:38,300 blk of DANIEL ST E,DUI,ARREST,
,,,,,,,,
II1502234,2/11/2016,18:13,2/11/2016,18:13,700 blk of WASHINGTON ST W,CONTROLLED SUBSTANCE-POSSESSION,PENDING,
,,,,,,,,
II1502234,2/11/2016,18:13,2/11/2016,18:13,700 blk of WASHINGTON ST W,DEL/MANUF CANNABIS UNDER 30 G -MISD,PENDING,
,,,,,,,,
FI160420380,2/11/2016,18:44,2/11/2016,18:44,SIXTH/GREEN,LIQUOR - ADULT RESPONSIBILITY/UNDERAGE,STUDENT DISCIPLINE REFERRAL,
,,,,,,POSSESSION,,
FI160420465,2/11/2016,22:39,2/11/2016,22:39,SNYDER RESD HALL,DRUGS,ADMIN. CLOSED,
,,,,,,,,
AR160420014,2/11/2016,0:28,2/11/2016,0:28,CARR RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
00023-2016,2/11/2016,8:00,1/18/2016,0:00,LUNDGREN RESD HALL,DRUGS,OFFICER REPORT,
,,,,,,,,
00024-2016,2/11/2016,8:00,1/18/2016,20:17,SCOTT RESD HALL,DRUGS,STUDENT DISCIPLINE,
,,,,,,,,
00026-2016,2/11/2016,8:00,1/19/2016,0:00,WESTON RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00027-2016,2/11/2016,8:00,1/18/2016,23:20,WESTON RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00030-2016,2/11/2016,8:00,1/17/2016,0:00,OGLESBY RESD HALL,DRUGS,STUDENT DISCIPLINE,
,,,,,,,,
00035-2016,2/11/2016,8:00,1/19/2016,23:02,SCOTT RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00128-2016,2/11/2016,8:00,1/24/2016,3:10,LEONARD RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00146-2016,2/11/2016,8:00,1/24/2016,1:50,SDRP - IKENBERRY COMMONS,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00171-2015,2/11/2016,8:00,1/28/2016,23:25,HOPKINS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00172-2016,2/11/2016,8:00,1/28/2016,23:30,HOPKINS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00176-2016,2/11/2016,8:00,1/28/2016,21:36,BROMLEY HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00178-2016,2/11/2016,8:00,1/29/2016,22:35,ALLEN RESD HALL,DRUGS,STUDENT DISCIPLINE,
,,,,,,,,
00188-2016,2/11/2016,8:00,1/31/2016,1:09,LAR LOADING DOCK,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
00189-2016,2/11/2016,8:00,1/29/2016,14:05,57 NORTH -SDRP,THEFT,ADMIN CLOSED,
,,,,,,,,
00192-2016,2/11/2016,8:00,2/1/2016,13:30,BROMLEY HALL,DRUGS,STUDENT DISCIPLINE,
,,,,,,,,
00193-2016,2/11/2016,8:00,2/2/2016,23:15,OGLESBY RESD HALL,DRUGS,ADMIN CLOSED,
,,,,,,,,
00210-2016,2/11/2016,8:00,2/5/2016,4:20,ALLEN RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,
,,,,,,,,
CC1601155,2/12/2016,0:00,2/7/2016,1:15,CHABAD JEWISH CENTER,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600201,2/12/2016,6:39,2/5/2016,6:39,URBANA,SEARCH WARRANT,ADMIN. CLOSE,
,,,,,,,,
CC1601038,2/12/2016,0:00,2/3/2016,22:00,200 blk of ARMORY AV E,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600243,2/12/2016,18:22,2/12/2016,8:35,NATIONAL SOYBEAN RESEARCH,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
CC1601145,2/12/2016,0:00,2/7/2016,1:25,COUNTY MARKET,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1601227,2/12/2016,0:00,2/8/2016,22:12,WALGREENS,FORGERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1601084,2/12/2016,0:00,2/4/2016,21:00,CIRCLE K,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1601140,2/12/2016,0:00,2/6/2016,21:45,PAPA JOHNS,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600241,2/12/2016,16:29,2/12/2016,16:29,ILLINOIS STREET RES HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1600244,2/12/2016,19:39,2/12/2016,19:39,BEVIER HALL,DISORDERLY CONDUCT,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1601174,2/12/2016,0:00,2/8/2016,5:30,CIRCLE K,CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1601223,2/12/2016,0:00,2/9/2016,16:31,500 blk of S SECOND ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1601180,2/12/2016,0:00,2/6/2016,18:00,300 blk of E SPRINGFIELD AVE,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI160430031,2/12/2016,1:35,2/12/2016,1:35,SAUNDERS RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI160430498,2/12/2016,23:39,2/12/2016,23:39,FIRST/DANIEL,DOMESTIC DISPUTE,ADMIN. CLOSED,
,,,,,,,,
CC1601122,2/13/2016,0:00,2/6/2016,16:36,300 blk of E GREEN ST,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1601161,2/13/2016,0:00,2/7/2016,0:01,400 blk of E DANIEL ST,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1600246,2/13/2016,13:32,2/12/2016,19:15,ORCHARD DOWNS LOT,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1600249,2/13/2016,20:25,2/13/2016,20:25,ALLEN RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1600249,2/13/2016,20:25,2/13/2016,20:25,ALLEN RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
AI160440038,2/13/2016,1:49,2/13/2016,1:49,BARTON RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI160450033,2/14/2016,1:16,2/14/2016,1:16,PARKING LOT E-14,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI160450012,2/14/2016,0:22,2/14/2016,0:22,BABCOCK RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
