Incident;Date reported;Time reported;Date occurred;Time occurred;General Location;Crime Description;Disposition;
;;;;;;;;
CSA16-175;1/27/2017;15:57;11/19/2015;22:00;LIBERAL ART AND SCIENCES;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-184;1/27/2017;15:51;9/11/2015;12:00;BAR CRAWL OFF CAMPUS;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
IF1700108;1/27/2017;22:45;1/27/2017;22:45;SNYDER RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700111;1/27/2017;22:49;1/27/2017;22:49;SNYDER RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700118;1/27/2017;18:09;1/27/2017;18:09;SCOTT RESIDENCE HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
IF1700120;1/27/2017;23:33;1/27/2017;23:33;WASSAJA RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
00146-2017;1/27/2017;10:34;1/25/2017;23:15;OGLESBY RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00160-2017;1/27/2017;10:07;1/25/2017;20:59;WASSAJA RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00162-2017;1/27/2017;10:47;1/27/2017;3:15;VAN DOREN RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
00164-2017;1/27/2017;10:03;1/27/2017;6:30;SNYDER RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
II1700094;1/28/2017;5:02;1/28/2017;5:02;500 blk of DUNLAP AVE S;ASSIST COUNTY POLICE;ADMIN. CLOSE;
;;;;;;;;
IF1700115;1/28/2017;0:25;1/28/2017;0:25;WESTON RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1700116;1/28/2017;0:20;1/28/2017;0:20;OGLESBY RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700130;1/28/2017;1:57;1/28/2017;1:57;FOURTH ST / HEALEY ST;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700131;1/28/2017;23:15;1/28/2017;23:15;BOUSFIELD RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700132;1/28/2017;19:32;1/28/2017;19:32;OGLESBY RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
00183-2017;1/28/2017;16:44;1/27/2017;22:00;SNYDER RES HALL;DRUGS;STUDENT DISCIPLINE;
;;;;;;;;
00185-2017;1/28/2017;16:39;1/25/2017;0:30;HOPKINS RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
IT1700039;1/29/2017;2:04;1/29/2017;1:59;WESTON RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
IT1700039;1/29/2017;2:04;1/29/2017;1:59;WESTON RESIDENCE HALL;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
II1700097;1/29/2017;12:05;1/28/2017;22:30;ORCHARD DOWNS;THEFT FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
IF1700125;1/29/2017;2:44;1/29/2017;2:44;PARKING LOT E-14;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
II1700103;1/30/2017;19:00;1/30/2017;17:44;ARC;BURGLARY;PENDING;
;;;;;;;;
II1700103;1/30/2017;19:00;1/30/2017;17:44;ARC;THEFT OVER $500;PENDING;
;;;;;;;;
II1700099;1/30/2017;7:21;1/28/2017;5:30;WATER SURVEY;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
IT1700045;1/30/2017;23:50;1/30/2017;23:50;VAN DOREN RESIDENCE HALL;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
CSA16-144;1/30/2017;11:20;6/1/2016;UNKNOWN;MUMFORD HALL PARKING LOT;BURGLARY MOTOR VEHICLE;ADMIN CLOSED;
;;;;;;;;
CSA16-203;1/30/2017;15:00;9/18/2015;0:00;ON CAMPUS;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
00190-2017;1/30/2017;10:26;1/28/2017;22:28;HOPKINS RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
00194-2017;1/30/2017;10:09;1/28/2017;0:00;WASSAJA RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00197-2017;1/30/2017;10:25;1/29/2017;20:29;ALLEN RES HALL;DRUGS;STUDENT DISCIPLINE;
;;;;;;;;
CSA16-134;1/31/2017;11:10;11/2/2016;UNKNOWN;PRIVATE RESIDENCE;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-135;1/31/2017;13:44;8/31/2016;UNKNOWN;UNKNOWN;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-136;1/31/2017;13:46;2/3/2016;UNKNOWN;PRIVATE APARTMENT;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-137;1/31/2017;13:48;9/22/2016;UNKNOWN;PRIVATE APARTMENT;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-138;1/31/2017;13:50;9/26/2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-139;1/31/2017;13:53;10/5/2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-140;1/31/2017;13:56;10/11/2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-141;1/31/2017;13:59;8/26/2016;UNKNOWN;UNKNOWN LOCATION;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-142;1/31/2017;14:01;12/7/2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-143;1/31/2017;14:05;3/1/2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-145;1/31/2017;11:00;11/20/2016;UNKNOWN TIME;PRIVATE APARTMENT;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-146;1/31/2017;13:44;8/10/2016;UNKNOWN TIME;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-147;1/31/2017;13:46;2016;UNKNOWN;PRIVATE APARTMENT;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-148;1/31/2017;13:48;2016;UNKNOWN;PRIVATE APARTMENT;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-149;1/31/2017;13:50;2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-150;1/31/2017;13:53;2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-151;1/31/2017;13:56;2016;UNKNOWN;UNKNOWN LOCATION;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-152;1/31/2017;13:59;2016;UNKNOWN;UNKNOWN LOCATION;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-153;1/31/2017;14:10;12/1/2016;UNKNOWN;PRIVATE APARTMENT;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-154;1/31/2017;14:05;3/1/2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-187;1/31/2017;9:31;2/8/2016;20:30;BLAISDELL RESD HALL;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-211;1/31/2017;9:40;12/21/2015;14:00;UNKNOWN LOCATION;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
00214-2017;1/31/2017;13:49;1/29/2017;0:00;TRELEASE RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00221-2017;1/31/2017;22:39;1/31/2017;14:07;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
CSA16-159;2/1/2017;11:24;3/7/2016;13:40;OFF CAMPUS -PRIVATE APARTMENT;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-160;2/1/2017;11:27;3/7/2016;0:00;ON CAMPUS CLASSROOM (COLLEGE OF;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;ACES);;;
;;;;;;;;
CSA16-161;2/1/2017;12:16;3/25/2016;17:30;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-162;2/1/2017;12:30;4/3/2016;18:03;OFF CAMPUS - SOUTH CHINA;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;RESTAURANT;;;
;;;;;;;;
;;;;;;;;
CSA16-163;2/1/2017;14:31;9/15/2014;0:00;OFF CAMPUS - UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-164;2/1/2017;14:33;4/15/2016;22:33;SIGMA PI FRATERNITY;AGGRAVATGED ASSAULT;ADMIN CLOSED;
;;;;;;;;
CSA16-165;2/1/2017;14:41;4/27/2016;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-166;2/1/2017;15:06;01//07/2007;UNKNOWN;UNKNOWN LOCATION;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-167;2/1/2017;15:49;8/26/2016;0:00;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-168;2/1/2017;14:48;5/3/2016;13:09;OFF CAMPUS;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-169;2/1/2017;14:49;4/16/2016;2:00;ACCORD BAR, 51 E MAIN;AGGRAVATGED ASSAULT;ADMIN CLOSED;
;;;;;;;;
CSA16-170;2/1/2017;14:50;5/12/2016;16:00;51 E JOHN ST;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-171;2/1/2017;12:41;3/7/2016;8:24;512 S THIRD;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-172;2/1/2017;15:52;8/29/2016;20:20;TAFT-VANDOREN;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-173;2/1/2017;12:26;3/6/2016;0:00;UNKNOWN LOCATION;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-174;2/1/2017;14:45;3/12/2016;2:00;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-176;2/1/2017;14:38;4/26/2016;13:00;OFF CAMPUS HOTEL;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-177;2/1/2017;11:23;3/7/2016;13:28;NUGENT RESD HALL;CRIMINAL DAMAGE;ADMIN CLOSED;
;;;;;;;;
CSA16-178;2/1/2017;14:37;9/26/2015;23:29;AKL FRATERNITY HOUSE;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-179;2/1/2017;15:56;11/18/2015;12:24;308 E GREEN;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-180;2/1/2017;12:42;4/14/2016;10:52;309 E GREEN;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-181;2/1/2017;11:46;3/16/2016;1:30;309 E GREEN;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-182;2/1/2017;11:22;3/1/2016;15:15;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-183;2/1/2017;14:51;5/16/2016;15:59;OFF CAMPUS;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-185;2/1/2017;14:43;10/4/2014;3:00;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-186;2/1/2017;15:43;8/16/2016;17:00;ICE ARENA;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-188;2/1/2017;14:34;4/19/2016;18:26;VANDOREN RESD HALL;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-189;2/1/2017;14:39;4/27/2016;3:19;ISR;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-190;2/1/2017;11:31;3/15/2016;10:16;OFF CAMPUS;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-191;2/1/2017;12:12;3/17/2016;15:45;OGLESBY RESD HALL;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-192;2/1/2017;15:04;3/9/2016;15:34;MADIGAN LAB;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-193;2/1/2017;15:20;5/25/2016;16:23;OFF CAMPUS;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-194;2/1/2017;11:25;3/8/2016;12:15;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-195;2/1/2017;15:05;6/3/2016;16:55;OFF-CAMPUS-ONLINE COMMUNITY;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-196;2/1/2017;15:09;6/13/2016;20:00;3:12 HOUSE;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-197;2/1/2017;12:39;3/11/2016;1:00;BROMLEY HALL;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-198;2/1/2017;12:29;4/1/2016;15:54;TRELEASE HALL;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-199;2/1/2017;15:46;7/4/2016;0:00;HOTEL IN CHICAGO;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-200;2/1/2017;15:51;8/28/2016;22:00;SNYDER RES HALL;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-201;2/1/2017;14:40;4/27/2016;9:35;ORCHARD DOWNS;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-202;2/1/2017;14:35;4/8/2016;18:00;52 E ARMORY;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-204;2/1/2017;12:15;3/17/2016;0:00;STUDENT PRIVATE APARTMENT;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-205;2/1/2017;15:08;6/25/2016;0:50;THIRD/JOHN;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-206;2/1/2017;15:42;8/15/2016;11:00;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-207;2/1/2017;11:29;3/13/2016;9:20;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-208;2/1/2017;15:33;9/1/2014;16:40;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-209;2/1/2017;11:28;3/12/2016;0:00;512 S THIRD;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-210;2/1/2017;15:01;5/21/2015;18:06;ON CAMPUS;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-212;2/1/2017;15:34;7/19/2016;16:58;ON CAMPUS;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-213;2/1/2017;12:24;3/16/2016;16:30;507 S SECOND;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-214;2/1/2017;15:40;8/2/2016;9:27;UNKNOWN LOCATION;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-215;2/1/2017;15:03;5/7/2016;11:40;ORCHARD DOWNS;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-216;2/1/2017;15:39;7/12/2016;14:09;TURNER HALL;STALKING;ADMIN CLOSED;
;;;;;;;;
CSA16-217;2/1/2017;15:07;041/31/2106;22:03;1806 S COTTAGE GROVE, UR;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-218;2/1/2017;12:46;4/14/2016;11:40;PHI GAMMA NU;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-219;2/1/2017;15:43;8/17/2106;10:00;OFF CAMPUS;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-220;2/1/2017;15:50;8/27/2016;7:32;ON CAMPUS;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-221;2/1/2017;14:49;5/6/2016;0:00;UNKNOWN LOCATION;ASSAULT;ADMIN CLOSED;
;;;;;;;;
CSA16-222;2/1/2017;15:47;8/23/2016;12:00;ON DANIEL ACROSS FROM IUB;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA16-223;2/1/2017;14:42;4/27/2016;0:00;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-224;2/1/2017;11:55;3/15/2016;0:02;CANOPY CLUB;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-225;2/1/2017;13:07;4/5/2016;10:00;UNKNOWN LOCATION;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA16-226;2/1/2017;12:31;4/11/2016;13:00;ON CAMPUS - HOUSING DIVISION;STALKING;ADMIN CLOSED;
;;;;;;;;
CSA16-227;2/1/2017;15:44;8/22/2016;10:59;UNKNOWN ON CAMPUS;STALKING;ADMIN CLOSED;
;;;;;;;;
IF1700138;2/1/2017;2:09;2/1/2017;2:09;706 S SIXTH ST;LIQUOR - UNDERAGE;ADMIN CLOSED;
;;;;;;;;
CSA17-13;2/1/2017;14:35;1/26/2017;UNKNOWN;UNKNOWN PRIVATE APT;RAPE;ADMIN CLOSED;
;;;;;;;;
II1700115;2/2/2017;20:08;2/2/2017;20:08;JOHN DEERE;THEFT-MOTOR VEHICLE;PENDING;
;;;;;;;;
II1700113;2/2/2017;16:16;2/2/2017;16:16;ILLINI UNION BOOKSTORE;THEFT-RETAIL;ARREST;
;;;;;;;;
II1700111;2/2/2017;2:05;2/2/2017;2:05;300 blk of E GREEN ST;PUBLIC URINATION (C);ARREST;
;;;;;;;;
IF1700143;2/2/2017;3:02;2/2/2017;3:02;1005 COLLEGE CT;LIQUOR - UNDERAGE;ADMIN CLOSED;
;;;;;;;;
00223-2017;2/2/2017;12:57;1/31/2017;13:45;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
IT1700058;2/3/2017;21:31;2/3/2017;21:31;WESTON RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
IT1700052;2/3/2017;2:14;2/3/2017;2:14;TAFT RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
II1700116;2/3/2017;9:28;2/2/2017;12:40;DAVENPORT HALL;STALKING;ADMIN. CLOSE;
;;;;;;;;
IT1700052;2/3/2017;2:14;2/3/2017;2:14;TAFT RESIDENCE HALL;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
CSA16-156;2/3/2017;10:23;5/1/2015;UNKNOWN;UNKNOWN LOCATION;SEX OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA16-157;2/3/2017;12:56;2014-2016;UNKNOWN;ASSUMED OUT OF CLERY GEOGRPAHY;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
00241-2017;2/3/2017;11:22;2/2/2017;15:21;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
00242-2017;2/3/2017;11:23;2/2/2017;12:55;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
CSA17-14;2/3/2017;13:58;1/28/2017;22:36;OFF CAMPUS APARTMENT;DOMESTIC OFFENSE;ADMIN CLOSED;
;;;;;;;;
CSA17-15;2/3/2017;16:19;1/30/2017;UNKNOWN;PRIVATE APARTMENT;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-19;2/3/2017;10:17;2017;UNKNOWN;PRIVATE APARTMENT;RAPE;ADMIN CLOSED;
;;;;;;;;
II1700124;2/4/2017;14:21;2/4/2017;2:00;TRELEASE RESIDENCE HALL;BURGLARY;ADMIN. CLOSE;
;;;;;;;;
II1700121;2/4/2017;2:01;2/4/2017;2:00;RED LION;FORGERY;ARREST;
;;;;;;;;
II1700125;2/4/2017;21:32;2/3/2017;22:00;100 blk of ST MARYS RD;SEXUAL ABUSE-CRIMINAL;ADMIN. CLOSE;
;;;;;;;;
II1700120;2/4/2017;0:47;2/4/2017;0:47;RED LION;DISORDERLY CONDUCT-ALL OTHER;ADMIN. CLOSE;
;;;;;;;;
II1700121;2/4/2017;2:01;2/4/2017;2:00;RED LION;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1700120;2/4/2017;0:47;2/4/2017;0:47;RED LION;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
IF1700158;2/4/2017;0:10;2/4/2017;0:10;606 W ELM ST;VERBAL DOMESTIC;ADMIN CLOSED;
;;;;;;;;
II1700127;2/5/2017;18:49;2/5/2017;18:49;1500 blk of NEIL N;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
IT1700057;2/5/2017;20:10;2/5/2017;20:10;TRELEASE RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
IF1700164;2/5/2017;0:58;2/5/2017;0:58;1215 S FOURTH;LIQUOR - UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700166;2/5/2017;23:46;2/5/2017;23:46;1005 GREGORY DR;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700168;2/5/2017;2:38;2/5/2017;2:38;204 E PEABODY DR;LIQUOR - UNDERAGE;ADMIN CLOSED;
;;;;;;;;
II1700130;2/6/2017;14:49;2/6/2017;14:48;PARKING LOT E-11;DOMESTIC DISPUTE;PENDING;
;;;;;;;;
IF1700167;2/6/2017;23:13;2/6/2017;23:13;905 W PENNSYLVANIA AV;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
00201-2017;2/6/2017;16:55;1/20/2017;23:30;RED LION;SIMPLE ASSAULT;ADMIN CLOSED;
;;;;;;;;
00246-2017;2/6/2017;9:38;2/4/2017;0:19;BABCOCK RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
00247-2017;2/6/2017;9:37;2/3/2017;0:00;OGLESBY RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
00248-2017;2/6/2017;9:32;2/3/2017;19:50;VAN DOREN RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
00249-2017;2/6/2017;9:21;2/3/2017;23:55;OGLESBY RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00251-2017;2/6/2017;9:24;2/5/2017;0:40;VAN DOREN RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
CSA17-16;2/6/2017;16:34;2/4/2017;UNKNOWN;FRATERNITY HOUSE;RAPE;ADMIN CLOSED;
;;;;;;;;
II1700134;2/7/2017;14:45;2/7/2017;12:30;IKENBERRY DINING HALL;THEFT $500 AND UNDER;UNFOUNDED;
;;;;;;;;
II1700140;2/7/2017;21:36;2/7/2017;21:36;NEVADA ST W / GOODWIN AVE;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1700136;2/7/2017;14:50;2/7/2017;14:49;ILLINI UNION BOOKSTORE;THEFT $500 AND UNDER;ARREST;
;;;;;;;;
II1700137;2/7/2017;15:03;12/15/2012;0:01;TALBOT LAB;TRESPASS-STATE SUPPORTED LAND;PENDING;
;;;;;;;;
IF1700175;2/7/2017;23:18;2/7/2017;23:18;1213 S FOURTH ST;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700177;2/7/2017;19:44;2/7/2017;19:44;1409 W GREEN;LARCENY;ADMIN CLOSED;
;;;;;;;;
CSA17-17;2/7/2017;8:37;12/1-31/2016;21:17;200 BLK PEABODY DR;FONDLING;ADMIN CLOSED;
;;;;;;;;
CSA17-18;2/7/2017;11:08;2015-2016;UNKNOWN;ON CAMPUS;RAPE;ADMIN CLOSED;
;;;;;;;;
II1700143;2/8/2017;18:30;1/20/2017;0:00;SHERMAN RESIDENCE HALL;DECEPTIVE PRACTICES;PENDING;
;;;;;;;;
II1700142;2/8/2017;18:04;2/8/2017;18:04;UNIVERSITY / FIFTH;WARRANT-IN STATE;ARREST;
;;;;;;;;
IT1700067;2/8/2017;23:50;2/8/2017;23:50;WESTON RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
II1700149;2/9/2017;19:35;2/9/2017;18:14;ILLINI UNION BOOKSTORE;THEFT-RETAIL;ARREST;
;;;;;;;;
II1700148;2/9/2017;16:30;2/9/2017;13:58;SAUNDERS RESIDENCE HALL;DECEPTIVE PRACTICES;PENDING;
;;;;;;;;
IF1700182;2/9/2017;0:16;2/9/2017;0:16;1208 S FIRST ST;LIQUOR - UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1700187;2/9/2017;22:08;2/9/2017;22:08;701 S GREGORY ST;STALKING;ADMIN CLOSED;
;;;;;;;;
00270-2017;2/9/2017;9:26;2/8/2017;20:40;TAFT RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
CSA17-20;2/9/2017;10:47;2015;UNKNOWN;UNIVERSITY HOUSING FACILITY;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-21;2/9/2017;10:49;2015;UNKNOWN;PRIVATE APARTMENT;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-22;2/9/2017;10:51;2015;UNKNOWN;PRIVATE APARTMENT;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-23;2/9/2017;12:23;2/7/2017;UNKNOWN;200 BLK E ARMORY;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-26;2/9/2017;18:42;1/31/2017;2:00;900 BLK THIRD ST;RAPE;ADMIN CLOSED;
;;;;;;;;
II1700157;2/10/2017;20:49;2/10/2017;20:49;DAVID KINLEY HALL;ARSON-AGGRAVATED;PENDING;
;;;;;;;;
II1700158;2/10/2017;21:43;12/5/2016;12:00;ALLEN RESIDENCE HALL;BURGLARY;ADMIN. CLOSE;
;;;;;;;;
II1700153;2/10/2017;15:43;2/10/2017;15:43;DIGITAL COMPUTER LAB;DISORDERLY CONDUCT-ALL OTHER;PENDING;
;;;;;;;;
IF1700192;2/10/2017;22:08;2/10/2017;22:08;901 W COLLEGE CT;LIQUOR - UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
00280-2017;2/10/2017;11:18;2/8/2017;1:20;TOWNSEND RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00282-2017;2/10/2017;11:25;2/9/2017;12:38;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
IT1700074;2/11/2017;17:46;2/11/2017;17:46;WASSAJA RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
II1700164;2/11/2017;21:59;2/11/2017;21:59;ARMORY E / FOURTH;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
IT1700072;2/11/2017;2:20;2/11/2017;2:20;SCOTT RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
