Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
II1500148,2/2/2015,21:20,2/2/2015,21:20,ILLINOIS TERMINAL,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1500149,2/2/2015,21:53,2/2/2015,21:53,OGLESBY RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500149,2/2/2015,21:53,2/2/2015,21:53,OGLESBY RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150340008,2/3/2015,0:55,2/3/2015,0:55,OGLESBY RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500151,2/3/2015,10:24,2/3/2015,0:01,ALLEN HALL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1500155,2/3/2015,17:53,2/3/2015,17:53,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1500156,2/3/2015,20:38,2/3/2015,20:38,UNIVERSITY AVE N / FIRST ST N,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1500157,2/3/2015,21:13,2/3/2015,21:13,UNDERGRADUATE LIBRARY,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1500158,2/3/2015,23:27,2/3/2015,23:27,JUPITERS,WARRANT-IN STATE,ADMIN. CLOSE,
,,,,,,,,
II1500161,2/4/2015,13:11,1/27/2015,12:00,BUSEY RESIDENCE HALL,THEFT-IDENTITY,ADMIN. CLOSE,
,,,,,,,,
II1500163,2/4/2015,14:20,2/4/2015,14:15,KCPA,THEFT UNDER,PENDING,
,,,,,,,,
II1500165,2/4/2015,16:56,2/4/2015,16:56,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1500168,2/5/2015,17:32,2/5/2015,17:32,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
FI150370505,2/6/2015,21:50,2/6/2015,21:50,PARKING LOT D-15,DRUGS,ADMIN. CLOSED,
,,,,,,,,
II1500173,2/6/2015,9:22,2/6/2015,9:00,ENTOMOLOGY BUILDING,VIOLATION ORDER PROTECTION,ARREST,
,,,,,,,,
II1500173,2/6/2015,9:22,2/6/2015,9:00,ENTOMOLOGY BUILDING,BATTERY-DOMESTIC,ARREST,
,,,,,,,,
II1500173,2/6/2015,9:22,2/6/2015,9:00,ENTOMOLOGY BUILDING,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1500173,2/6/2015,9:22,2/6/2015,9:00,ENTOMOLOGY BUILDING,THEFT OVER,ARREST,
,,,,,,,,
II1500174,2/6/2015,9:24,2/5/2015,18:30,ARC,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1500175,2/6/2015,11:17,2/6/2015,11:17,BASH CT / SIXTH ST,BURGLARY FROM MOTOR VEHICLE,PENDING,
,,,,,,,,
II1500175,2/6/2015,11:17,2/6/2015,11:17,BASH CT / SIXTH ST,THEFT UNDER,PENDING,
,,,,,,,,
AI150380459,2/7/2015,23:49,2/7/2015,23:49,SNYDER RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150380025,2/7/2015,0:48,2/7/2015,0:48,ILLINI GROVE,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150380063,2/7/2015,2:12,2/7/2015,2:12,ARBORETUM,LIQUOR,ADMIN. CLOSED,
,,,,,,,,
FI150380090,2/7/2015,4:05,2/7/2015,4:05,OGLESBY RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150380451,2/7/2015,23:27,2/7/2015,23:27,ILLINI UNION CIRCLE DRIVE,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500180,2/7/2015,0:42,2/7/2015,0:42,OAK STREET / STADIUM,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1500181,2/7/2015,11:13,2/7/2015,11:13,TRELEASE RESIDENCE HALL,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,
,,,,,,,,
II1500185,2/7/2015,17:53,2/7/2015,17:53,FLORIDA / LINCOLN,DRIVING UNDER INFLUENCE-DRUGS,ARREST,
,,,,,,,,
II1500186,2/7/2015,19:16,2/7/2015,19:16,LUNDGREN HALL,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500186,2/7/2015,19:16,2/7/2015,19:16,LUNDGREN HALL,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500187,2/7/2015,22:14,2/7/2015,22:00,ARMORY,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1500188,2/7/2015,21:32,2/7/2015,21:32,PARKING LOT D-5,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1500188,2/7/2015,21:32,2/7/2015,21:32,PARKING LOT D-5,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1500189,2/7/2015,22:50,2/7/2015,22:50,GREEN ST W / S PROSPECT,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
II1500189,2/7/2015,22:50,2/7/2015,22:50,GREEN ST W / S PROSPECT,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1500190,2/7/2015,22:35,2/7/2015,22:35,PARKING LOT D-15,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1500190,2/7/2015,22:35,2/7/2015,22:35,PARKING LOT D-15,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1500190,2/7/2015,22:35,2/7/2015,22:35,PARKING LOT D-15,CONTROLLED SUBSTANCE-POSSESSION,ARREST,
,,,,,,,,
II1500190,2/7/2015,22:35,2/7/2015,22:35,PARKING LOT D-15,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
AI150390048,2/8/2015,1:35,2/8/2015,1:35,SCOTT RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AR150390073,2/8/2015,2:29,2/8/2015,2:29,TOWNSEND RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1401092,2/8/2015,0:00,2/8/2014,22:20,400 blk of STOUGHTON ST,ROBBERY-ARMED,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI150390020,2/8/2015,0:41,2/8/2015,0:41,PARKING LOT C-7,LIQUOR,ADMIN. CLOSED,
,,,,,,,,
FI150390045,2/8/2015,1:36,2/8/2015,1:36,WRIGHT/JOHN,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150390055,2/8/2015,1:43,2/8/2015,1:43,OGLESBY RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150390068,2/8/2015,2:31,2/8/2015,2:31,SNYDER RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150390073,2/8/2015,2:29,2/8/2015,2:29,TOWNSEND RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1402127,2/8/2015,20:23,2/8/2015,20:23,SCOTT RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,PENDING,
,,,,,,,,
II1402127,2/8/2015,20:23,2/8/2015,20:23,SCOTT RESIDENCE HALL,DEL/MANUF CANNABIS UNDER 10 G -MISD,PENDING,
,,,,,,,,
II1500191,2/8/2015,1:01,2/8/2015,1:01,WRIGHT ST S / GREEN,BATTERY-DOMESTIC,ADMIN. CLOSE,
,,,,,,,,
II1500193,2/9/2015,2:27,2/9/2015,2:27,FIRST ST S / PEABODY,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1500193,2/9/2015,2:27,2/9/2015,2:27,FIRST ST S / PEABODY,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
II1500196,2/9/2015,13:19,2/9/2015,13:19,SNYDER RESIDENCE HALL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1500197,2/9/2015,14:42,2/7/2015,18:45,ILLINI UNION,THEFT OVER,ADMIN. CLOSE,
,,,,,,,,
II1500198,2/9/2015,15:28,2/7/2015,15:30,EVANS RESIDENCE HALL,DECEPTIVE PRACTICES,UNFOUNDED,
,,,,,,,,
II1500199,2/9/2015,15:59,2/9/2015,15:13,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1500200,2/9/2015,17:49,2/9/2015,17:49,ILLINOIS TERMINAL,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1500207,2/10/2015,17:44,2/10/2015,17:44,ASHTON WOODS,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
II1500209,2/10/2015,21:58,2/10/2015,21:58,1000 blk of GREGORY DR,WARRANT-IN STATE,ADMIN. CLOSE,
,,,,,,,,
II1500210,2/10/2015,23:43,2/10/2015,23:43,100 blk of FIRST ST S,WARRANT-IN STATE,ARREST,
,,,,,,,,
AI150420026,2/11/2015,1:39,2/11/2015,1:39,CARR RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1500538,2/11/2015,0:00,12/18/2014,0:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500540,2/11/2015,0:00,12/4/2014,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500543,2/11/2015,0:00,12/30/2014,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500544,2/11/2015,0:00,11/20/2014,22:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500710,2/11/2015,0:00,1/27/2015,14:40,COUNTY MARKET,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI150420026,2/11/2015,1:39,2/11/2015,1:39,BABCOCK RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500211,2/11/2015,2:09,2/11/2015,2:09,NEIL S / SPRINGFIELD,UNLAWFUL USE OF WEAPONS,ARREST,
,,,,,,,,
II1500213,2/11/2015,20:18,2/11/2015,20:18,NEIL STREET S / PRIVATE DR./KNOLLWOO,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1500215,2/11/2015,22:53,2/11/2015,22:53,GRAINGER LIBRARY,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1500215,2/11/2015,22:53,2/11/2015,22:53,GRAINGER LIBRARY,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1500216,2/11/2015,23:41,2/11/2015,23:41,SCOTT RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500216,2/11/2015,23:41,2/11/2015,23:41,SCOTT RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI150430460,2/12/2015,21:47,2/12/2015,21:47,HOPKINS RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AR150430460,2/12/2015,21:48,2/12/2015,21:48,HOPKINS RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CSA15-5,2/12/2015,9:10,4/9/2014,UNKNOWN,LOCUST/JOHN APT,SEX OFFENSE,ADMIN. CLOSED,
,,,,,,,,
CSA15-6,2/12/2015,18:00,2/10/2015,UNKNOWN,HOUSE IN CHAMPAIGN,SEX OFFENSE,ADMIN. CLOSED,
,,,,,,,,
II1500217,2/12/2015,0:48,2/12/2015,0:48,blk of ARMORY AV E,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1500219,2/12/2015,9:28,2/12/2015,8:00,1300 blk of OAK ST S,UNLAWFUL POSS FIREARM & AMMUNITION,ARREST,
,,,,,,,,
II1500219,2/12/2015,9:28,2/12/2015,8:00,1300 blk of OAK ST S,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1500220,2/12/2015,9:34,2/11/2015,18:33,FOELLINGER AUDITORIUM,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1500222,2/12/2015,15:13,2/12/2015,15:00,ILLINI UNION,TRESPASS-STATE SUPPORTED LAND,ARREST,
,,,,,,,,
II1500222,2/12/2015,15:13,2/12/2015,15:00,ILLINI UNION,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1500223,2/12/2015,16:42,2/12/2015,16:42,LUNDGREN HALL,THEFT-IDENTITY,REFERRED TO OTHER JURISDICTION,
,,,,,,,,
II1500225,2/13/2015,9:28,2/13/2015,9:28,HEARTLAND BANK,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1500226,2/13/2015,13:00,2/9/2015,8:00,PARKING LOT E-14,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1500227,2/13/2015,15:22,2/11/2015,20:45,ILLINI UNION,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1500228,2/13/2015,16:16,2/13/2015,14:30,BOUSFIELD HALL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1500230,2/13/2015,23:00,2/13/2015,23:00,LUNDGREN RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500230,2/13/2015,23:00,2/13/2015,23:00,LUNDGREN RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500231,2/13/2015,23:37,2/13/2015,23:37,FOURTH ST / PEABODY DR,DRUG EQUIPMENT-POSSESSION,ADMIN. CLOSE,
,,,,,,,,
II1500231,2/13/2015,23:37,2/13/2015,23:37,FOURTH ST / PEABODY DR,CONTROLLED SUBSTANCE-POSSESSION,ADMIN. CLOSE,
,,,,,,,,
AI150450430,2/14/2015,23:17,2/14/2015,23:17,SIXTH/CHALMERS,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150450424,2/14/2015,22:40,2/14/2015,22:40,PARKING LOT C-7,LIQUOR,ADMIN. CLOSED,
,,,,,,,,
FI150450430,2/14/2015,23:17,2/14/2015,23:17,SIXTH/CHALMERS,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI150450442,2/14/2015,23:53,2/14/2015,23:53,NUGENT RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500232,2/14/2015,1:11,2/14/2015,1:11,WRIGHT ST S / JOHN ST E,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1500234,2/14/2015,19:01,2/14/2015,19:01,FOURTH ST S / JOHN ST E,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
CC1500940,2/15/2015,0:00,1/31/2015,22:00,RED LION,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1500238,2/15/2015,23:35,2/15/2015,23:35,MATHEWS AVE N / HILL ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1500238,2/15/2015,23:35,2/15/2015,23:35,MATHEWS AVE N / HILL ST,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
II1500239,2/16/2015,0:12,2/16/2015,0:12,HEALEY ST / SECOND ST,DEL/MANUF CANNABIS UNDER 10 G -MISD,ARREST,
,,,,,,,,
II1500245,2/16/2015,16:54,2/16/2015,16:54,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1500247,2/16/2015,23:49,2/16/2015,23:49,SPRINGFIELD AVE E / THIRD,CONTROLLED SUBSTANCE-POSSESSION,ARREST,
,,,,,,,,
II1500247,2/16/2015,23:49,2/16/2015,23:49,SPRINGFIELD AVE E / THIRD,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1500247,2/16/2015,23:49,2/16/2015,23:49,SPRINGFIELD AVE E / THIRD,OBSTRUCTING IDENTIFICATION,PENDING,
,,,,,,,,
LT15-01,2/16/2015,8:00,2/16/2015,UNKNOWN,"2901 S. Las Vegas Blvd; Las Vegas, NV",Burglary,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI150480529,2/17/2015,23:06,2/17/2015,23:06,WESTON RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500250,2/17/2015,19:27,2/17/2015,19:27,KAMAKURA,WARRANT-IN STATE,ARREST,
,,,,,,,,
UU1500089,2/17/2015,0:00,12/20/2014,10:00,800 blk of OREGON ST W,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1500089,2/17/2015,0:00,12/20/2014,10:00,800 blk of OREGON ST W,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500594,2/18/2015,0:00,1/23/2015,23:04,BROTHER'S,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500598,2/18/2015,0:00,1/24/2015,0:31,RED LION,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500598,2/18/2015,0:00,1/24/2015,0:31,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500599,2/18/2015,0:00,1/24/2015,0:40,GREEN E / SOUTH ALLEY,DAMAGING PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500603,2/18/2015,0:00,1/24/2015,1:35,FIREHAUS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500658,2/18/2015,0:00,1/26/2015,9:25,PLANNED PARENTHOOD,TRESPASSING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500737,2/18/2015,0:00,1/27/2015,17:30,SECOND ST / GREGORY ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500740,2/18/2015,0:00,1/23/2015,2:00,RED LION,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500747,2/18/2015,0:00,1/27/2015,19:45,600 blk of STOUGHTON ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500750,2/18/2015,0:00,12/19/2014,8:00,blk of E JOHN ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500751,2/18/2015,0:00,1/28/2015,15:57,COUNTY MARKET,ENDANG LIFE/HEALTH OF CHILD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500796,2/18/2015,0:00,1/29/2015,17:43,200 blk of GREEN ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500810,2/18/2015,0:00,1/29/2015,12:00,300 blk of DANIEL ST E,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500823,2/18/2015,0:00,1/24/2015,15:30,200 blk of GREEN ST E,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500825,2/18/2015,0:00,1/30/2015,16:55,HEALEY ST E / FOURTH,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500835,2/18/2015,0:00,1/30/2015,21:00,RED LION,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500839,2/18/2015,0:00,1/31/2015,1:10,JIMMY JOHNS,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500852,2/18/2015,0:00,1/31/2015,13:48,"FRAT PARK, CH",THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500869,2/18/2015,0:00,1/31/2015,23:55,900 blk of SECOND ST S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500890,2/18/2015,0:00,2/1/2015,18:00,300 blk of SECOND ST S,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500895,2/18/2015,0:00,2/1/2015,19:00,300 blk of E SPRINGFIELD AVE,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500898,2/18/2015,0:00,2/2/2015,2:00,600 blk of HEALEY ST W,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500941,2/18/2015,0:00,10/1/2012,8:00,1100 blk of S SECOND ST,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500947,2/18/2015,0:00,2/3/2015,16:36,ILLINOIS TERMINAL,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500949,2/18/2015,0:00,2/1/2015,0:15,600 blk of STOUGHTON ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500951,2/18/2015,0:00,2/3/2015,18:30,400 blk of JOHN ST E,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500961,2/18/2015,0:00,2/4/2015,2:00,200 blk of JOHN E,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1500974,2/18/2015,0:00,2/4/2015,14:29,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501008,2/18/2015,0:00,2/6/2015,0:35,BROTHERS BAR,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501011,2/18/2015,0:00,2/6/2015,1:00,FIREHAUS,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501074,2/18/2015,0:00,2/8/2015,3:50,200 blk of HEALEY ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501087,2/18/2015,0:00,2/8/2015,17:52,7 SAINTS BAR,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501105,2/18/2015,0:00,12/5/2014,8:00,GOLDEN WOK,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501117,2/18/2015,0:00,2/9/2015,18:00,1000 blk of LOCUST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501118,2/18/2015,0:00,2/9/2015,21:35,300 blk of E GREEN ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501128,2/18/2015,0:00,2/10/2015,17:05,COUNTY MARKET,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1501131,2/18/2015,0:00,2/9/2015,20:00,300 blk of E GREEN ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI150490026,2/18/2015,2:56,2/18/2015,2:56,SHERMAN RESD HALL,DRUGS,ADMIN. CLOSED,
,,,,,,,,
FI150490432,2/18/2015,23:47,2/18/2015,23:47,SHELDON RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500253,2/18/2015,0:42,2/18/2015,0:42,ARBOURS DR / DUNLAP,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1500254,2/18/2015,4:11,2/18/2015,4:11,PARKING LOT B-4,FALSE FIRE ALARM,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500259,2/18/2015,16:47,2/18/2015,16:47,GRAINGER LIBRARY,BATTERY,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500261,2/18/2015,17:51,2/18/2015,17:20,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1500263,2/18/2015,21:28,2/18/2015,21:28,UNIVERSITY AVENUE E / N MARKET ST,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1500265,2/19/2015,4:02,2/19/2015,4:01,OREGON ST W / GOODWIN,CONTROLLED SUBSTANCE-POSSESSION,ARREST,
,,,,,,,,
II1500267,2/19/2015,16:52,2/19/2015,16:52,EMPTY TOMB,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1500268,2/19/2015,18:31,2/18/2015,17:00,ILLINI UNION,THEFT OVER,ADMIN. CLOSE,
,,,,,,,,
AI150510018,2/20/2015,0:40,2/20/2015,0:40,WESTON RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AR150510040,2/20/2015,2:07,2/20/2015,2:07,SCOTT RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500272,2/20/2015,12:12,2/20/2015,12:12,PARKING LOT B-22,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,
,,,,,,,,
II1500274,2/20/2015,20:17,2/20/2015,19:45,SCOTT RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500274,2/20/2015,20:17,2/20/2015,19:45,SCOTT RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500275,2/20/2015,20:53,2/20/2015,20:53,MAIN LIBRARY,HARASSMENT BY ELECTRONIC COMMUNICAT,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500276,2/20/2015,21:47,2/20/2015,21:47,GRAINGER LIBRARY,CRIMINAL DAMAGE TO PROPERTY,ARREST,
,,,,,,,,
II1500278,2/20/2015,22:39,2/20/2015,22:39,GREEN ST / FIFTH ST,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,
,,,,,,,,
II1500278,2/20/2015,22:39,2/20/2015,22:39,GREEN ST / FIFTH ST,LIQUOR-ILLEGAL CONSUMPTION BY MINOR,PENDING,
,,,,,,,,
AI150520089,2/21/2015,2:45,2/21/2015,2:45,OGLESBY RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI150530062,2/21/2015,2:12,2/21/2015,2:12,GREEN/WRIGHT,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AR150520021,2/21/2015,0:48,2/21/2015,0:48,BUSEY RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1500280,2/21/2015,2:10,2/21/2015,2:10,DANIEL ST E / FIFTH,OTHER CRIMINAL OFFENSES,ARREST,
,,,,,,,,
II1500280,2/21/2015,2:10,2/21/2015,2:10,DANIEL ST E / FIFTH,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,
,,,,,,,,
II1500280,2/21/2015,2:10,2/21/2015,2:10,DANIEL ST E / FIFTH,BATTERY,ARREST,
,,,,,,,,
II1500280,2/21/2015,2:10,2/21/2015,2:10,DANIEL ST E / FIFTH,LIQUOR-ILLEGAL POSS. BY MINOR,ARREST,
,,,,,,,,
II1500281,2/21/2015,2:26,2/21/2015,2:26,HEALEY ST W / PRAIRIE ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1500281,2/21/2015,2:26,2/21/2015,2:26,HEALEY ST W / PRAIRIE ST,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
